LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SAL_TOTPERS_WOFED,SCH_FTE_TEACH_WOFED,SCH_SAL_TEACH_WOFED,SCH_NPE_WOFED,SCH_FTE_AID_WOFED,SCH_SAL_AID_WOFED,SCH_FTE_SUP_WOFED,SCH_SAL_SUP_WOFED,SCH_FTE_ADM_WOFED,SCH_SAL_ADM_WOFED,SCH_SAL_TEACH_WFED,SCH_FTE_AID_WFED,SCH_SAL_AID_WFED,SCH_FTE_SUP_WFED,SCH_SAL_SUP_WFED,SCH_FTE_ADM_WFED,SCH_SAL_ADM_WFED,SCH_SAL_TOTPERS_WFED,SCH_NPE_WFED
CO,COLORADO,0800292,COLORADO RIVER BOCES,1503,YAMPAH MOUNTAIN SCHOOL,080029201503,No,952320.05,7.27,546103.93,301848.3,0.36,13246.64,9.58,245800.92,1.0,119059.0,546103.96,7.34,166182.49,9.58,546103.93,1.0,119059.0,1077145.85,339969.56
CO,COLORADO,0801920,Academy School District No. 20,1,CHALLENGER MIDDLE SCHOOL,080192000001,No,3424621.85,53.8,2603745.03,340771.41,1.0,19203.32,6.8,301496.12,9.87,500177.38,2831245.42,9.37,178992.3,6.8,301496.12,9.87,500177.38,3811911.22,441512.89
CO,COLORADO,0801920,Academy School District No. 20,2,AIR ACADEMY HIGH SCHOOL,080192000002,No,5710803.61,78.5,4299979.71,604900.92,1.0,23482.07,12.0,581694.56,15.88,805647.27,4833348.73,9.0,164865.35,12.0,581694.56,15.88,805647.27,6385555.91,697724.04
CO,COLORADO,0801920,Academy School District No. 20,3,DOUGLASS VALLEY ELEMENTARY SCHOOL,080192000003,No,1428706.0,26.1,1118393.37,109451.61,2.53,43817.07,3.0,65794.03,4.23,200701.53,1252415.51,3.53,56848.12,3.0,97045.54,4.23,200701.53,1607010.7,158365.17
CO,COLORADO,0801920,Academy School District No. 20,4,EDITH WOLFORD ELEMENTARY SCHOOL,080192000004,No,1712685.67,26.2,1281364.02,75756.08,2.07,49407.39,1.6,85664.72,5.99,296249.54,1502478.13,13.64,224795.95,1.6,85664.72,5.99,296249.54,2109188.34,378120.38
CO,COLORADO,0801920,Academy School District No. 20,5,MOUNTAIN VIEW ELEMENTARY SCHOOL,080192000005,No,2180406.95,36.0,1712554.02,220231.18,5.49,95286.39,2.0,92930.82,6.9,279635.72,1829039.46,19.32,293890.92,2.0,92930.82,6.9,279635.72,2495496.92,366761.7
CO,COLORADO,0801920,Academy School District No. 20,7,ROCKRIMMON ELEMENTARY SCHOOL,080192000007,No,1417947.24,21.8,1069807.82,282008.89,1.77,29023.42,2.5,94786.5,4.29,224329.5,1143117.39,3.38,39736.8,2.5,94786.5,4.29,224329.5,1501970.19,302415.65
CO,COLORADO,0801920,Academy School District No. 20,8,WOODMEN-ROBERTS ELEMENTARY SCHOOL,080192000008,No,1807495.33,26.5,1384231.33,208839.27,3.52,61709.68,2.0,85137.09,5.8,276417.23,1514482.19,18.68,274949.41,2.0,85137.09,5.8,276417.23,2150985.92,304579.53
CO,COLORADO,0801920,Academy School District No. 20,123,ANTELOPE TRAILS ELEMENTARY SCHOOL,080192000123,No,1677279.06,22.5,1292498.2,98159.23,2.5,31234.89,1.0,64697.21,5.11,288848.76,1405008.71,8.13,103606.68,1.0,64697.21,5.11,288848.76,1862161.36,194169.49
CO,COLORADO,0801920,Academy School District No. 20,531,PRAIRIE HILLS ELEMENTARY SCHOOL,080192000531,No,1634321.4,27.4,1269804.65,84729.89,1.6,31768.28,2.0,97532.01,6.23,235216.46,1426204.51,11.6,187716.36,2.0,97532.01,6.23,235216.46,1946669.34,170470.51
CO,COLORADO,0801920,Academy School District No. 20,858,ASPEN VALLEY CAMPUS,080192000858,No,1305932.02,16.16,904411.32,114877.44,0.8,13490.8,3.6,161774.07,4.55,226255.83,940399.56,0.8,13490.8,3.6,161774.07,4.55,226255.83,1341920.26,243078.46
CO,COLORADO,0801920,Academy School District No. 20,1319,FOOTHILLS ELEMENTARY SCHOOL,080192001319,No,1603286.38,26.6,1218125.12,132170.34,2.9,48444.61,2.0,80384.18,5.22,256332.47,1314627.55,13.9,182940.88,2.0,80384.18,5.22,256332.47,1834285.08,215465.09
CO,COLORADO,0801920,Academy School District No. 20,1320,HIGH PLAINS ELEMENTARY SCHOOL,080192001320,No,1566706.11,25.8,1209234.98,88967.6,3.73,53816.8,2.73,84163.62,4.5,219490.71,1427179.07,12.03,135289.78,2.73,120930.82,4.5,219490.71,1902890.38,197225.98
CO,COLORADO,0801920,Academy School District No. 20,1321,RAMPART HIGH SCHOOL,080192001321,No,6713333.6,95.2,5166911.26,592300.4,2.0,30954.56,12.94,588563.1,19.0,926904.68,5470604.57,9.0,184014.7,12.94,588563.1,19.0,926904.68,7170087.05,1032310.18
CO,COLORADO,0801920,Academy School District No. 20,1387,FRONTIER ELEMENTARY SCHOOL,080192001387,No,1699623.79,31.5,1265301.37,117622.72,3.83,65981.44,2.1,101841.47,6.31,266499.51,1584422.13,10.83,173506.24,2.1,115714.73,6.31,266499.51,2140142.61,236628.87
CO,COLORADO,0801920,Academy School District No. 20,1402,EAGLEVIEW MIDDLE SCHOOL,080192001402,No,3775067.68,58.0,2911998.55,417781.95,1.0,20927.37,7.0,324975.93,11.64,517165.83,3237306.66,17.93,288680.32,7.0,324975.93,11.64,517165.83,4368128.74,819756.03
CO,COLORADO,0801920,Academy School District No. 20,1429,LIBERTY HIGH SCHOOL,080192001429,No,6409679.85,91.7,4933153.36,543170.73,3.0,49614.06,11.0,569562.99,18.0,857349.44,5195313.59,16.0,248109.7,11.0,569562.99,18.0,857349.44,6870335.72,986995.27
