LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,SCH_ABSENT_AM_M,SCH_ABSENT_AS_M,SCH_ABSENT_BL_M,SCH_ABSENT_HI_M,SCH_ABSENT_MU_M,SCH_ABSENT_PI_M,SCH_ABSENT_WH_M,SCH_ABSENT_AM_F,SCH_ABSENT_AS_F,SCH_ABSENT_BL_F,SCH_ABSENT_HI_F,SCH_ABSENT_MU_F,SCH_ABSENT_PI_F,SCH_ABSENT_WH_F,SCH_ABSENT_EUT,SCH_ABSENT_IDEA_M,SCH_ABSENT_IDEA_F,SCH_ABSENT_504_M,SCH_ABSENT_504_F,SCH_ABSENT_LEP_M,SCH_ABSENT_LEP_F,SCH_ABSENT_HMENRL_M,SCH_ABSENT_HMENRL_F
CO,COLORADO,802490,Boulder Valley School District No. Re2,6463,Boulder Universal,80249006463,0,2,2,21,8,1,81,0,3,3,13,6,0,77,217,14,7,12,11,5,3,1,3
CO,COLORADO,802490,Boulder Valley School District No. Re2,6571,Mapleton Early Childhood Center,80249006571,-8,0,0,0,0,-8,0,-8,0,0,0,0,-8,0,0,0,0,-8,-8,-8,-8,-8,-8
CO,COLORADO,802490,Boulder Valley School District No. Re2,6716,Meadowlark School,80249006716,-8,0,0,7,0,0,7,0,0,0,1,0,-8,9,24,4,1,2,0,0,0,1,-8
CO,COLORADO,802520,Branson Reorganized School District No. 82,141,Branson School,80252000141,-8,-8,-8,3,1,-8,1,-8,-8,-8,2,-8,-8,4,11,-8,-8,-8,-8,-8,-8,-8,-8
CO,COLORADO,802520,Branson Reorganized School District No. 82,1728,Branson School Online,80252001728,-8,0,0,0,0,0,1,-8,-8,0,0,0,0,3,4,-8,-8,-8,-8,-8,-8,-8,-8
CO,COLORADO,802550,"School District No. Re-10, in the county of Weld and State o",142,Briggsdale Elementary School,80255000142,-8,-8,-8,0,-8,-8,3,-8,0,-8,0,0,-8,1,4,0,0,-8,-8,-8,-8,-8,-8
CO,COLORADO,802550,"School District No. Re-10, in the county of Weld and State o",143,Briggsdale Undivided High School,80255000143,-8,0,-8,2,-8,-8,8,-8,0,-8,3,-8,-8,11,24,0,0,-8,-8,-8,-8,0,-8
CO,COLORADO,802580,School District 27J,144,Brighton High School,80258000144,0,1,3,131,2,1,53,0,0,2,117,1,0,39,350,31,31,6,2,29,25,4,8
CO,COLORADO,802580,School District 27J,146,Henderson Elementary School,80258000146,0,1,2,36,3,1,5,-8,1,0,34,1,1,18,103,17,7,2,2,18,16,4,4
CO,COLORADO,802580,School District 27J,148,North Elementary School,80258000148,0,0,1,31,1,-8,6,-8,-8,-8,31,2,-8,3,75,14,1,2,-8,13,18,3,1
CO,COLORADO,802580,School District 27J,149,Northeast Elementary School,80258000149,1,1,2,36,1,0,20,0,1,0,53,-8,1,23,139,15,17,4,-8,24,28,4,0
CO,COLORADO,802580,School District 27J,150,South Elementary School,80258000150,-8,1,1,69,1,-8,9,1,0,0,61,1,-8,8,152,14,7,0,1,40,34,2,4
CO,COLORADO,802580,School District 27J,151,Southeast Elementary School,80258000151,0,1,2,57,1,-8,24,-8,0,0,58,2,1,15,161,33,14,2,1,26,24,2,3
CO,COLORADO,802580,School District 27J,152,Vikan Middle School,80258000152,0,0,0,36,2,-8,14,-8,-8,1,29,0,-8,8,90,14,8,2,1,10,6,1,4
CO,COLORADO,802580,School District 27J,729,Innovations & Options,80258000729,1,0,0,43,1,-8,13,-8,-8,0,36,2,-8,8,104,9,5,1,2,5,4,1,3
CO,COLORADO,802580,School District 27J,1377,Overland Trail Middle School,80258001377,-8,1,1,37,0,-8,16,0,0,1,40,1,0,8,105,14,11,0,1,12,11,2,3
CO,COLORADO,802580,School District 27J,1729,Bromley East Charter School,80258001729,0,0,0,47,6,-8,63,0,1,1,55,2,1,60,236,21,8,6,1,14,14,3,2
CO,COLORADO,802580,School District 27J,1822,John W Thimmig Elementary School,80258001822,-8,4,1,52,3,-8,14,0,1,1,35,0,-8,18,129,20,7,0,1,23,13,1,1
CO,COLORADO,802580,School District 27J,1948,Belle Creek Charter School,80258001948,0,1,1,38,1,-8,17,0,0,2,32,2,-8,18,112,5,6,3,3,25,11,1,1
CO,COLORADO,802580,School District 27J,1949,Mary E Pennock Elementary School,80258001949,-8,0,0,57,2,1,24,0,1,2,48,0,0,23,158,19,8,1,2,29,30,2,4
CO,COLORADO,802580,School District 27J,1950,Second Creek Elementary School,80258001950,0,1,9,81,6,1,37,0,2,7,57,5,0,22,228,28,6,0,1,38,19,14,3
CO,COLORADO,802580,School District 27J,2003,Prairie View High School,80258002003,1,5,7,114,8,0,48,0,2,7,62,2,0,37,293,35,14,3,7,30,12,5,3
CO,COLORADO,802580,School District 27J,6325,Landmark Academy at Reunion,80258006325,0,1,0,7,1,1,8,0,0,0,7,0,-8,4,29,3,2,3,1,2,2,-8,-8
CO,COLORADO,802580,School District 27J,6326,West Ridge Elementary,80258006326,-8,4,0,34,1,0,13,-8,2,0,25,3,-8,36,118,14,5,3,5,4,9,4,0
CO,COLORADO,802580,School District 27J,6362,Prairie View Middle School,80258006362,-8,1,0,38,2,-8,19,0,1,1,29,3,-8,10,104,10,2,3,1,14,3,3,2
CO,COLORADO,802580,School District 27J,6401,Turnberry Elementary,80258006401,0,2,2,45,3,0,26,0,0,0,41,1,0,31,151,23,14,1,0,23,7,1,0
CO,COLORADO,802580,School District 27J,6420,Otho E Stuart Middle School,80258006420,-8,0,3,9,1,0,4,0,1,3,9,0,-8,7,37,2,1,0,0,1,2,1,0
CO,COLORADO,802580,School District 27J,6465,Foundations Academy,80258006465,0,0,1,19,2,-8,22,0,0,0,23,0,0,20,87,9,9,3,0,5,3,-8,-8
CO,COLORADO,802580,School District 27J,6474,Eagle Ridge Academy,80258006474,-8,1,3,49,4,0,39,-8,0,0,41,1,-8,20,158,7,1,11,2,7,2,-8,-8
CO,COLORADO,802580,School District 27J,6549,Brantner Elementary School,80258006549,0,2,1,28,1,-8,34,-8,1,0,22,1,-8,28,118,13,5,0,0,12,8,1,0
CO,COLORADO,802580,School District 27J,6718,Reunion Elementary School,80258006718,0,1,0,31,3,-8,21,0,1,1,20,0,-8,19,97,14,7,1,1,5,8,-8,1
CO,COLORADO,802580,School District 27J,6738,Riverdale Ridge High School,80258006738,1,4,2,79,5,0,52,0,0,0,46,2,1,35,227,19,9,8,3,16,7,3,0
CO,COLORADO,802580,School District 27J,6753,Rodger Quist Middle School,80258006753,0,0,0,3,0,2,4,0,1,0,7,0,-8,2,19,3,3,1,1,2,0,0,0
CO,COLORADO,802610,"School District No. Re-2, Brush",153,Brush Middle School,80261000153,-8,0,0,35,-8,1,31,-8,1,-8,24,3,0,21,116,7,7,-8,-8,8,4,2,4
CO,COLORADO,802610,"School District No. Re-2, Brush",154,Brush High School,80261000154,1,-8,-8,30,2,-8,24,-8,-8,3,31,2,0,22,115,8,8,2,0,6,10,1,3
CO,COLORADO,802610,"School District No. Re-2, Brush",155,Beaver Valley Elementary School,80261000155,1,-8,-8,17,-8,-8,18,-8,-8,1,19,1,-8,11,68,12,0,0,0,6,7,1,3
CO,COLORADO,802610,"School District No. Re-2, Brush",156,Thomson Primary School,80261000156,0,0,0,20,0,-8,8,-8,-8,1,20,0,-8,11,60,7,0,-8,-8,6,6,3,5
CO,COLORADO,802640,Buena Vista School District No. R-31,157,Buena Vista High School,80264000157,-8,-8,0,2,0,1,27,-8,0,1,1,0,-8,25,57,3,1,1,1,0,0,-8,-8
CO,COLORADO,802640,Buena Vista School District No. R-31,158,Buena Vista Middle School,80264000158,0,0,0,10,0,-8,27,0,-8,-8,3,1,0,12,53,9,3,0,1,0,0,-8,-8
CO,COLORADO,802640,Buena Vista School District No. R-31,159,Avery/Parsons Elementary School,80264000159,1,0,2,5,1,-8,25,-8,0,2,4,-8,-8,23,63,10,9,1,0,0,0,-8,-8
CO,COLORADO,802640,Buena Vista School District No. R-31,6155,Chaffee County High School,80264006155,0,-8,-8,1,-8,-8,7,-8,-8,-8,1,-8,-8,4,13,1,2,1,-8,-8,-8,-8,-8
CO,COLORADO,802640,Buena Vista School District No. R-31,6767,"The Grove, BVSD's Early Learning Program",80264006767,0,0,-8,0,-8,-8,0,-8,-8,-8,0,0,-8,0,0,0,0,-8,-8,-8,-8,-8,-8
CO,COLORADO,802670,Burlington Public School District No. RE-6J,160,Burlington Elementary School,80267000160,0,0,0,17,0,-8,12,0,-8,1,16,-8,-8,10,56,5,3,-8,0,7,8,2,1
CO,COLORADO,802670,Burlington Public School District No. RE-6J,161,Burlington Middle School,80267000161,0,-8,0,8,1,-8,12,0,0,0,9,0,-8,9,39,1,3,0,-8,2,5,2,1
CO,COLORADO,802670,Burlington Public School District No. RE-6J,162,Burlington High School,80267000162,0,1,1,8,-8,-8,13,0,1,0,10,0,-8,5,39,3,0,1,0,5,3,2,2
CO,COLORADO,802700,Byers School District No. 32J,163,Byers Elementary School,80270000163,0,0,-8,5,0,-8,20,0,-8,-8,4,0,-8,18,47,4,1,0,-8,1,1,-8,-8
CO,COLORADO,802700,Byers School District No. 32J,164,Byers Junior-Senior High School,80270000164,0,-8,0,1,0,-8,20,-8,0,-8,2,0,-8,17,40,3,2,1,-8,0,1,1,0
CO,COLORADO,802700,Byers School District No. 32J,1944,Colorado Virtual Academy High School,80270001944,0,0,4,15,-8,1,46,2,0,8,15,-8,1,45,137,4,4,1,2,2,3,0,2
CO,COLORADO,802700,Byers School District No. 32J,6548,Astravo Online Academy High School,80270006548,4,4,28,158,-8,1,220,4,2,23,175,-8,3,173,795,35,13,24,15,31,52,7,7
CO,COLORADO,802700,Byers School District No. 32J,6605,Astravo Academy High School,80270006605,-8,1,2,22,-8,-8,27,0,0,8,21,-8,1,22,104,2,5,3,4,6,4,0,0
CO,COLORADO,802700,Byers School District No. 32J,6620,Colorado Virtual Academy Middle School,80270006620,-8,-8,1,0,-8,-8,11,0,0,0,5,-8,-8,9,26,3,2,1,0,1,1,0,1
CO,COLORADO,802700,Byers School District No. 32J,6630,Colorado Virtual Academy,80270006630,1,0,8,20,-8,0,44,1,1,7,22,-8,1,34,139,10,3,1,0,1,2,7,4
CO,COLORADO,802700,Byers School District No. 32J,6749,Astravo Online Academy Elementary School,80270006749,4,1,24,79,-8,3,94,5,0,31,83,-8,1,97,422,27,12,6,2,12,11,5,5
CO,COLORADO,802700,Byers School District No. 32J,6755,Astravo Online Academy Middle School,80270006755,2,1,7,76,-8,0,80,2,3,9,82,-8,0,102,364,23,14,5,6,11,15,2,3
CO,COLORADO,802700,Byers School District No. 32J,6759,Astravo Academy Middle School,80270006759,0,0,2,4,-8,-8,11,0,2,3,5,-8,0,14,41,4,1,0,4,1,2,0,2
CO,COLORADO,802730,Calhan District No. RJ1,167,Calhan Elementary School,80273000167,2,0,5,4,0,-8,15,-8,0,5,5,-8,-8,10,46,3,1,1,-8,3,0,-8,-8
CO,COLORADO,802730,Calhan District No. RJ1,168,Calhan Secondary School,80273000168,2,0,5,6,-8,0,23,1,0,2,2,0,-8,23,64,5,4,2,0,2,1,2,1
CO,COLORADO,802760,Campo School District No. Re-6,169,Campo Elementary School,80276000169,-8,-8,-8,0,0,-8,1,-8,-8,-8,0,0,-8,0,1,0,0,-8,-8,-8,-8,-8,-8
CO,COLORADO,802760,Campo School District No. Re-6,170,Campo Undivided High School,80276000170,-8,-8,-8,0,0,-8,2,0,-8,-8,2,-8,-8,2,6,-8,1,-8,-8,-8,-8,-8,-8
CO,COLORADO,802790,Fremont Re-1,171,Canon City Middle School,80279000171,-8,2,-8,18,5,-8,66,1,-8,-8,25,6,-8,56,179,7,8,0,1,2,2,2,5
CO,COLORADO,802790,Fremont Re-1,172,Canon City High School,80279000172,4,1,1,45,6,0,225,4,1,1,49,10,-8,183,530,22,5,5,1,4,5,4,2
CO,COLORADO,802790,Fremont Re-1,173,Harrison School,80279000173,2,1,1,37,5,-8,88,1,0,-8,29,8,0,85,257,36,22,1,2,3,2,4,1
CO,COLORADO,802790,Fremont Re-1,174,Lincoln School of Science and Technology,80279000174,0,-8,0,1,5,-8,36,0,-8,-8,7,3,-8,25,77,10,9,-8,-8,0,1,0,-8
CO,COLORADO,802790,Fremont Re-1,175,McKinley Elementary School,80279000175,0,-8,0,7,0,-8,17,-8,-8,1,4,1,-8,14,44,12,7,0,-8,1,-8,2,1
CO,COLORADO,802790,Fremont Re-1,176,Washington Elementary School,80279000176,1,2,1,9,2,-8,31,1,0,0,18,2,-8,31,98,10,7,-8,0,1,0,3,3
CO,COLORADO,802790,Fremont Re-1,1433,Canon Exploratory School,80279001433,1,-8,-8,7,0,0,18,-8,0,-8,5,2,-8,19,52,5,4,0,1,0,-8,0,1
CO,COLORADO,802790,Fremont Re-1,1538,Mount View Core Knowledge Charter School,80279001538,-8,0,0,4,0,-8,6,-8,0,0,1,0,-8,10,21,0,1,-8,0,-8,0,0,0
CO,COLORADO,802850,"Center Consolidated School District No. 26 Jt., of the count",177,Haskin Elementary School,80285000177,1,-8,-8,39,-8,-8,1,-8,-8,-8,42,-8,-8,3,86,12,3,-8,0,17,26,12,10
CO,COLORADO,802850,"Center Consolidated School District No. 26 Jt., of the count",178,Skoglund Middle School,80285000178,1,-8,-8,28,0,-8,3,-8,-8,-8,20,-8,-8,0,52,7,1,-8,0,12,11,10,2
CO,COLORADO,802850,"Center Consolidated School District No. 26 Jt., of the count",179,Center High School,80285000179,-8,-8,-8,24,-8,-8,1,0,-8,-8,14,-8,-8,2,41,3,2,1,0,14,10,7,1
CO,COLORADO,802850,"Center Consolidated School District No. 26 Jt., of the count",2008,The Academic Recovery Center of San Luis Valley,80285002008,-8,-8,-8,0,-8,-8,-8,-8,-8,0,0,-8,-8,-8,0,-8,0,-8,-8,0,0,0,0
CO,COLORADO,802850,"Center Consolidated School District No. 26 Jt., of the count",6513,Center Virtual Academy,80285006513,-8,-8,-8,3,-8,-8,0,-8,-8,-8,1,-8,-8,2,6,0,-8,0,-8,0,1,1,0
CO,COLORADO,802880,"Cheraw, School District No. 31, in the county of Otero and S",182,Cheraw School,80288000182,0,-8,-8,3,-8,-8,13,-8,-8,-8,5,0,-8,11,32,4,1,0,-8,0,-8,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",34,Thunder Ridge Middle School,80291000034,0,6,12,31,4,2,37,0,8,15,33,7,1,39,195,24,21,5,9,6,16,-8,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",183,Arrowhead Elementary School,80291000183,1,2,6,27,3,0,10,0,2,3,12,2,0,8,76,11,2,0,-8,14,5,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",184,Belleview Elementary School,80291000184,-8,13,1,7,3,-8,9,0,6,1,6,1,-8,13,60,8,3,1,0,14,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",185,Campus Middle School,80291000185,0,10,9,17,4,0,30,1,6,6,14,10,0,30,137,25,7,4,6,12,13,4,7
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",186,Cherry Creek High School,80291000186,0,13,12,80,10,0,113,0,8,10,46,11,0,84,387,77,38,25,31,26,16,6,6
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",187,Cherry Hills Village Elementary School,80291000187,0,1,0,5,1,-8,18,0,1,1,5,1,-8,14,47,7,3,3,1,2,4,-8,0
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",188,Cottonwood Creek Elementary School,80291000188,1,2,0,5,0,1,17,-8,1,2,2,3,-8,11,45,5,1,4,2,6,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",190,Dry Creek Elementary School,80291000190,-8,0,1,4,1,-8,9,0,0,1,6,2,1,12,37,4,2,0,2,1,6,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",191,Eastridge Community Elementary School,80291000191,1,5,19,26,8,0,16,1,2,20,41,4,-8,18,161,22,11,4,1,23,29,1,4
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",192,Greenwood Elementary School,80291000192,-8,1,3,1,2,0,8,0,1,1,1,0,-8,13,31,4,2,0,0,0,0,3,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",193,Heritage Elementary School,80291000193,-8,3,0,4,2,-8,4,-8,3,0,0,1,0,7,24,4,2,2,1,3,2,3,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",194,Holly Hills Elementary School,80291000194,2,2,7,31,9,-8,11,1,6,10,25,5,0,13,122,15,4,0,0,32,25,0,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",195,Homestead Elementary School,80291000195,1,3,1,3,0,-8,4,0,0,2,3,0,-8,2,19,1,3,0,0,2,0,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",196,Independence Elementary School,80291000196,1,1,7,22,8,-8,21,1,0,10,15,9,0,16,111,17,16,2,2,17,8,4,5
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",197,Laredo Middle School,80291000197,2,9,21,60,8,1,38,1,6,32,45,10,2,35,270,34,24,10,2,39,16,2,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",198,Mission Viejo Elementary School,80291000198,-8,5,12,32,11,2,8,1,2,6,19,4,3,22,127,15,6,4,1,11,5,-8,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",199,Polton Community Elementary School,80291000199,2,0,15,12,8,-8,16,0,0,9,12,3,-8,18,95,20,8,3,1,16,7,4,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",200,Ponderosa Elementary School,80291000200,2,6,24,40,7,0,17,1,1,16,32,3,-8,9,158,20,7,1,0,50,31,1,2
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",201,Prairie Middle School,80291000201,2,10,95,122,26,4,51,2,7,85,112,28,4,33,581,86,32,9,10,95,90,16,16
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",202,Sagebrush Elementary School,80291000202,-8,1,10,31,4,0,15,0,2,13,14,5,-8,14,109,24,7,2,0,10,12,1,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",203,Smoky Hill High School,80291000203,5,12,82,150,36,3,149,3,16,64,119,24,1,115,779,95,37,21,21,62,43,4,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",204,Village East Community Elementary School,80291000204,2,2,43,61,8,1,10,2,4,40,50,8,1,19,251,33,16,1,1,52,48,4,2
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",206,Walnut Hills Community Elementary School,80291000206,0,2,3,7,3,0,8,0,1,0,7,0,-8,7,38,6,3,1,0,6,3,5,4
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",207,West Middle School,80291000207,0,4,4,12,1,0,30,0,2,3,17,9,0,29,111,14,17,2,6,11,9,1,2
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",208,Willow Creek Elementary School,80291000208,0,1,0,1,1,0,9,0,1,1,3,3,-8,5,25,3,2,3,0,2,2,0,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",763,Challenge School,80291000763,0,3,1,0,1,-8,3,-8,0,1,2,0,0,1,12,1,1,1,1,1,0,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1152,Cherry Creek Charter Academy,80291001152,-8,1,1,1,2,0,3,-8,5,2,1,0,-8,5,21,1,1,1,1,2,4,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1272,Overland High School,80291001272,8,18,156,290,40,4,67,6,22,152,214,34,1,56,-8,117,58,14,14,183,114,7,10
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1273,High Plains Elementary School,80291001273,0,1,2,5,2,0,10,0,3,3,8,0,-8,6,40,5,4,1,1,4,6,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1297,Cimarron Elementary School,80291001297,1,1,13,20,7,-8,16,-8,0,17,24,6,-8,16,121,18,14,2,2,6,9,3,3
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1328,Horizon Middle School,80291001328,0,4,31,73,18,-8,32,0,5,26,42,7,0,25,263,34,16,9,7,37,19,1,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1329,Meadow Point Elementary School,80291001329,-8,0,5,20,4,-8,13,1,3,6,22,5,-8,14,93,10,11,2,0,4,14,0,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1330,Trails West Elementary School,80291001330,-8,0,3,8,7,-8,22,-8,0,2,6,1,-8,5,54,9,1,5,0,2,5,1,0
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1378,Sunrise Elementary School,80291001378,1,2,9,34,6,1,18,0,3,8,22,9,1,5,119,25,6,1,-8,17,6,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1390,Indian Ridge Elementary School,80291001390,1,0,0,4,0,0,4,0,1,0,5,3,-8,4,22,2,3,0,0,4,8,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1404,Creekside Elementary School,80291001404,0,1,2,5,3,0,10,-8,2,4,9,0,-8,17,53,3,3,2,2,6,5,-8,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1405,Timberline Elementary School,80291001405,0,3,7,15,2,1,21,0,4,7,8,5,1,9,83,11,6,2,1,12,6,1,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1468,Summit Elementary School,80291001468,0,2,5,12,3,-8,10,0,3,3,14,4,-8,10,66,8,7,6,2,8,9,1,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1514,Rolling Hills Elementary School,80291001514,0,1,3,4,2,0,13,0,4,3,2,3,-8,14,49,10,2,2,4,2,5,0,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1625,Grandview High School,80291001625,2,22,44,72,29,1,115,2,13,35,71,28,4,96,534,76,41,25,23,24,17,5,6
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1670,Antelope Ridge Elementary School,80291001670,1,6,8,11,3,2,12,-8,2,6,10,4,0,23,88,14,6,0,1,8,5,-8,2
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1671,Dakota Valley Elementary School,80291001671,-8,2,3,9,3,-8,17,0,3,4,12,4,-8,8,65,10,9,3,0,6,8,2,2
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1672,Falcon Creek Middle School,80291001672,0,2,10,20,6,2,18,0,7,7,20,1,-8,16,109,12,7,3,1,11,11,0,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1710,Fox Hollow Elementary School,80291001710,-8,3,2,7,2,-8,17,0,0,3,14,3,-8,6,57,9,10,4,2,7,8,1,0
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1711,Liberty Middle School,80291001711,1,8,10,25,12,1,38,1,5,14,20,11,0,27,173,35,19,6,1,17,13,7,8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1831,Canyon Creek Elementary School,80291001831,-8,4,5,8,0,-8,9,-8,2,5,10,0,0,11,54,13,7,1,0,4,1,0,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1878,Sky Vista Middle School,80291001878,-8,3,14,16,7,0,18,-8,6,10,19,8,-8,16,117,13,4,4,4,6,7,2,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1879,Aspen Crossing Elementary School,80291001879,0,3,5,9,4,1,8,1,3,4,8,2,-8,12,60,0,2,1,0,5,3,0,0
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1880,Red Hawk Ridge Elementary School,80291001880,0,2,18,26,13,1,26,0,4,26,18,9,-8,8,151,27,11,5,1,6,8,4,2
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1951,Cherokee Trail High School,80291001951,0,16,29,51,17,0,126,0,28,29,47,27,0,125,495,35,44,25,21,10,5,1,2
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",2032,Coyote Hills Elementary School,80291002032,0,2,1,10,3,-8,13,-8,1,3,4,2,-8,2,41,8,1,2,1,10,4,-8,0
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6156,Eaglecrest High School,80291006156,4,15,74,129,38,4,160,4,13,54,96,31,2,113,737,93,45,27,33,42,28,1,6
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6182,Highline Community Elementary School,80291006182,1,0,22,37,5,6,9,0,0,11,43,4,3,3,144,22,7,6,4,28,33,5,2
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6183,Peakview Elementary School,80291006183,-8,2,2,6,3,0,13,-8,1,3,13,5,0,19,67,6,6,0,0,6,7,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6301,Buffalo Trail Elementary School,80291006301,0,3,7,10,2,-8,13,1,5,6,8,3,1,9,68,9,6,4,0,8,8,1,0
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6367,Fox Ridge Middle School,80291006367,1,3,3,5,2,0,11,1,5,9,5,1,-8,13,59,3,10,2,2,5,4,0,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6452,Pine Ridge Elementary School,80291006452,0,3,3,5,5,-8,13,-8,1,2,5,2,0,8,47,5,4,0,0,6,4,1,0
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6544,Black Forest Hills Elementary School,80291006544,1,2,3,4,4,-8,11,-8,1,1,1,1,-8,7,36,7,2,2,0,4,1,0,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6563,Options School,80291006563,-8,1,0,13,6,-8,65,-8,2,0,12,6,1,69,175,1,-8,6,1,-8,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6607,Mountain Vista Elementary School,80291006607,1,4,6,8,1,-8,14,0,0,4,9,1,0,7,55,2,5,2,0,8,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6617,Outback Preschool,80291006617,-8,0,0,0,0,-8,0,-8,0,0,0,0,-8,0,0,0,0,-8,-8,-8,-8,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6632,The Cottage at Holly Ridge,80291006632,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-8,-8,-8,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6649,Endeavor Academy,80291006649,4,3,34,56,8,1,58,-8,2,13,32,16,-8,45,272,17,9,21,14,19,12,2,6
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6676,Heritage Heights Academy,80291006676,-8,0,0,2,0,0,1,0,0,0,1,0,-8,4,8,0,1,0,0,1,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6728,Infinity Middle School,80291006728,0,4,6,4,5,-8,14,1,7,4,7,3,0,13,68,10,6,3,4,2,5,-8,0
