LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
CO,COLORADO,0802610,School District No. Re-2 Brush,156,THOMSON PRIMARY SCHOOL,080261000156,No,24.05,24.05,0.0,0.0,0.0,25.0,16.0,16.0,0.94,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802640,Buena Vista School District No. R-31,157,BUENA VISTA HIGH SCHOOL,080264000157,No,20.88,20.88,0.0,2.5,0.0,24.0,22.0,4.0,1.12,0.0,0.0,0.5,0.0,0.0
CO,COLORADO,0802640,Buena Vista School District No. R-31,158,HARRY L MC GINNIS MIDDLE SCHOOL,080264000158,No,18.75,16.75,2.0,0.5,0.0,22.0,22.0,2.0,1.12,0.0,0.0,0.5,0.0,0.0
CO,COLORADO,0802640,Buena Vista School District No. R-31,159,AVERY/PARSONS ELEMENTARY SCHOOL,080264000159,No,30.25,30.25,0.0,3.0,2.0,31.0,29.0,5.0,1.12,0.0,0.0,0.92,0.0,0.0
CO,COLORADO,0802640,Buena Vista School District No. R-31,6155,CHAFFEE COUNTY HIGH SCHOOL,080264006155,No,4.0,4.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802670,Burlington Public School District No. RE-6J,160,BURLINGTON ELEMENTARY SCHOOL,080267000160,No,19.0,19.0,0.0,4.0,14.0,19.0,17.0,5.0,0.62,0.0,0.0,0.5,0.0,0.0
CO,COLORADO,0802670,Burlington Public School District No. RE-6J,161,BURLINGTON MIDDLE SCHOOL,080267000161,No,14.13,14.13,0.0,1.0,6.0,15.0,12.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0
CO,COLORADO,0802670,Burlington Public School District No. RE-6J,162,BURLINGTON HIGH SCHOOL,080267000162,No,16.03,16.03,0.0,0.0,2.0,17.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802700,Byers School District No. 32J,163,BYERS ELEMENTARY SCHOOL,080270000163,No,22.04,21.74,0.3,0.0,0.0,20.0,19.0,2.0,1.0,0.5,0.0,0.25,0.0,0.0
CO,COLORADO,0802700,Byers School District No. 32J,164,BYERS JUNIOR-SENIOR HIGH SCHOOL,080270000164,No,19.03,18.13,0.9,1.0,0.0,18.0,17.0,3.0,1.31,0.5,0.0,0.0,0.0,0.0
CO,COLORADO,0802700,Byers School District No. 32J,1944,COLORADO VIRTUAL ACADEMY (COVA),080270001944,No,12.47,12.47,0.0,0.0,0.5,15.0,12.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
CO,COLORADO,0802700,Byers School District No. 32J,6548,VALIANT ACADEMY,080270006548,No,4.59,4.59,0.0,0.0,0.0,26.0,15.0,0.0,0.13,0.0,0.0,0.0,0.25,0.0
CO,COLORADO,0802700,Byers School District No. 32J,6605,ELEVATE ACADEMY,080270006605,No,17.63,17.63,0.0,0.0,0.0,29.0,16.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
CO,COLORADO,0802700,Byers School District No. 32J,6620,COLORADO DIGITAL ACADEMY - MIDDLE,080270006620,No,4.81,4.81,0.0,0.0,0.25,11.0,6.0,0.0,0.13,0.0,0.0,0.0,0.25,0.0
CO,COLORADO,0802700,Byers School District No. 32J,6630,COLORADO DIGITAL ACADEMY - ELEMENTARY,080270006630,No,8.09,8.09,0.0,0.0,0.25,12.0,7.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
CO,COLORADO,0802730,Calhan District No. RJ1,167,CALHAN ELEMENTARY SCHOOL,080273000167,No,12.67,12.67,0.0,0.0,0.0,15.0,11.0,3.0,1.0,0.0,0.0,0.25,1.0,0.0
CO,COLORADO,0802730,Calhan District No. RJ1,168,CALHAN HIGH SCHOOL,080273000168,No,10.32,9.39,0.93,0.0,0.0,16.0,12.0,4.0,0.5,0.0,0.0,0.25,1.0,0.0
CO,COLORADO,0802730,Calhan District No. RJ1,510,CALHAN MIDDLE SCHOOL,080273000510,No,5.11,5.11,0.0,0.0,0.0,11.0,9.0,1.0,0.5,0.0,0.0,0.25,1.0,0.0
CO,COLORADO,0802760,Campo School District No. Re-6,169,CAMPO ELEMENTARY SCHOOL,080276000169,No,3.75,3.63,0.12,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802760,Campo School District No. Re-6,170,CAMPO UNDIVIDED HIGH SCHOOL,080276000170,No,5.19,4.31,0.88,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802790,Fremont Re-1,171,CANON CITY MIDDLE SCHOOL,080279000171,No,22.4,20.52,1.88,0.0,0.0,23.0,20.0,1.0,1.71,0.25,0.0,1.0,0.94,0.0
CO,COLORADO,0802790,Fremont Re-1,172,CANON CITY HIGH SCHOOL,080279000172,No,58.67,58.34,0.33,0.0,0.0,61.0,46.0,15.0,5.92,1.0,0.97,0.0,0.94,0.0
CO,COLORADO,0802790,Fremont Re-1,173,HARRISON SCHOOL,080279000173,No,45.62,45.62,0.0,0.0,0.0,48.0,38.0,14.0,2.4,0.06,0.0,0.72,0.0,0.0
CO,COLORADO,0802790,Fremont Re-1,174,LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY,080279000174,No,20.38,20.21,0.17,0.0,0.0,23.0,15.0,9.0,0.0,0.06,0.0,0.47,0.73,0.0
CO,COLORADO,0802790,Fremont Re-1,175,MCKINLEY ELEMENTARY SCHOOL,080279000175,No,18.08,17.73,0.35,0.0,0.0,20.0,13.0,6.0,0.0,0.6,0.0,0.47,0.0,0.0
CO,COLORADO,0802790,Fremont Re-1,176,WASHINGTON ELEMENTARY SCHOOL,080279000176,No,23.76,22.64,1.12,0.0,0.0,27.0,23.0,8.0,0.0,0.06,0.0,0.92,0.0,0.94
CO,COLORADO,0802790,Fremont Re-1,1433,CANON EXPLORATORY SCHOOL,080279001433,No,20.74,19.76,0.98,0.0,0.0,23.0,14.0,6.0,0.48,0.06,0.0,0.4,0.0,0.0
CO,COLORADO,0802790,Fremont Re-1,1538,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,080279001538,No,12.9,12.41,0.49,0.0,0.0,16.0,14.0,1.0,0.0,0.06,0.0,0.4,0.0,0.0
CO,COLORADO,0802850,Center Consolidated School District No. 26 Jt. of the count,177,HASKIN ELEMENTARY SCHOOL,080285000177,No,32.75,31.75,1.0,9.0,2.0,33.0,24.0,9.0,0.0,0.34,0.0,0.34,0.0,0.0
CO,COLORADO,0802850,Center Consolidated School District No. 26 Jt. of the count,178,SKOGLUND MIDDLE SCHOOL,080285000178,No,6.5,5.5,1.0,1.5,0.0,7.0,3.0,3.0,0.5,0.33,0.0,0.33,0.0,0.0
CO,COLORADO,0802850,Center Consolidated School District No. 26 Jt. of the count,179,CENTER HIGH SCHOOL,080285000179,No,17.0,15.0,2.0,3.0,0.0,17.0,12.0,3.0,1.0,0.33,0.0,0.33,0.0,0.0
CO,COLORADO,0802850,Center Consolidated School District No. 26 Jt. of the count,2008,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,080285002008,No,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802850,Center Consolidated School District No. 26 Jt. of the count,6513,CENTER VIRTUAL ACADEMY,080285006513,No,0.35,0.35,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802880,Cheraw School District No. 31 in the county of Otero and S,182,CHERAW SCHOOL,080288000182,No,18.06,18.06,0.0,0.0,0.0,18.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,34,THUNDER RIDGE MIDDLE SCHOOL,080291000034,No,81.37,81.37,0.0,5.9,2.0,87.0,75.0,36.84,3.0,1.0,3.0,1.0,1.0,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,183,ARROWHEAD ELEMENTARY SCHOOL,080291000183,No,34.5,34.5,0.0,0.4,0.8,40.0,37.0,17.0,0.0,0.0,0.0,1.0,1.0,1.05
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,184,BELLEVIEW ELEMENTARY SCHOOL,080291000184,No,39.4,39.4,0.0,2.0,2.8,43.0,40.0,11.6,0.0,0.0,1.0,1.0,0.8,0.2
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,185,CAMPUS MIDDLE SCHOOL,080291000185,No,80.63,80.63,0.0,6.0,7.5,89.0,75.0,30.0,3.0,1.0,3.0,1.0,1.0,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,186,CHERRY CREEK HIGH SCHOOL,080291000186,No,198.2,198.2,0.0,13.6,8.8,238.0,201.0,23.6,10.8,3.0,11.0,2.0,3.0,0.4
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,187,CHERRY HILLS VILLAGE ELEMENTARY SCHOOL,080291000187,No,32.0,32.0,0.0,3.0,0.5,39.0,32.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,188,COTTONWOOD CREEK ELEMENTARY SCHOOL,080291000188,No,36.36,36.36,0.0,2.86,1.8,45.0,35.0,16.75,0.0,0.0,0.0,1.0,0.4,0.6
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,190,DRY CREEK ELEMENTARY SCHOOL,080291000190,No,22.7,22.7,0.0,1.0,1.6,26.0,25.0,8.8,0.0,0.0,0.0,0.5,1.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,191,EASTRIDGE COMMUNITY ELEMENTARY SCHOOL,080291000191,No,57.95,57.95,0.0,6.6,4.0,74.0,56.0,24.9,0.0,0.0,0.0,1.0,1.4,2.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,192,GREENWOOD ELEMENTARY SCHOOL,080291000192,No,27.7,27.7,0.0,0.6,2.0,32.0,28.0,11.4,0.0,0.0,0.0,0.5,0.8,0.6
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,193,HERITAGE ELEMENTARY SCHOOL,080291000193,No,22.0,22.0,0.0,3.5,1.0,29.0,21.0,7.0,0.0,0.0,0.0,0.5,1.2,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,194,HOLLY HILLS ELEMENTARY SCHOOL,080291000194,No,47.4,47.4,0.0,0.0,5.0,52.0,51.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,195,HOMESTEAD ELEMENTARY SCHOOL,080291000195,No,30.33,30.33,0.0,2.45,4.15,34.0,30.0,5.8,0.0,0.0,0.0,1.0,1.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,196,INDEPENDENCE ELEMENTARY SCHOOL,080291000196,No,36.9,36.9,0.0,4.5,1.0,42.0,34.0,10.0,0.0,0.0,0.0,1.0,0.9,0.5
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,197,LAREDO MIDDLE SCHOOL,080291000197,No,64.7,64.7,0.0,6.2,5.0,74.0,62.0,26.0,3.0,0.0,3.0,1.0,1.0,0.8
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,198,MISSION VIEJO ELEMENTARY SCHOOL,080291000198,No,36.8,36.8,0.0,2.0,1.0,44.0,36.0,18.0,0.0,0.0,0.0,1.0,0.7,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,199,POLTON COMMUNITY ELEMENTARY SCHOOL,080291000199,No,34.88,34.88,0.0,2.0,4.0,47.0,41.0,11.0,0.0,0.0,0.0,1.0,1.0,1.1
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,200,PONDEROSA ELEMENTARY SCHOOL,080291000200,No,52.3,52.3,0.0,2.8,5.0,56.0,50.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,201,PRAIRIE MIDDLE SCHOOL,080291000201,No,114.6,114.6,0.0,18.5,8.5,133.0,109.0,39.3,4.0,0.5,4.0,1.0,1.0,1.5
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,202,SAGEBRUSH ELEMENTARY SCHOOL,080291000202,No,28.6,28.6,0.0,4.1,1.0,30.0,25.0,11.0,0.0,0.0,0.0,1.0,0.5,0.6
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,203,SMOKY HILL HIGH SCHOOL,080291000203,No,118.8,118.8,0.0,12.9,10.0,141.0,114.0,30.4,6.8,2.0,7.0,1.0,2.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,204,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,080291000204,No,58.35,58.35,0.0,5.0,2.0,63.0,54.0,34.0,0.0,0.0,0.0,1.0,1.0,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,206,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,080291000206,No,18.08,18.08,0.0,2.28,1.6,29.0,20.0,1.0,0.0,0.0,0.0,0.5,1.6,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,207,WEST MIDDLE SCHOOL,080291000207,No,74.38,74.38,0.0,4.15,3.7,88.0,75.0,17.5,3.0,1.0,3.0,1.0,0.8,0.8
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,208,WILLOW CREEK ELEMENTARY SCHOOL,080291000208,No,32.7,32.7,0.0,2.0,2.0,36.0,31.0,7.8,0.0,0.0,0.0,1.0,1.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,763,CHALLENGE SCHOOL,080291000763,No,32.05,32.05,0.0,1.75,2.0,41.0,31.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1152,CHERRY CREEK CHARTER ACADEMY,080291001152,No,29.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1272,OVERLAND HIGH SCHOOL,080291001272,No,148.3,148.3,0.0,22.2,19.6,168.0,132.0,31.8,8.0,2.0,5.0,1.0,1.0,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1273,HIGH PLAINS ELEMENTARY SCHOOL,080291001273,No,39.1,39.1,0.0,4.2,3.3,43.0,35.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1297,CIMARRON ELEMENTARY SCHOOL,080291001297,No,35.3,35.3,0.0,5.0,2.6,39.0,30.0,12.0,0.0,0.0,0.0,1.0,1.2,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1328,HORIZON MIDDLE SCHOOL,080291001328,No,62.2,62.2,0.0,14.3,11.0,69.0,51.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1329,MEADOW POINT ELEMENTARY SCHOOL,080291001329,No,35.4,35.4,0.0,0.0,2.0,44.0,36.0,6.0,0.0,0.0,0.0,1.0,0.5,1.6
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1330,TRAILS WEST ELEMENTARY SCHOOL,080291001330,No,27.2,27.2,0.0,3.9,0.6,36.0,27.0,8.0,0.0,0.0,0.0,1.0,0.4,1.45
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1378,SUNRISE ELEMENTARY SCHOOL,080291001378,No,38.0,38.0,0.0,5.4,0.0,49.0,40.0,7.0,0.0,0.0,0.0,1.0,0.5,1.3
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1390,INDIAN RIDGE ELEMENTARY SCHOOL,080291001390,No,30.0,30.0,0.0,1.2,1.0,35.0,31.0,11.6,0.0,0.0,0.0,1.0,1.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1404,CREEKSIDE ELEMENTARY SCHOOL,080291001404,No,37.1,37.1,0.0,1.4,1.0,45.0,41.0,13.0,0.0,0.0,0.0,1.0,1.0,0.75
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1405,TIMBERLINE ELEMENTARY SCHOOL,080291001405,No,36.45,36.45,0.0,2.15,6.6,47.0,39.0,14.7,0.0,0.0,0.0,1.0,0.4,1.4
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1468,SUMMIT ELEMENTARY SCHOOL,080291001468,No,24.02,24.02,0.0,0.5,1.9,37.0,29.0,11.13,0.0,0.0,0.0,1.0,0.8,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1514,ROLLING HILLS ELEMENTARY SCHOOL,080291001514,No,36.9,36.9,0.0,0.5,3.0,42.0,39.0,8.0,0.0,0.0,0.0,1.0,0.8,0.6
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1625,GRANDVIEW HIGH SCHOOL,080291001625,No,154.6,154.6,0.0,7.4,7.6,183.0,155.0,24.4,9.0,2.0,6.0,1.0,2.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1670,ANTELOPE RIDGE ELEMENTARY SCHOOL,080291001670,No,39.55,39.55,0.0,1.4,2.0,46.0,40.0,13.5,0.0,0.0,0.0,1.0,0.8,0.4
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1671,DAKOTA VALLEY ELEMENTARY SCHOOL,080291001671,No,33.32,33.32,0.0,0.52,0.8,36.0,35.0,11.8,0.0,0.0,0.0,1.0,0.6,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1672,FALCON CREEK MIDDLE SCHOOL,080291001672,No,54.3,54.3,0.0,3.2,1.0,62.0,55.0,22.8,2.0,1.0,1.0,1.0,0.6,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1710,FOX HOLLOW ELEMENTARY SCHOOL,080291001710,No,41.9,41.9,0.0,4.1,4.5,53.0,40.0,16.3,0.0,0.0,0.0,1.0,0.6,1.05
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1711,LIBERTY MIDDLE SCHOOL,080291001711,No,68.37,68.37,0.0,15.5,11.27,75.0,51.0,17.0,2.5,0.0,3.0,1.0,1.0,0.2
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1831,CANYON CREEK ELEMENTARY SCHOOL,080291001831,No,32.7,32.7,0.0,0.6,1.9,36.0,35.0,15.0,0.0,0.0,0.0,1.0,0.6,0.8
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1878,SKY VISTA MIDDLE SCHOOL,080291001878,No,49.57,49.57,0.0,2.0,7.51,58.0,49.0,24.52,2.0,1.0,3.0,1.0,0.8,0.8
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1879,ASPEN CROSSING ELEMENTARY SCHOOL,080291001879,No,30.94,30.94,0.0,0.0,1.0,38.0,33.0,9.0,0.0,0.0,0.0,0.8,0.4,0.9
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1880,RED HAWK RIDGE ELEMENTARY SCHOOL,080291001880,No,41.45,41.45,0.0,0.0,2.3,69.0,56.0,22.9,0.0,0.0,0.0,1.67,1.4,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,1951,CHEROKEE TRAIL HIGH SCHOOL,080291001951,No,165.1,165.1,0.0,7.4,12.0,179.0,160.0,32.6,9.0,2.0,7.0,2.0,2.0,0.4
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,2032,COYOTE HILLS ELEMENTARY SCHOOL,080291002032,No,38.9,38.9,0.0,3.4,3.5,41.0,33.0,5.8,0.0,0.0,0.0,1.0,0.9,0.1
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6156,EAGLECREST HIGH SCHOOL,080291006156,No,160.8,160.8,0.0,15.2,15.0,185.0,148.0,33.2,8.8,2.0,6.0,1.0,1.0,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6182,HIGHLINE COMMUNITY ELEMENTARY SCHOOL,080291006182,No,42.3,42.3,0.0,1.0,6.0,45.0,42.0,14.6,0.0,0.0,0.0,1.0,1.0,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6183,PEAKVIEW ELEMENTARY SCHOOL,080291006183,No,33.1,33.1,0.0,0.0,1.0,40.0,37.0,16.0,0.0,0.0,0.0,1.0,1.0,0.6
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6301,BUFFALO TRAIL ELEMENTARY SCHOOL,080291006301,No,40.2,40.2,0.0,2.0,5.4,45.0,38.0,17.0,0.0,0.0,0.0,1.0,0.6,0.4
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6344,MARVIN W FOOTE YOUTH SERVICES,080291006344,Yes,7.0,7.0,0.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6367,FOX RIDGE MIDDLE SCHOOL,080291006367,No,79.34,79.34,0.0,11.5,15.24,90.0,65.0,20.5,3.0,0.5,4.0,1.0,1.0,0.8
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6452,PINE RIDGE ELEMENTARY SCHOOL,080291006452,No,46.9,46.9,0.0,3.0,2.8,50.0,42.0,14.0,0.0,0.0,0.0,1.0,0.8,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6544,BLACK FOREST HILLS ELEMENTARY SCHOOL,080291006544,No,37.7,37.7,0.0,5.7,5.0,44.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6563,OPTIONS SCHOOL,080291006563,No,14.13,14.13,0.0,0.0,0.0,1.0,1.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6604,PRAIRIE PRESCHOOL,080291006604,No,1.95,1.95,0.0,0.7,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6607,MOUNTAIN VISTA ELEMENTARY SCHOOL,080291006607,No,30.0,30.0,0.0,5.4,3.0,37.0,27.0,6.0,0.0,0.0,0.0,1.0,0.9,0.8
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6617,OUTBACK PRESCHOOL,080291006617,No,4.8,4.8,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6632,THE COTTAGE AT HOLLY RIDGE,080291006632,No,4.2,4.2,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6649,ENDEAVOR ACADEMY,080291006649,No,24.59,24.59,0.0,2.59,3.0,30.0,25.0,7.0,2.0,1.0,3.0,1.0,0.2,1.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6676,HERITAGE HEIGHTS ACADEMY,080291006676,No,15.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,COLORADO,0802910,Cherry Creek School District No. 5 in the County of Arapaho,6728,INFINITY MIDDLE SCHOOL,080291006728,No,14.19,14.19,0.0,3.4,1.2,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,209,CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,080294000209,No,40.44,40.44,0.0,0.0,0.0,42.0,39.0,7.0,2.0,0.0,0.0,1.0,0.2,0.37
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,210,SKYWAY PARK ELEMENTARY SCHOOL,080294000210,No,24.06,24.06,0.0,1.0,1.0,26.0,23.0,6.0,1.0,0.0,0.0,0.17,0.2,0.37
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,211,CHEYENNE MOUNTAIN HIGH SCHOOL,080294000211,No,79.56,79.56,0.0,1.0,5.0,82.0,74.0,12.0,5.0,1.0,0.0,1.0,0.75,0.37
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,212,BROADMOOR ELEMENTARY SCHOOL,080294000212,No,20.0,20.0,0.0,0.0,0.0,22.0,20.0,7.0,1.0,0.0,0.0,0.17,0.2,0.37
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,213,CANON ELEMENTARY SCHOOL,080294000213,No,6.0,6.0,0.0,1.0,1.0,6.0,5.0,3.0,0.0,0.0,0.0,0.17,0.2,0.37
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,1326,THE VANGUARD SCHOOL (ELEMENTARY),080294001326,No,40.35,4.0,36.35,6.0,4.0,41.0,35.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,1391,CHEYENNE MOUNTAIN ELEMENTARY SCHOOL,080294001391,No,20.31,20.31,0.0,0.0,0.0,23.0,20.0,4.0,1.0,0.0,0.0,0.17,0.2,0.37
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,1535,PINON VALLEY ELEMENTARY SCHOOL,080294001535,No,24.0,24.0,0.0,0.0,1.0,27.0,25.0,7.5,1.0,0.0,0.0,0.17,0.2,0.37
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,1591,GOLD CAMP ELEMENTARY SCHOOL,080294001591,No,30.06,30.06,0.0,0.0,0.0,31.0,26.0,14.0,1.0,0.0,0.0,0.17,0.2,0.37
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,6370,THE VANGUARD SCHOOL (HIGH),080294006370,No,30.5,3.0,27.5,6.0,4.0,30.0,24.0,5.0,2.0,0.0,0.0,0.5,0.0,0.0
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,6402,THE VANGUARD SCHOOL (MIDDLE),080294006402,No,13.0,2.0,11.0,2.0,2.0,13.0,9.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0
CO,COLORADO,0803000,Clear Creek School District No. Re-1,217,CLEAR CREEK HIGH SCHOOL,080300000217,No,17.01,17.01,0.0,0.0,0.0,17.0,15.0,1.0,1.44,0.5,0.0,0.0,0.0,0.0
