LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,DISABILITY_CATEGORY,CF_M,HH_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,SS_F,PPPS_M,RF_F,TOTAL_STUDENTS_REPORTED
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6317,FREEDOM ELEMENTARY SCHOOL,80306006317,No,MD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6317,FREEDOM ELEMENTARY SCHOOL,80306006317,No,OHI,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,7
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6317,FREEDOM ELEMENTARY SCHOOL,80306006317,No,SLD,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6317,FREEDOM ELEMENTARY SCHOOL,80306006317,No,SLI,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,8
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6319,MCAULIFFE ELEMENTARY,80306006319,No,AUT,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6319,MCAULIFFE ELEMENTARY,80306006319,No,DD,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6319,MCAULIFFE ELEMENTARY,80306006319,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6319,MCAULIFFE ELEMENTARY,80306006319,No,MD,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6319,MCAULIFFE ELEMENTARY,80306006319,No,OHI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6319,MCAULIFFE ELEMENTARY,80306006319,No,OI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6319,MCAULIFFE ELEMENTARY,80306006319,No,SLD,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,10
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6319,MCAULIFFE ELEMENTARY,80306006319,No,SLI,0,0,1,0,11,0,0,0,0,0,0,0,3,0,0,0,15
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6379,GALILEO SCHOOL OF MATH AND SCIENCE,80306006379,No,AUT,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6379,GALILEO SCHOOL OF MATH AND SCIENCE,80306006379,No,EMN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6379,GALILEO SCHOOL OF MATH AND SCIENCE,80306006379,No,MD,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,6
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6379,GALILEO SCHOOL OF MATH AND SCIENCE,80306006379,No,MR,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6379,GALILEO SCHOOL OF MATH AND SCIENCE,80306006379,No,OHI,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6379,GALILEO SCHOOL OF MATH AND SCIENCE,80306006379,No,SLD,0,0,0,8,9,0,0,0,0,0,0,8,12,0,0,0,37
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6379,GALILEO SCHOOL OF MATH AND SCIENCE,80306006379,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6379,GALILEO SCHOOL OF MATH AND SCIENCE,80306006379,No,TBI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6416,WEST ELEMENTARY SCHOOL,80306006416,No,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6416,WEST ELEMENTARY SCHOOL,80306006416,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6416,WEST ELEMENTARY SCHOOL,80306006416,No,OHI,0,0,0,1,4,0,0,0,0,0,0,1,2,0,0,0,8
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6416,WEST ELEMENTARY SCHOOL,80306006416,No,SLD,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6416,WEST ELEMENTARY SCHOOL,80306006416,No,SLI,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6416,WEST ELEMENTARY SCHOOL,80306006416,No,TBI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6421,JACK SWIGERT AEROSPACE ACADEMY,80306006421,No,EMN,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6421,JACK SWIGERT AEROSPACE ACADEMY,80306006421,No,MD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6421,JACK SWIGERT AEROSPACE ACADEMY,80306006421,No,MR,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6421,JACK SWIGERT AEROSPACE ACADEMY,80306006421,No,OHI,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,9
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6421,JACK SWIGERT AEROSPACE ACADEMY,80306006421,No,SLD,0,0,0,4,22,0,0,0,0,0,0,5,19,0,0,0,50
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6421,JACK SWIGERT AEROSPACE ACADEMY,80306006421,No,SLI,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6428,ACHIEVE ONLINE,80306006428,No,AUT,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6428,ACHIEVE ONLINE,80306006428,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6428,ACHIEVE ONLINE,80306006428,No,OHI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6428,ACHIEVE ONLINE,80306006428,No,SLD,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,7
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6456,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,80306006456,No,AUT,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6456,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,80306006456,No,OHI,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6456,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,80306006456,No,SLD,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6456,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,80306006456,No,SLI,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6580,EARLY COLLEGE HIGH SCHOOL,80306006580,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",6580,EARLY COLLEGE HIGH SCHOOL,80306006580,No,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,833,CORTEZ MIDDLE SCHOOL,80309000833,No,AUT,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,833,CORTEZ MIDDLE SCHOOL,80309000833,No,EMN,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,5
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,833,CORTEZ MIDDLE SCHOOL,80309000833,No,MD,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,7
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,833,CORTEZ MIDDLE SCHOOL,80309000833,No,OHI,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,4
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,833,CORTEZ MIDDLE SCHOOL,80309000833,No,SLD,0,0,0,5,24,0,0,0,0,0,0,2,15,0,0,0,46
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,833,CORTEZ MIDDLE SCHOOL,80309000833,No,SLI,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,833,CORTEZ MIDDLE SCHOOL,80309000833,No,TBI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,835,KEMPER ELEMENTARY SCHOOL,80309000835,No,AUT,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,835,KEMPER ELEMENTARY SCHOOL,80309000835,No,DD,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,835,KEMPER ELEMENTARY SCHOOL,80309000835,No,EMN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,835,KEMPER ELEMENTARY SCHOOL,80309000835,No,MD,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,835,KEMPER ELEMENTARY SCHOOL,80309000835,No,MR,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,835,KEMPER ELEMENTARY SCHOOL,80309000835,No,OHI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,835,KEMPER ELEMENTARY SCHOOL,80309000835,No,SLD,0,0,0,2,3,0,0,0,0,0,0,1,7,0,0,0,13
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,835,KEMPER ELEMENTARY SCHOOL,80309000835,No,SLI,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,10
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,837,LEWIS-ARRIOLA ELEMENTARY SCHOOL,80309000837,No,AUT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,837,LEWIS-ARRIOLA ELEMENTARY SCHOOL,80309000837,No,DD,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,837,LEWIS-ARRIOLA ELEMENTARY SCHOOL,80309000837,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,837,LEWIS-ARRIOLA ELEMENTARY SCHOOL,80309000837,No,MR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,837,LEWIS-ARRIOLA ELEMENTARY SCHOOL,80309000837,No,OHI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,837,LEWIS-ARRIOLA ELEMENTARY SCHOOL,80309000837,No,SLD,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,837,LEWIS-ARRIOLA ELEMENTARY SCHOOL,80309000837,No,SLI,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,838,MANAUGH ELEMENTARY SCHOOL,80309000838,No,AUT,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,838,MANAUGH ELEMENTARY SCHOOL,80309000838,No,DD,0,0,0,1,8,0,1,0,0,0,0,1,1,0,0,0,12
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,838,MANAUGH ELEMENTARY SCHOOL,80309000838,No,EMN,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,7
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,838,MANAUGH ELEMENTARY SCHOOL,80309000838,No,MD,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,838,MANAUGH ELEMENTARY SCHOOL,80309000838,No,OHI,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,6
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,838,MANAUGH ELEMENTARY SCHOOL,80309000838,No,SLD,0,0,0,0,5,0,0,0,0,0,0,1,3,0,0,0,9
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,838,MANAUGH ELEMENTARY SCHOOL,80309000838,No,SLI,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,839,MESA ELEMENTARY SCHOOL,80309000839,No,AUT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,839,MESA ELEMENTARY SCHOOL,80309000839,No,DD,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,839,MESA ELEMENTARY SCHOOL,80309000839,No,MR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,839,MESA ELEMENTARY SCHOOL,80309000839,No,OHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,839,MESA ELEMENTARY SCHOOL,80309000839,No,SLD,0,0,0,2,3,0,0,0,0,0,0,1,6,0,0,0,12
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,839,MESA ELEMENTARY SCHOOL,80309000839,No,SLI,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,10
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,839,MESA ELEMENTARY SCHOOL,80309000839,No,VI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,840,MONTEZUMA-CORTEZ HIGH SCHOOL,80309000840,No,AUT,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,840,MONTEZUMA-CORTEZ HIGH SCHOOL,80309000840,No,EMN,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,4
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,840,MONTEZUMA-CORTEZ HIGH SCHOOL,80309000840,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,840,MONTEZUMA-CORTEZ HIGH SCHOOL,80309000840,No,MD,0,0,3,2,0,0,0,0,0,0,3,2,0,0,0,0,10
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,840,MONTEZUMA-CORTEZ HIGH SCHOOL,80309000840,No,MR,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,840,MONTEZUMA-CORTEZ HIGH SCHOOL,80309000840,No,OHI,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,9
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,840,MONTEZUMA-CORTEZ HIGH SCHOOL,80309000840,No,SLD,0,0,0,6,20,0,0,0,0,0,0,5,13,0,0,0,44
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,841,PLEASANT VIEW ELEMENTARY SCHOOL,80309000841,No,SLD,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,841,PLEASANT VIEW ELEMENTARY SCHOOL,80309000841,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,1093,BATTLE ROCK CHARTER SCHOOL,80309001093,No,AUT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,1093,BATTLE ROCK CHARTER SCHOOL,80309001093,No,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,1093,BATTLE ROCK CHARTER SCHOOL,80309001093,No,SLD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,1093,BATTLE ROCK CHARTER SCHOOL,80309001093,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,1692,SOUTHWEST OPEN CHARTER SCHOOL,80309001692,No,AUT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,1692,SOUTHWEST OPEN CHARTER SCHOOL,80309001692,No,EMN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,1692,SOUTHWEST OPEN CHARTER SCHOOL,80309001692,No,MR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,1692,SOUTHWEST OPEN CHARTER SCHOOL,80309001692,No,OHI,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,1692,SOUTHWEST OPEN CHARTER SCHOOL,80309001692,No,SLD,0,0,0,1,3,0,0,0,0,0,0,0,5,0,0,0,9
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,6622,CHILDREN'S KIVA MONTESSORI SCHOOL,80309006622,No,AUT,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,6622,CHILDREN'S KIVA MONTESSORI SCHOOL,80309006622,No,DD,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,6622,CHILDREN'S KIVA MONTESSORI SCHOOL,80309006622,No,OHI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,6622,CHILDREN'S KIVA MONTESSORI SCHOOL,80309006622,No,SLD,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5
CO,COLORADO,803090,Montezuma-Cortez School District No. Re-1,6622,CHILDREN'S KIVA MONTESSORI SCHOOL,80309006622,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
CO,COLORADO,803120,Fremont Re-3,276,COTOPAXI ELEMENTARY SCHOOL,80312000276,No,OHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803120,Fremont Re-3,276,COTOPAXI ELEMENTARY SCHOOL,80312000276,No,SLD,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
CO,COLORADO,803120,Fremont Re-3,276,COTOPAXI ELEMENTARY SCHOOL,80312000276,No,SLI,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
CO,COLORADO,803120,Fremont Re-3,277,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,80312000277,No,AUT,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CO,COLORADO,803120,Fremont Re-3,277,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,80312000277,No,MR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803120,Fremont Re-3,277,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,80312000277,No,OHI,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
CO,COLORADO,803120,Fremont Re-3,277,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,80312000277,No,SLD,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,11
CO,COLORADO,803150,Creede School District,279,CREEDE SCHOOL,80315000279,No,OHI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803150,Creede School District,279,CREEDE SCHOOL,80315000279,No,SLD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803150,Creede School District,279,CREEDE SCHOOL,80315000279,No,SLI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,280,CRESSON ELEMENTARY SCHOOL,80318000280,No,AUT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,280,CRESSON ELEMENTARY SCHOOL,80318000280,No,DD,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,280,CRESSON ELEMENTARY SCHOOL,80318000280,No,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,280,CRESSON ELEMENTARY SCHOOL,80318000280,No,MD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,280,CRESSON ELEMENTARY SCHOOL,80318000280,No,OHI,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,280,CRESSON ELEMENTARY SCHOOL,80318000280,No,SLD,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,4
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,280,CRESSON ELEMENTARY SCHOOL,80318000280,No,SLI,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,80318000281,No,AUT,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,80318000281,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,80318000281,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,80318000281,No,MR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,80318000281,No,OHI,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,6
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,80318000281,No,SLD,0,0,0,1,11,0,0,0,0,0,0,0,2,0,0,0,14
CO,COLORADO,803180,Cripple Creek-Victor School District No. Re-1,281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,80318000281,No,SLI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803210,Crowley County School District No. Re-1-J,282,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,80321000282,No,EMN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803210,Crowley County School District No. Re-1-J,282,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,80321000282,No,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803210,Crowley County School District No. Re-1-J,282,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,80321000282,No,MR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CO,COLORADO,803210,Crowley County School District No. Re-1-J,282,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,80321000282,No,OHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CO,COLORADO,803210,Crowley County School District No. Re-1-J,282,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,80321000282,No,SLD,0,0,0,1,8,0,0,0,0,0,0,0,6,0,0,0,15
CO,COLORADO,803210,Crowley County School District No. Re-1-J,1519,CROWLEY COUNTY ELEMENTARY K-6,80321001519,No,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803210,Crowley County School District No. Re-1-J,1519,CROWLEY COUNTY ELEMENTARY K-6,80321001519,No,EMN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803210,Crowley County School District No. Re-1-J,1519,CROWLEY COUNTY ELEMENTARY K-6,80321001519,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CO,COLORADO,803210,Crowley County School District No. Re-1-J,1519,CROWLEY COUNTY ELEMENTARY K-6,80321001519,No,MR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CO,COLORADO,803210,Crowley County School District No. Re-1-J,1519,CROWLEY COUNTY ELEMENTARY K-6,80321001519,No,OHI,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,5
CO,COLORADO,803210,Crowley County School District No. Re-1-J,1519,CROWLEY COUNTY ELEMENTARY K-6,80321001519,No,SLD,0,0,0,2,5,0,0,0,0,0,0,1,8,0,0,0,16
