LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED_M,TOTAL_STUDENTS_REPORTED_F,WDIS_M,WDIS_F,DISAB504_M,DISAB504_F,LEP_M,LEP_F,H_M,H_F
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",192,GREENWOOD ELEMENTARY SCHOOL,80291000192,No,0,0,0,3,2,-8,14,-8,0,1,2,3,0,20,19,26,5,4,2,0,1,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",193,HERITAGE ELEMENTARY SCHOOL,80291000193,No,0,6,1,3,2,-8,4,-8,10,2,3,1,0,4,16,20,5,3,1,0,3,3,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",194,HOLLY HILLS ELEMENTARY SCHOOL,80291000194,No,0,1,8,31,5,-8,10,0,0,4,16,5,0,13,55,38,14,6,0,0,22,8,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",195,HOMESTEAD ELEMENTARY SCHOOL,80291000195,No,0,1,2,1,2,-8,6,0,1,0,4,3,-8,4,12,12,2,5,0,0,1,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",196,INDEPENDENCE ELEMENTARY SCHOOL,80291000196,No,0,2,3,9,5,-8,10,0,0,5,5,6,1,14,29,31,11,3,0,1,3,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",197,LAREDO MIDDLE SCHOOL,80291000197,No,1,2,26,33,12,1,51,1,4,12,29,13,0,73,126,132,35,18,5,5,14,9,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",198,MISSION VIEJO ELEMENTARY SCHOOL,80291000198,No,1,2,4,12,4,1,14,0,2,4,10,1,2,17,38,36,13,4,0,-8,6,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",199,POLTON COMMUNITY ELEMENTARY SCHOOL,80291000199,No,0,1,13,7,5,-8,12,0,0,8,10,3,0,16,38,37,16,7,2,3,4,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",200,PONDEROSA ELEMENTARY SCHOOL,80291000200,No,0,5,22,22,7,0,7,0,1,14,20,7,-8,12,63,54,18,4,1,1,13,15,-8,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",201,PRAIRIE MIDDLE SCHOOL,80291000201,No,3,3,86,119,25,3,70,2,6,84,88,23,1,55,309,259,68,35,13,13,82,59,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",202,SAGEBRUSH ELEMENTARY SCHOOL,80291000202,No,0,0,4,1,4,-8,12,0,2,2,7,2,-8,9,21,22,8,3,0,1,1,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",203,SMOKY HILL HIGH SCHOOL,80291000203,No,6,29,91,135,32,2,179,2,18,102,126,26,0,180,474,454,97,41,23,16,64,71,-8,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",204,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,80291000204,No,0,3,18,37,6,2,18,1,4,9,25,7,-8,13,84,59,22,8,2,1,26,21,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",206,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,80291000206,No,0,1,4,4,1,-8,18,0,3,1,3,5,-8,11,28,23,7,4,4,2,2,3,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",207,WEST MIDDLE SCHOOL,80291000207,No,0,3,5,15,4,0,86,1,1,0,24,5,-8,80,113,111,22,13,7,9,7,14,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",208,WILLOW CREEK ELEMENTARY SCHOOL,80291000208,No,0,5,1,3,1,-8,10,0,3,0,3,2,0,8,20,16,7,6,1,0,3,3,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",763,CHALLENGE SCHOOL,80291000763,No,0,3,0,2,1,-8,13,-8,1,1,4,3,-8,7,19,16,1,0,2,1,0,0,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1152,CHERRY CREEK CHARTER ACADEMY,80291001152,No,-8,3,1,1,1,1,11,0,2,0,0,1,-8,10,18,13,4,1,2,0,5,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1272,OVERLAND HIGH SCHOOL,80291001272,No,6,23,185,251,46,2,137,6,20,195,274,32,5,135,650,667,123,62,13,17,205,224,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1273,HIGH PLAINS ELEMENTARY SCHOOL,80291001273,No,0,3,2,7,0,0,10,-8,4,0,6,1,-8,10,22,21,6,5,2,0,4,4,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1297,CIMARRON ELEMENTARY SCHOOL,80291001297,No,0,2,14,19,6,1,15,-8,0,8,10,4,0,11,57,33,14,4,3,0,7,4,-8,0
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1328,HORIZON MIDDLE SCHOOL,80291001328,No,1,1,19,41,13,1,56,0,0,18,41,10,1,39,132,109,42,13,9,7,13,12,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1329,MEADOW POINT ELEMENTARY SCHOOL,80291001329,No,0,1,3,11,3,3,15,1,0,8,15,3,-8,12,36,39,8,6,2,0,8,5,1,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1330,TRAILS WEST ELEMENTARY SCHOOL,80291001330,No,0,0,2,5,1,-8,10,0,0,2,4,1,-8,7,18,14,6,2,2,1,0,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1378,SUNRISE ELEMENTARY SCHOOL,80291001378,No,0,1,8,13,5,1,25,0,2,5,12,9,4,11,53,43,13,10,1,0,6,5,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1390,INDIAN RIDGE ELEMENTARY SCHOOL,80291001390,No,0,2,1,2,0,0,2,0,1,1,2,0,0,4,7,8,1,1,1,0,1,3,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1404,CREEKSIDE ELEMENTARY SCHOOL,80291001404,No,0,1,6,7,1,1,21,0,3,2,4,3,-8,16,37,28,8,1,1,1,4,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1405,TIMBERLINE ELEMENTARY SCHOOL,80291001405,No,0,3,1,7,2,-8,11,0,3,2,9,1,0,12,24,27,7,6,1,3,5,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1468,SUMMIT ELEMENTARY SCHOOL,80291001468,No,-8,2,3,12,0,-8,5,0,1,4,5,3,-8,5,22,18,3,3,1,0,8,3,1,1
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1514,ROLLING HILLS ELEMENTARY SCHOOL,80291001514,No,0,1,0,4,0,0,10,0,0,2,0,0,1,12,15,15,3,0,2,4,0,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1625,GRANDVIEW HIGH SCHOOL,80291001625,No,4,25,55,88,29,3,248,0,29,46,101,33,1,201,452,411,83,50,30,28,40,43,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1670,ANTELOPE RIDGE ELEMENTARY SCHOOL,80291001670,No,1,1,3,6,1,2,11,0,1,5,7,1,0,12,25,26,7,6,0,0,5,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1671,DAKOTA VALLEY ELEMENTARY SCHOOL,80291001671,No,-8,3,2,4,1,-8,11,0,0,1,5,1,0,4,21,11,4,3,0,0,1,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1672,FALCON CREEK MIDDLE SCHOOL,80291001672,No,3,4,8,25,8,2,47,0,3,5,21,5,1,39,97,74,21,9,6,6,14,9,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1710,FOX HOLLOW ELEMENTARY SCHOOL,80291001710,No,0,3,3,11,5,-8,13,0,5,2,4,4,-8,6,35,21,12,5,3,0,7,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1711,LIBERTY MIDDLE SCHOOL,80291001711,No,0,6,15,25,11,1,65,2,6,17,27,12,-8,72,123,136,39,22,9,8,13,19,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1831,CANYON CREEK ELEMENTARY SCHOOL,80291001831,No,0,1,2,8,2,0,6,0,1,1,2,0,0,12,19,16,3,5,0,1,1,0,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1878,SKY VISTA MIDDLE SCHOOL,80291001878,No,1,3,3,19,3,0,25,0,1,8,7,8,-8,23,54,47,9,10,2,5,3,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1879,ASPEN CROSSING ELEMENTARY SCHOOL,80291001879,No,0,1,1,2,0,-8,9,1,2,1,2,0,-8,8,13,14,3,3,3,0,2,3,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1880,RED HAWK RIDGE ELEMENTARY SCHOOL,80291001880,No,0,6,14,16,7,0,15,0,5,6,12,5,-8,13,58,41,27,9,2,2,8,6,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",1951,CHEROKEE TRAIL HIGH SCHOOL,80291001951,No,2,20,56,65,27,1,230,0,22,38,78,18,0,240,401,396,76,47,32,28,24,29,0,0
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",2032,COYOTE HILLS ELEMENTARY SCHOOL,80291002032,No,0,5,1,7,2,0,14,0,2,0,5,1,0,15,29,23,5,4,0,2,2,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6156,EAGLECREST HIGH SCHOOL,80291006156,No,2,19,87,109,25,1,210,7,15,57,117,34,1,233,453,464,98,54,18,33,39,46,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6182,HIGHLINE COMMUNITY ELEMENTARY SCHOOL,80291006182,No,2,1,12,39,4,4,3,1,4,7,28,5,2,6,65,53,16,5,1,2,28,20,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6183,PEAKVIEW ELEMENTARY SCHOOL,80291006183,No,-8,0,3,6,2,-8,17,-8,1,4,7,1,0,6,28,19,9,1,4,0,4,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6301,BUFFALO TRAIL ELEMENTARY SCHOOL,80291006301,No,1,1,9,7,1,1,12,0,3,3,14,4,0,12,32,36,9,3,3,2,6,4,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6367,FOX RIDGE MIDDLE SCHOOL,80291006367,No,0,3,1,10,3,-8,57,0,7,3,10,5,-8,63,74,88,17,10,9,4,3,11,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6452,PINE RIDGE ELEMENTARY SCHOOL,80291006452,No,0,3,0,6,4,-8,13,0,5,3,5,2,0,15,26,30,5,3,0,0,2,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6544,BLACK FOREST HILLS ELEMENTARY SCHOOL,80291006544,No,0,1,0,7,2,-8,12,0,2,0,1,1,-8,9,22,13,9,3,1,0,0,2,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6563,OPTIONS SCHOOL,80291006563,No,-8,0,0,0,0,0,1,-8,0,0,1,0,-8,0,1,1,0,0,0,0,0,1,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6604,PRAIRIE PRESCHOOL,80291006604,No,-8,0,0,0,0,-8,0,-8,0,0,0,0,-8,0,0,0,0,0,0,0,-8,-8,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6607,MOUNTAIN VISTA ELEMENTARY SCHOOL,80291006607,No,0,1,5,0,1,-8,7,0,3,3,4,1,-8,7,14,18,6,2,0,1,0,3,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6617,OUTBACK PRESCHOOL,80291006617,No,-8,0,0,0,0,-8,0,-8,0,0,0,0,-8,0,0,0,0,0,0,-8,-8,-8,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6632,THE COTTAGE AT HOLLY RIDGE,80291006632,No,-8,0,0,0,0,-8,0,-8,0,0,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6649,ENDEAVOR ACADEMY,80291006649,No,3,3,32,66,13,2,91,-8,1,24,38,6,-8,58,210,127,20,16,14,10,25,10,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6676,HERITAGE HEIGHTS ACADEMY,80291006676,No,-8,2,3,5,0,-8,4,-8,4,2,7,0,1,18,14,32,1,7,0,1,2,7,-8,-8
CO,COLORADO,802910,"Cherry Creek, School District No. 5, in the county of Arapah",6728,INFINITY MIDDLE SCHOOL,80291006728,-8,-8,1,0,5,0,0,4,0,0,4,1,0,-8,5,10,10,2,2,0,0,2,2,-8,-8
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",209,CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,80294000209,No,0,0,2,4,3,0,14,0,0,0,2,0,-8,13,23,15,3,3,2,5,0,0,1,0
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",210,SKYWAY PARK ELEMENTARY SCHOOL,80294000210,No,2,0,0,3,1,-8,9,1,0,0,2,1,-8,10,15,14,5,5,0,2,1,0,0,0
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",211,CHEYENNE MOUNTAIN HIGH SCHOOL,80294000211,No,0,1,2,5,1,-8,27,0,0,1,6,2,0,30,36,39,4,3,7,10,2,0,0,0
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",212,BROADMOOR ELEMENTARY SCHOOL,80294000212,No,-8,0,0,1,0,0,0,0,0,0,2,0,0,4,1,6,2,1,2,0,0,1,2,-8
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",213,CANON ELEMENTARY SCHOOL,80294000213,No,-8,0,-8,0,0,0,0,-8,0,-8,0,0,0,0,0,0,0,0,-8,-8,-8,-8,-8,0
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",1326,THE VANGUARD SCHOOL (ELEMENTARY),80294001326,No,0,0,2,6,1,1,16,0,2,1,8,2,0,16,26,29,2,2,2,0,3,5,-8,-8
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",1391,CHEYENNE MOUNTAIN ELEMENTARY SCHOOL,80294001391,No,-8,0,0,0,1,0,2,-8,0,0,0,1,-8,2,3,3,2,0,0,0,0,0,0,-8
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",1535,PINON VALLEY ELEMENTARY SCHOOL,80294001535,No,-8,0,0,3,1,0,4,-8,0,1,1,1,-8,8,8,11,3,3,2,1,0,0,-8,-8
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",1591,GOLD CAMP ELEMENTARY SCHOOL,80294001591,No,-8,0,0,3,0,-8,8,-8,0,0,1,0,-8,9,11,10,3,5,0,0,2,0,0,0
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",6370,THE VANGUARD SCHOOL (HIGH),80294006370,No,1,0,1,2,1,-8,11,0,0,1,6,2,-8,12,16,21,0,1,2,3,0,0,-8,-8
CO,COLORADO,802940,"Cheyenne Mountain School District No. 12, in the county of E",6402,THE VANGUARD SCHOOL (MIDDLE),80294006402,No,0,0,0,0,0,-8,2,0,0,1,2,0,0,4,2,7,-8,0,1,0,0,1,-8,-8
CO,COLORADO,803000,Clear Creek School District No. Re-1,217,CLEAR CREEK HIGH SCHOOL,80300000217,No,0,0,-8,7,0,-8,21,0,1,1,7,1,-8,33,28,43,1,3,2,3,0,0,0,4
CO,COLORADO,803000,Clear Creek School District No. Re-1,218,CARLSON ELEMENTARY SCHOOL,80300000218,No,0,-8,0,2,0,-8,19,0,1,0,6,5,-8,28,21,40,2,5,0,1,1,1,3,7
CO,COLORADO,803000,Clear Creek School District No. Re-1,1332,KING-MURPHY ELEMENTARY SCHOOL,80300001332,No,-8,0,-8,1,0,-8,14,-8,-8,-8,3,0,-8,11,15,14,1,3,0,-8,-8,-8,-8,-8
CO,COLORADO,803000,Clear Creek School District No. Re-1,1999,GEORGETOWN COMMUNITY SCHOOL,80300001999,No,0,1,-8,2,1,-8,22,2,-8,-8,0,-8,-8,7,26,9,1,0,-8,-8,-8,-8,2,1
CO,COLORADO,803000,Clear Creek School District No. Re-1,6157,CLEAR CREEK MIDDLE SCHOOL,80300006157,No,1,0,2,4,0,-8,24,1,-8,0,3,0,0,24,31,28,5,-8,1,1,-8,-8,2,5
CO,COLORADO,803030,"Plateau Valley, School District No. 50 in the county of Mesa",219,PLATEAU VALLEY ELEMENTARY SCHOOL,80303000219,No,-8,-8,-8,5,1,-8,17,-8,-8,-8,1,0,-8,17,23,18,-8,-8,-8,-8,-8,1,-8,-8
CO,COLORADO,803030,"Plateau Valley, School District No. 50 in the county of Mesa",220,PLATEAU VALLEY HIGH SCHOOL,80303000220,No,-8,-8,-8,1,1,-8,7,-8,-8,-8,3,-8,-8,6,9,9,-8,-8,-8,0,1,-8,-8,0
CO,COLORADO,803030,"Plateau Valley, School District No. 50 in the county of Mesa",1434,GRAND MESA HIGH SCHOOL,80303001434,No,0,0,0,0,-8,0,0,0,-8,0,0,-8,-8,0,0,0,-8,-8,-8,-8,-8,-8,-8,-8
CO,COLORADO,803030,"Plateau Valley, School District No. 50 in the county of Mesa",6288,PLATEAU VALLEY MIDDLE SCHOOL,80303006288,No,-8,1,-8,1,-8,-8,12,1,-8,-8,5,-8,-8,10,14,16,-8,-8,-8,-8,0,4,-8,-8
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",222,AUDUBON ELEMENTARY SCHOOL,80306000222,No,1,2,4,11,2,-8,23,0,1,2,11,6,-8,22,43,42,9,10,3,1,2,2,1,0
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",224,BRISTOL ELEMENTARY SCHOOL,80306000224,No,-8,-8,3,6,3,-8,13,0,-8,3,5,2,-8,7,25,17,3,0,1,1,0,1,4,0
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",225,BUENA VISTA ELEMENTARY SCHOOL,80306000225,No,1,1,0,0,1,-8,3,-8,0,0,1,0,-8,6,6,7,0,1,0,0,-8,1,-8,-8
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",226,CARVER ELEMENTARY SCHOOL,80306000226,No,1,0,5,24,7,1,27,-8,0,5,12,3,2,15,65,37,13,4,1,1,8,5,7,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",227,COLUMBIA ELEMENTARY SCHOOL,80306000227,No,0,-8,5,14,7,-8,13,0,0,8,9,5,-8,21,39,43,7,7,1,0,2,0,6,9
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",228,CORONADO HIGH SCHOOL,80306000228,No,3,3,17,83,33,2,197,3,5,20,97,16,1,176,338,318,33,25,34,20,21,27,6,7
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",231,EDISON ELEMENTARY SCHOOL,80306000231,No,0,-8,3,19,3,1,16,0,1,1,16,3,-8,10,42,31,5,3,2,1,1,4,3,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",232,NIKOLA TESLA EDUCATION OPPORTUNITY CENTER,80306000232,No,-8,-8,8,42,11,-8,53,-8,1,15,36,10,1,35,114,98,16,12,8,4,8,12,5,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",234,SABIN MIDDLE SCHOOL,80306000234,No,4,4,17,61,23,2,86,2,1,17,41,14,1,51,197,127,32,8,9,6,23,12,14,11
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",236,FREMONT ELEMENTARY SCHOOL,80306000236,No,0,1,6,20,2,0,29,-8,0,7,21,4,0,33,58,65,15,10,4,0,6,5,2,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",238,GRANT ELEMENTARY SCHOOL,80306000238,No,0,0,6,18,7,1,28,-8,1,1,16,5,3,25,60,51,10,7,1,1,2,3,1,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",239,ADAMS ELEMENTARY SCHOOL,80306000239,No,-8,0,9,37,9,0,21,1,0,25,21,9,0,15,76,71,15,5,3,1,1,1,2,8
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",240,HENRY ELEMENTARY SCHOOL,80306000240,No,0,0,2,17,5,0,23,0,0,0,10,1,1,9,47,21,10,2,0,0,4,4,5,0
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",241,HOLMES MIDDLE SCHOOL,80306000241,No,1,0,5,21,1,-8,58,1,0,4,24,1,-8,55,86,85,16,4,7,2,1,4,5,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",242,MANN MIDDLE SCHOOL,80306000242,No,5,0,17,32,10,1,55,0,-8,7,32,8,1,47,120,95,23,14,10,2,9,8,5,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",243,HOWBERT ELEMENTARY SCHOOL,80306000243,No,-8,0,0,4,6,-8,18,0,0,1,7,4,-8,26,28,38,5,4,2,2,1,2,2,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",245,JACKSON ELEMENTARY SCHOOL,80306000245,No,2,0,6,22,6,0,31,3,1,3,23,8,1,17,67,56,12,8,1,1,2,6,8,8
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",247,KELLER ELEMENTARY SCHOOL,80306000247,No,0,1,3,10,5,2,13,0,1,4,11,7,0,13,34,36,13,5,1,0,5,4,1,-8
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",251,MADISON ELEMENTARY SCHOOL,80306000251,No,-8,0,2,21,4,-8,11,-8,0,0,14,6,-8,19,38,39,4,5,1,1,3,0,1,0
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",252,TWAIN ELEMENTARY SCHOOL,80306000252,No,2,0,8,38,2,1,31,-8,1,9,31,5,-8,21,82,67,26,13,2,2,5,7,0,0
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",253,MIDLAND ELEMENTARY SCHOOL,80306000253,No,0,-8,2,10,3,-8,13,-8,0,3,7,2,-8,16,28,28,5,2,3,0,3,1,2,0
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",254,MITCHELL HIGH SCHOOL,80306000254,No,10,4,86,251,35,6,179,9,5,64,226,36,1,162,571,503,83,45,30,20,159,133,13,20
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",255,MONROE ELEMENTARY SCHOOL,80306000255,No,0,1,10,48,6,-8,21,1,0,9,54,3,-8,14,86,81,14,3,6,1,22,26,4,6
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",256,NORTH MIDDLE SCHOOL,80306000256,No,3,0,34,77,15,0,61,4,-8,17,65,10,-8,81,190,177,34,15,8,11,25,21,23,13
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",257,PALMER HIGH SCHOOL,80306000257,No,6,8,48,191,34,2,221,3,2,53,220,47,7,242,510,574,48,25,31,36,82,76,25,18
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",258,PENROSE ELEMENTARY SCHOOL,80306000258,No,2,0,2,15,4,0,17,0,0,4,12,3,0,11,40,30,8,3,4,0,5,4,3,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",260,QUEEN PALMER ELEMENTARY SCHOOL,80306000260,No,-8,-8,9,26,8,-8,18,1,-8,11,14,5,-8,17,61,48,9,1,3,-8,2,2,3,7
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",262,ROOSEVELT CHARTER ACADEMY,80306000262,No,0,1,13,46,8,-8,21,0,0,8,46,7,-8,13,89,74,15,8,1,-8,23,21,6,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",263,RUSSELL MIDDLE SCHOOL,80306000263,No,1,0,8,40,7,1,63,0,3,8,41,13,2,64,120,131,16,10,14,9,14,4,4,5
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",265,STEELE ELEMENTARY SCHOOL,80306000265,No,0,0,2,4,4,0,20,0,0,0,5,1,-8,19,30,25,6,2,0,1,0,-8,2,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",266,STRATTON ELEMENTARY SCHOOL,80306000266,No,-8,0,0,3,0,3,17,0,0,0,2,0,1,13,23,16,6,1,0,0,0,0,0,0
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",267,TAYLOR ELEMENTARY SCHOOL,80306000267,No,-8,0,2,11,1,-8,21,-8,0,2,8,3,-8,10,35,23,7,3,3,1,3,0,3,1
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",268,DOHERTY HIGH SCHOOL,80306000268,No,4,4,45,117,28,1,232,5,7,31,140,42,1,223,431,449,42,21,27,21,37,38,11,9
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",272,WEST MIDDLE SCHOOL,80306000272,No,0,1,2,12,4,-8,41,4,-8,4,21,4,1,31,60,65,8,7,7,4,3,4,8,3
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",274,ROGERS ELEMENTARY SCHOOL,80306000274,No,0,0,3,21,2,-8,17,0,-8,10,18,4,0,23,43,55,7,2,1,0,5,4,2,2
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",275,WILSON ELEMENTARY SCHOOL,80306000275,No,-8,1,3,19,6,1,10,2,1,6,24,6,0,12,40,51,8,8,1,0,10,18,3,8
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",1274,RUDY ELEMENTARY SCHOOL,80306001274,No,0,0,1,8,1,0,23,1,0,3,10,4,0,16,33,34,7,1,1,0,0,1,1,2
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",1299,COMMUNITY PREP CHARTER SCHOOL,80306001299,No,2,-8,21,76,10,1,82,6,1,9,93,20,1,108,192,238,9,4,10,4,19,21,10,8
CO,COLORADO,803060,"Colorado Springs, School District No. 11, in the county of E",1318,GLOBE CHARTER SCHOOL,80306001318,No,0,0,2,2,0,0,7,1,0,3,3,0,0,3,11,10,1,1,2,1,0,0,0,-8
