LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,EDUCATIONAL_ENVIRONMENT,BL_RACE_7,MU_RACE_7,PI_RACE_7,HI_RACE_7,WH_RACE_7,AS_RACE_7,AM_RACE_7,TOTAL_STUDENTS_REPORTED
TX,TEXAS,4807710,ALDINE ISD,56,CARVER H S FOR APPLIED TECH/ENGINEERING/ARTS,480771000056,No,RC39,3,0,0,1,1,0,0,5
TX,TEXAS,4807710,ALDINE ISD,56,CARVER H S FOR APPLIED TECH/ENGINEERING/ARTS,480771000056,No,RC79TO40,6,0,0,0,0,0,0,6
TX,TEXAS,4807710,ALDINE ISD,56,CARVER H S FOR APPLIED TECH/ENGINEERING/ARTS,480771000056,No,RC80,22,0,0,14,4,1,0,41
TX,TEXAS,4807710,ALDINE ISD,57,ALDINE H S,480771000057,No,RC39,4,0,0,38,0,1,0,43
TX,TEXAS,4807710,ALDINE ISD,57,ALDINE H S,480771000057,No,RC79TO40,2,0,0,8,0,0,0,10
TX,TEXAS,4807710,ALDINE ISD,57,ALDINE H S,480771000057,No,RC80,20,0,0,68,6,0,0,94
TX,TEXAS,4807710,ALDINE ISD,58,ALDINE MIDDLE,480771000058,No,RC39,3,0,0,15,1,0,0,19
TX,TEXAS,4807710,ALDINE ISD,58,ALDINE MIDDLE,480771000058,No,RC79TO40,4,0,0,6,1,1,0,12
TX,TEXAS,4807710,ALDINE ISD,58,ALDINE MIDDLE,480771000058,No,RC80,14,1,0,40,2,0,0,57
TX,TEXAS,4807710,ALDINE ISD,59,ANDERSON ACADEMY,480771000059,No,RC79TO40,4,0,0,0,0,0,0,4
TX,TEXAS,4807710,ALDINE ISD,59,ANDERSON ACADEMY,480771000059,No,RC80,12,0,0,6,0,0,0,18
TX,TEXAS,4807710,ALDINE ISD,60,BETHUNE ACADEMY,480771000060,No,RC79TO40,5,1,0,1,0,0,0,7
TX,TEXAS,4807710,ALDINE ISD,60,BETHUNE ACADEMY,480771000060,No,RC80,12,0,0,6,3,0,0,21
TX,TEXAS,4807710,ALDINE ISD,61,CARMICHAEL EL,480771000061,No,RC39,1,0,0,2,0,2,0,5
TX,TEXAS,4807710,ALDINE ISD,61,CARMICHAEL EL,480771000061,No,RC79TO40,6,0,0,6,0,0,0,12
TX,TEXAS,4807710,ALDINE ISD,61,CARMICHAEL EL,480771000061,No,RC80,3,0,0,28,0,0,0,31
TX,TEXAS,4807710,ALDINE ISD,62,CARROLL ACADEMY,480771000062,No,RC39,0,0,0,7,0,0,0,7
TX,TEXAS,4807710,ALDINE ISD,62,CARROLL ACADEMY,480771000062,No,RC79TO40,0,0,0,10,0,0,0,10
TX,TEXAS,4807710,ALDINE ISD,62,CARROLL ACADEMY,480771000062,No,RC80,0,0,0,37,0,0,0,37
TX,TEXAS,4807710,ALDINE ISD,63,NIMITZ H S,480771000063,No,RC39,19,1,0,17,4,1,0,42
TX,TEXAS,4807710,ALDINE ISD,63,NIMITZ H S,480771000063,No,RC79TO40,18,0,0,9,1,1,0,29
TX,TEXAS,4807710,ALDINE ISD,63,NIMITZ H S,480771000063,No,RC80,68,2,2,34,3,2,0,111
TX,TEXAS,4807710,ALDINE ISD,64,ODOM EL,480771000064,No,RC39,1,0,0,8,1,0,0,10
TX,TEXAS,4807710,ALDINE ISD,64,ODOM EL,480771000064,No,RC79TO40,0,0,0,6,0,0,0,6
TX,TEXAS,4807710,ALDINE ISD,64,ODOM EL,480771000064,No,RC80,0,0,0,25,1,0,0,26
TX,TEXAS,4807710,ALDINE ISD,66,EISENHOWER H S,480771000066,No,RC39,20,0,0,17,2,1,0,40
TX,TEXAS,4807710,ALDINE ISD,66,EISENHOWER H S,480771000066,No,RC79TO40,13,0,0,8,1,0,0,22
TX,TEXAS,4807710,ALDINE ISD,66,EISENHOWER H S,480771000066,No,RC80,64,1,0,41,1,0,0,107
TX,TEXAS,4807710,ALDINE ISD,67,ERMEL EL,480771000067,No,RC39,3,0,0,10,0,1,0,14
TX,TEXAS,4807710,ALDINE ISD,67,ERMEL EL,480771000067,No,RC79TO40,2,0,0,6,0,0,0,8
TX,TEXAS,4807710,ALDINE ISD,67,ERMEL EL,480771000067,No,RC80,1,0,0,12,0,0,0,13
TX,TEXAS,4807710,ALDINE ISD,68,THOMPSON EL,480771000068,No,RC39,0,1,0,7,0,0,0,8
TX,TEXAS,4807710,ALDINE ISD,68,THOMPSON EL,480771000068,No,RC79TO40,0,0,0,6,0,0,0,6
TX,TEXAS,4807710,ALDINE ISD,68,THOMPSON EL,480771000068,No,RC80,0,0,0,21,1,1,0,23
TX,TEXAS,4807710,ALDINE ISD,69,FRANCIS EL,480771000069,No,RC39,7,1,0,4,0,0,0,12
TX,TEXAS,4807710,ALDINE ISD,69,FRANCIS EL,480771000069,No,RC79TO40,9,0,0,1,0,0,0,10
TX,TEXAS,4807710,ALDINE ISD,69,FRANCIS EL,480771000069,No,RC80,12,0,0,5,0,0,0,17
TX,TEXAS,4807710,ALDINE ISD,70,HAMBRICK MIDDLE,480771000070,No,RC39,0,0,0,20,0,0,0,20
TX,TEXAS,4807710,ALDINE ISD,70,HAMBRICK MIDDLE,480771000070,No,RC79TO40,3,0,0,13,0,0,0,16
TX,TEXAS,4807710,ALDINE ISD,70,HAMBRICK MIDDLE,480771000070,No,RC80,5,0,0,35,2,0,0,42
TX,TEXAS,4807710,ALDINE ISD,71,GOODMAN EL,480771000071,No,RC39,2,0,0,5,0,0,0,7
TX,TEXAS,4807710,ALDINE ISD,71,GOODMAN EL,480771000071,No,RC79TO40,4,0,0,4,0,0,0,8
TX,TEXAS,4807710,ALDINE ISD,71,GOODMAN EL,480771000071,No,RC80,10,0,0,22,0,1,0,33
TX,TEXAS,4807710,ALDINE ISD,72,HOFFMAN MIDDLE,480771000072,No,RC39,5,0,0,6,0,0,0,11
TX,TEXAS,4807710,ALDINE ISD,72,HOFFMAN MIDDLE,480771000072,No,RC79TO40,2,0,0,11,0,0,0,13
TX,TEXAS,4807710,ALDINE ISD,72,HOFFMAN MIDDLE,480771000072,No,RC80,12,0,0,19,1,0,0,32
TX,TEXAS,4807710,ALDINE ISD,73,SMITH ACADEMY,480771000073,No,RC39,6,0,0,6,0,0,0,12
TX,TEXAS,4807710,ALDINE ISD,73,SMITH ACADEMY,480771000073,No,RC79TO40,8,0,0,7,0,0,0,15
TX,TEXAS,4807710,ALDINE ISD,73,SMITH ACADEMY,480771000073,No,RC80,6,0,0,24,0,0,1,31
TX,TEXAS,4807710,ALDINE ISD,74,JOHNSON EL,480771000074,No,RC39,0,0,0,1,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,74,JOHNSON EL,480771000074,No,RC79TO40,2,0,0,5,0,0,0,7
TX,TEXAS,4807710,ALDINE ISD,74,JOHNSON EL,480771000074,No,RC80,3,0,0,28,2,0,0,33
TX,TEXAS,4807710,ALDINE ISD,75,LANE SCHOOL,480771000075,No,RC39,1,0,0,0,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,75,LANE SCHOOL,480771000075,No,SS,35,3,0,61,4,2,0,105
TX,TEXAS,4807710,ALDINE ISD,76,MACARTHUR H S,480771000076,No,RC39,5,0,0,29,1,0,0,35
TX,TEXAS,4807710,ALDINE ISD,76,MACARTHUR H S,480771000076,No,RC79TO40,4,0,0,17,2,0,0,23
TX,TEXAS,4807710,ALDINE ISD,76,MACARTHUR H S,480771000076,No,RC80,18,1,0,129,4,1,0,153
TX,TEXAS,4807710,ALDINE ISD,77,MAGRILL EL,480771000077,No,RC39,5,0,0,13,0,0,0,18
TX,TEXAS,4807710,ALDINE ISD,77,MAGRILL EL,480771000077,No,RC79TO40,4,0,0,4,2,0,0,10
TX,TEXAS,4807710,ALDINE ISD,77,MAGRILL EL,480771000077,No,RC80,10,2,0,13,3,0,0,28
TX,TEXAS,4807710,ALDINE ISD,78,MENDEL EL,480771000078,No,RC79TO40,0,0,0,5,0,0,0,5
TX,TEXAS,4807710,ALDINE ISD,78,MENDEL EL,480771000078,No,RC80,0,0,0,24,0,0,0,24
TX,TEXAS,4807710,ALDINE ISD,79,WORSHAM EL,480771000079,No,RC39,0,0,0,5,0,0,0,5
TX,TEXAS,4807710,ALDINE ISD,79,WORSHAM EL,480771000079,No,RC79TO40,3,0,0,4,1,0,0,8
TX,TEXAS,4807710,ALDINE ISD,79,WORSHAM EL,480771000079,No,RC80,0,0,0,52,1,0,1,54
TX,TEXAS,4807710,ALDINE ISD,80,OLESON EL,480771000080,No,RC39,3,2,0,18,0,0,0,23
TX,TEXAS,4807710,ALDINE ISD,80,OLESON EL,480771000080,No,RC79TO40,0,0,0,7,1,0,0,8
TX,TEXAS,4807710,ALDINE ISD,80,OLESON EL,480771000080,No,RC80,0,1,0,34,2,0,1,38
TX,TEXAS,4807710,ALDINE ISD,81,ORANGE GROVE EL,480771000081,No,RC39,1,0,0,15,0,0,0,16
TX,TEXAS,4807710,ALDINE ISD,81,ORANGE GROVE EL,480771000081,No,RC79TO40,0,0,0,4,1,0,0,5
TX,TEXAS,4807710,ALDINE ISD,81,ORANGE GROVE EL,480771000081,No,RC80,3,0,0,37,1,0,0,41
TX,TEXAS,4807710,ALDINE ISD,82,RAYMOND ACADEMY,480771000082,No,RC39,0,0,0,6,1,0,0,7
TX,TEXAS,4807710,ALDINE ISD,82,RAYMOND ACADEMY,480771000082,No,RC79TO40,0,0,0,4,0,0,0,4
TX,TEXAS,4807710,ALDINE ISD,82,RAYMOND ACADEMY,480771000082,No,RC80,2,0,0,35,2,0,0,39
TX,TEXAS,4807710,ALDINE ISD,83,SAMMONS EL,480771000083,No,RC39,1,0,0,8,0,1,0,10
TX,TEXAS,4807710,ALDINE ISD,83,SAMMONS EL,480771000083,No,RC79TO40,2,0,0,5,0,0,0,7
TX,TEXAS,4807710,ALDINE ISD,83,SAMMONS EL,480771000083,No,RC80,3,0,0,31,0,0,0,34
TX,TEXAS,4807710,ALDINE ISD,84,SHOTWELL MIDDLE,480771000084,No,RC39,2,0,0,8,1,1,0,12
TX,TEXAS,4807710,ALDINE ISD,84,SHOTWELL MIDDLE,480771000084,No,RC79TO40,10,0,0,9,1,0,0,20
TX,TEXAS,4807710,ALDINE ISD,84,SHOTWELL MIDDLE,480771000084,No,RC80,19,0,0,19,2,1,1,42
TX,TEXAS,4807710,ALDINE ISD,85,STEPHENS EL,480771000085,No,RC79TO40,1,0,0,3,0,0,0,4
TX,TEXAS,4807710,ALDINE ISD,85,STEPHENS EL,480771000085,No,RC80,1,0,0,36,2,0,0,39
TX,TEXAS,4807710,ALDINE ISD,86,STOVALL MIDDLE,480771000086,No,RC39,2,0,0,12,0,0,0,14
TX,TEXAS,4807710,ALDINE ISD,86,STOVALL MIDDLE,480771000086,No,RC79TO40,1,0,0,12,0,0,0,13
TX,TEXAS,4807710,ALDINE ISD,86,STOVALL MIDDLE,480771000086,No,RC80,6,0,0,31,4,0,0,41
TX,TEXAS,4807710,ALDINE ISD,87,TEAGUE MIDDLE,480771000087,No,RC39,10,0,0,8,0,0,0,18
TX,TEXAS,4807710,ALDINE ISD,87,TEAGUE MIDDLE,480771000087,No,RC79TO40,12,1,0,5,0,0,1,19
TX,TEXAS,4807710,ALDINE ISD,87,TEAGUE MIDDLE,480771000087,No,RC80,43,0,1,13,7,2,0,66
TX,TEXAS,4807710,ALDINE ISD,1118,WILSON INT,480771001118,No,RC39,3,0,0,5,1,1,0,10
TX,TEXAS,4807710,ALDINE ISD,1118,WILSON INT,480771001118,No,RC79TO40,11,0,0,9,0,0,0,20
TX,TEXAS,4807710,ALDINE ISD,1118,WILSON INT,480771001118,No,RC80,11,0,0,21,3,0,0,35
TX,TEXAS,4807710,ALDINE ISD,1140,CARAWAY INT,480771001140,No,RC39,13,0,0,10,0,1,0,24
TX,TEXAS,4807710,ALDINE ISD,1140,CARAWAY INT,480771001140,No,RC79TO40,15,0,0,10,0,0,0,25
TX,TEXAS,4807710,ALDINE ISD,1140,CARAWAY INT,480771001140,No,RC80,13,1,0,23,1,0,0,38
TX,TEXAS,4807710,ALDINE ISD,4091,ECKERT INT,480771004091,No,RC39,9,0,0,9,1,0,0,19
TX,TEXAS,4807710,ALDINE ISD,4091,ECKERT INT,480771004091,No,RC79TO40,8,0,0,4,2,0,1,15
TX,TEXAS,4807710,ALDINE ISD,4091,ECKERT INT,480771004091,No,RC80,14,1,0,36,3,0,0,54
TX,TEXAS,4807710,ALDINE ISD,4104,ESCAMILLA INT,480771004104,No,RC39,0,0,0,10,0,0,0,10
TX,TEXAS,4807710,ALDINE ISD,4104,ESCAMILLA INT,480771004104,No,RC79TO40,3,0,0,9,0,0,0,12
TX,TEXAS,4807710,ALDINE ISD,4104,ESCAMILLA INT,480771004104,No,RC80,0,1,0,50,3,0,0,54
TX,TEXAS,4807710,ALDINE ISD,4176,STEHLIK INT,480771004176,No,RC39,0,0,0,13,1,0,0,14
TX,TEXAS,4807710,ALDINE ISD,4176,STEHLIK INT,480771004176,No,RC79TO40,3,0,0,8,1,0,0,12
TX,TEXAS,4807710,ALDINE ISD,4176,STEHLIK INT,480771004176,No,RC80,3,0,0,35,3,1,0,42
TX,TEXAS,4807710,ALDINE ISD,5634,CONLEY EL,480771005634,No,RC39,3,0,0,4,0,2,0,9
TX,TEXAS,4807710,ALDINE ISD,5634,CONLEY EL,480771005634,No,RC79TO40,3,0,0,5,0,0,0,8
TX,TEXAS,4807710,ALDINE ISD,5634,CONLEY EL,480771005634,No,RC80,9,0,0,17,1,0,0,27
TX,TEXAS,4807710,ALDINE ISD,5942,GRANTHAM ACADEMY,480771005942,No,RC39,0,0,0,6,0,0,0,6
TX,TEXAS,4807710,ALDINE ISD,5942,GRANTHAM ACADEMY,480771005942,No,RC79TO40,0,0,0,5,0,0,0,5
TX,TEXAS,4807710,ALDINE ISD,5942,GRANTHAM ACADEMY,480771005942,No,RC80,2,0,0,37,0,0,0,39
TX,TEXAS,4807710,ALDINE ISD,6204,DUNN EL,480771006204,No,RC39,7,0,0,7,1,0,0,15
TX,TEXAS,4807710,ALDINE ISD,6204,DUNN EL,480771006204,No,RC79TO40,4,0,0,1,0,0,0,5
TX,TEXAS,4807710,ALDINE ISD,6204,DUNN EL,480771006204,No,RC80,9,0,0,26,0,0,1,36
TX,TEXAS,4807710,ALDINE ISD,6638,GRAY EL,480771006638,No,RC39,3,1,0,7,0,0,0,11
TX,TEXAS,4807710,ALDINE ISD,6638,GRAY EL,480771006638,No,RC79TO40,1,0,0,3,0,0,0,4
TX,TEXAS,4807710,ALDINE ISD,6638,GRAY EL,480771006638,No,RC80,7,0,0,23,3,0,0,33
TX,TEXAS,4807710,ALDINE ISD,6639,BLACK EL,480771006639,No,RC39,2,0,0,5,0,0,0,7
TX,TEXAS,4807710,ALDINE ISD,6639,BLACK EL,480771006639,No,RC79TO40,2,0,0,5,2,0,0,9
TX,TEXAS,4807710,ALDINE ISD,6639,BLACK EL,480771006639,No,RC80,8,0,0,24,1,0,0,33
TX,TEXAS,4807710,ALDINE ISD,6816,STOVALL ACADEMY,480771006816,No,RC39,12,0,0,6,0,0,0,18
TX,TEXAS,4807710,ALDINE ISD,6816,STOVALL ACADEMY,480771006816,No,RC79TO40,3,0,0,3,0,0,0,6
TX,TEXAS,4807710,ALDINE ISD,6816,STOVALL ACADEMY,480771006816,No,RC80,5,0,0,22,1,0,0,28
TX,TEXAS,4807710,ALDINE ISD,6969,REED ACADEMY,480771006969,No,RC79TO40,0,0,0,9,0,0,0,9
TX,TEXAS,4807710,ALDINE ISD,6969,REED ACADEMY,480771006969,No,RC80,8,0,0,44,6,0,0,58
TX,TEXAS,4807710,ALDINE ISD,7015,PARKER INT,480771007015,No,RC39,9,0,0,8,1,0,0,18
TX,TEXAS,4807710,ALDINE ISD,7015,PARKER INT,480771007015,No,RC79TO40,6,0,0,4,1,0,0,11
TX,TEXAS,4807710,ALDINE ISD,7015,PARKER INT,480771007015,No,RC80,29,1,0,26,0,0,1,57
TX,TEXAS,4807710,ALDINE ISD,7307,REECE ACADEMY,480771007307,No,RC79TO40,1,0,0,0,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,7307,REECE ACADEMY,480771007307,No,RC80,1,0,0,1,1,0,0,3
TX,TEXAS,4807710,ALDINE ISD,7917,ALDINE NINTH GRADE SCHOOL,480771007917,No,RC79TO40,2,0,0,6,0,0,0,8
TX,TEXAS,4807710,ALDINE ISD,7917,ALDINE NINTH GRADE SCHOOL,480771007917,No,RC80,5,0,0,21,4,0,0,30
TX,TEXAS,4807710,ALDINE ISD,7918,EISENHOWER NINTH GRADE SCHOOL,480771007918,No,RC39,1,0,0,0,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,7918,EISENHOWER NINTH GRADE SCHOOL,480771007918,No,RC79TO40,5,0,0,5,1,0,0,11
TX,TEXAS,4807710,ALDINE ISD,7918,EISENHOWER NINTH GRADE SCHOOL,480771007918,No,RC80,14,1,0,10,1,0,0,26
TX,TEXAS,4807710,ALDINE ISD,7919,CARTER ACADEMY,480771007919,No,RC79TO40,2,0,0,1,0,0,0,3
TX,TEXAS,4807710,ALDINE ISD,7919,CARTER ACADEMY,480771007919,No,RC80,4,0,0,27,2,0,0,33
TX,TEXAS,4807710,ALDINE ISD,7921,DE SANTIAGO EC/PRE-K CENTER,480771007921,No,RC39,1,0,0,0,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,7921,DE SANTIAGO EC/PRE-K CENTER,480771007921,No,RC79TO40,0,0,0,1,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,7921,DE SANTIAGO EC/PRE-K CENTER,480771007921,No,RC80,0,0,0,0,1,0,0,1
TX,TEXAS,4807710,ALDINE ISD,8258,MACARTHUR NINTH GRADE SCHOOL,480771008258,No,RC79TO40,1,0,0,11,1,0,0,13
TX,TEXAS,4807710,ALDINE ISD,8258,MACARTHUR NINTH GRADE SCHOOL,480771008258,No,RC80,5,0,0,40,1,0,0,46
TX,TEXAS,4807710,ALDINE ISD,8259,NIMITZ NINTH GRADE SCHOOL,480771008259,No,RC39,0,0,0,1,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,8259,NIMITZ NINTH GRADE SCHOOL,480771008259,No,RC79TO40,5,0,0,5,0,0,2,12
TX,TEXAS,4807710,ALDINE ISD,8259,NIMITZ NINTH GRADE SCHOOL,480771008259,No,RC80,36,0,0,24,1,1,0,62
TX,TEXAS,4807710,ALDINE ISD,8260,HARRIS ACADEMY,480771008260,No,RC39,7,0,0,5,1,0,0,13
TX,TEXAS,4807710,ALDINE ISD,8260,HARRIS ACADEMY,480771008260,No,RC79TO40,11,0,0,4,0,0,0,15
TX,TEXAS,4807710,ALDINE ISD,8260,HARRIS ACADEMY,480771008260,No,RC80,9,0,0,19,1,0,0,29
TX,TEXAS,4807710,ALDINE ISD,9265,HILL INT,480771009265,No,RC39,2,0,0,4,0,0,0,6
TX,TEXAS,4807710,ALDINE ISD,9265,HILL INT,480771009265,No,RC79TO40,10,0,0,12,0,0,0,22
TX,TEXAS,4807710,ALDINE ISD,9265,HILL INT,480771009265,No,RC80,13,0,0,27,0,0,0,40
TX,TEXAS,4807710,ALDINE ISD,9528,BUSSEY EL,480771009528,No,RC39,1,0,0,12,0,0,0,13
TX,TEXAS,4807710,ALDINE ISD,9528,BUSSEY EL,480771009528,No,RC79TO40,0,1,0,13,0,0,0,14
TX,TEXAS,4807710,ALDINE ISD,9528,BUSSEY EL,480771009528,No,RC80,0,0,0,41,0,0,0,41
TX,TEXAS,4807710,ALDINE ISD,9550,HOUSTON ACADEMY,480771009550,No,RC79TO40,5,0,0,1,0,0,0,6
TX,TEXAS,4807710,ALDINE ISD,9550,HOUSTON ACADEMY,480771009550,No,RC80,15,1,0,8,0,0,0,24
TX,TEXAS,4807710,ALDINE ISD,9556,KUJAWA EL,480771009556,No,RC39,4,0,0,3,1,0,0,8
TX,TEXAS,4807710,ALDINE ISD,9556,KUJAWA EL,480771009556,No,RC79TO40,3,0,0,5,0,0,1,9
TX,TEXAS,4807710,ALDINE ISD,9556,KUJAWA EL,480771009556,No,RC80,19,0,0,35,0,2,0,56
TX,TEXAS,4807710,ALDINE ISD,10721,PLUMMER MIDDLE,480771010721,No,RC39,7,0,0,4,2,0,0,13
TX,TEXAS,4807710,ALDINE ISD,10721,PLUMMER MIDDLE,480771010721,No,RC79TO40,7,0,0,7,0,0,0,14
TX,TEXAS,4807710,ALDINE ISD,10721,PLUMMER MIDDLE,480771010721,No,RC80,14,1,1,23,2,0,0,41
TX,TEXAS,4807710,ALDINE ISD,10723,HIGHPOINT,480771010723,No,RC80,0,0,0,2,0,0,0,2
TX,TEXAS,4807710,ALDINE ISD,10723,HIGHPOINT,480771010723,No,SS,0,0,0,1,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,10724,SPENCE EL,480771010724,No,RC39,4,0,0,3,0,0,0,7
TX,TEXAS,4807710,ALDINE ISD,10724,SPENCE EL,480771010724,No,RC79TO40,7,0,0,2,0,0,0,9
TX,TEXAS,4807710,ALDINE ISD,10724,SPENCE EL,480771010724,No,RC80,12,0,0,13,0,0,0,25
TX,TEXAS,4807710,ALDINE ISD,11249,MARCELLA INT,480771011249,No,RC39,7,1,0,8,0,0,0,16
TX,TEXAS,4807710,ALDINE ISD,11249,MARCELLA INT,480771011249,No,RC79TO40,3,0,0,10,0,0,0,13
TX,TEXAS,4807710,ALDINE ISD,11249,MARCELLA INT,480771011249,No,RC80,5,0,0,21,1,0,0,27
TX,TEXAS,4807710,ALDINE ISD,11867,JONES EC/PRE-K/KG CENTER,480771011867,No,RC80,0,0,0,1,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,11899,JONES EL,480771011899,No,RC39,6,1,0,10,6,2,0,25
TX,TEXAS,4807710,ALDINE ISD,11899,JONES EL,480771011899,No,RC79TO40,3,0,0,4,1,0,0,8
TX,TEXAS,4807710,ALDINE ISD,11899,JONES EL,480771011899,No,RC80,20,0,0,11,3,1,0,35
TX,TEXAS,4807710,ALDINE ISD,12009,GARCIA-LEZA EC/PRE-K CENTER,480771012009,No,RC80,0,0,0,1,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,12108,DAVIS H S ALDINE,480771012108,No,RC39,13,1,0,29,1,1,0,45
TX,TEXAS,4807710,ALDINE ISD,12108,DAVIS H S ALDINE,480771012108,No,RC79TO40,9,2,0,9,0,0,0,20
TX,TEXAS,4807710,ALDINE ISD,12108,DAVIS H S ALDINE,480771012108,No,RC80,58,0,0,44,4,1,0,107
TX,TEXAS,4807710,ALDINE ISD,12171,RAYFORD INT,480771012171,No,RC39,6,2,0,7,1,0,0,16
TX,TEXAS,4807710,ALDINE ISD,12171,RAYFORD INT,480771012171,No,RC79TO40,13,0,0,3,0,0,0,16
TX,TEXAS,4807710,ALDINE ISD,12171,RAYFORD INT,480771012171,No,RC80,24,1,0,28,3,0,1,57
TX,TEXAS,4807710,ALDINE ISD,12174,GREENSPOINT EL,480771012174,No,RC39,5,0,0,7,0,0,0,12
TX,TEXAS,4807710,ALDINE ISD,12174,GREENSPOINT EL,480771012174,No,RC79TO40,6,0,0,4,0,0,0,10
TX,TEXAS,4807710,ALDINE ISD,12174,GREENSPOINT EL,480771012174,No,RC80,11,0,0,21,0,0,0,32
TX,TEXAS,4807710,ALDINE ISD,12198,LEWIS MIDDLE,480771012198,No,RC39,8,0,0,7,1,1,0,17
TX,TEXAS,4807710,ALDINE ISD,12198,LEWIS MIDDLE,480771012198,No,RC79TO40,4,0,0,3,1,0,0,8
TX,TEXAS,4807710,ALDINE ISD,12198,LEWIS MIDDLE,480771012198,No,RC80,10,0,0,18,1,0,0,29
TX,TEXAS,4807710,ALDINE ISD,12202,DAVIS NINTH GRADE,480771012202,No,RC79TO40,10,0,0,8,0,0,0,18
TX,TEXAS,4807710,ALDINE ISD,12202,DAVIS NINTH GRADE,480771012202,No,RC80,32,2,0,20,0,1,0,55
TX,TEXAS,4807710,ALDINE ISD,12216,CYPRESSWOOD EL,480771012216,No,RC39,1,0,0,0,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,12216,CYPRESSWOOD EL,480771012216,No,RC79TO40,2,0,0,3,0,0,0,5
TX,TEXAS,4807710,ALDINE ISD,12216,CYPRESSWOOD EL,480771012216,No,RC80,15,1,1,21,4,0,0,42
TX,TEXAS,4807710,ALDINE ISD,12521,HALL CENTER FOR EDUCATION,480771012521,No,RC39,1,0,0,0,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,12521,HALL CENTER FOR EDUCATION,480771012521,No,RC80,5,0,0,1,0,0,0,6
TX,TEXAS,4807710,ALDINE ISD,17014,DREW ACADEMY,480771017014,No,RC39,1,0,0,0,0,0,0,1
TX,TEXAS,4807710,ALDINE ISD,17014,DREW ACADEMY,480771017014,No,RC79TO40,6,0,0,2,1,0,0,9
TX,TEXAS,4807710,ALDINE ISD,17014,DREW ACADEMY,480771017014,No,RC80,24,1,0,6,0,0,0,31
TX,TEXAS,4807710,ALDINE ISD,21292,CALVERT EL,480771021292,No,RC39,2,0,1,2,0,0,0,5
TX,TEXAS,4807710,ALDINE ISD,21292,CALVERT EL,480771021292,No,RC79TO40,5,0,0,11,2,1,0,19
TX,TEXAS,4807710,ALDINE ISD,21292,CALVERT EL,480771021292,No,RC80,3,1,0,16,0,1,0,21
TX,TEXAS,4807780,ALEDO ISD,88,VANDAGRIFF EL,480778000088,No,RC39,0,0,0,0,4,0,0,4
TX,TEXAS,4807780,ALEDO ISD,88,VANDAGRIFF EL,480778000088,No,RC79TO40,0,1,0,2,11,0,0,14
TX,TEXAS,4807780,ALEDO ISD,88,VANDAGRIFF EL,480778000088,No,RC80,1,1,0,0,25,0,0,27
TX,TEXAS,4807780,ALEDO ISD,89,ALEDO H S,480778000089,No,RC39,0,0,0,3,12,0,0,15
TX,TEXAS,4807780,ALEDO ISD,89,ALEDO H S,480778000089,No,RC79TO40,2,0,0,5,14,1,0,22
TX,TEXAS,4807780,ALEDO ISD,89,ALEDO H S,480778000089,No,RC80,0,2,0,11,36,1,1,51
TX,TEXAS,4807780,ALEDO ISD,90,ALEDO MIDDLE,480778000090,No,RC39,0,0,0,0,1,0,0,1
TX,TEXAS,4807780,ALEDO ISD,90,ALEDO MIDDLE,480778000090,No,RC79TO40,0,1,0,6,18,1,0,26
TX,TEXAS,4807780,ALEDO ISD,90,ALEDO MIDDLE,480778000090,No,RC80,0,1,0,8,24,0,0,33
TX,TEXAS,4807780,ALEDO ISD,6501,CODER EL,480778006501,No,RC39,0,0,0,1,5,0,0,6
TX,TEXAS,4807780,ALEDO ISD,6501,CODER EL,480778006501,No,RC79TO40,1,1,0,4,4,0,0,10
TX,TEXAS,4807780,ALEDO ISD,6501,CODER EL,480778006501,No,RC80,0,0,0,4,16,0,0,20
TX,TEXAS,4807780,ALEDO ISD,8897,STUARD EL,480778008897,No,RC39,0,0,0,0,6,0,0,6
TX,TEXAS,4807780,ALEDO ISD,8897,STUARD EL,480778008897,No,RC80,1,1,0,0,14,0,0,16
TX,TEXAS,4807780,ALEDO ISD,9500,MCANALLY INT,480778009500,No,RC39,0,0,0,0,3,1,0,4
TX,TEXAS,4807780,ALEDO ISD,9500,MCANALLY INT,480778009500,No,RC79TO40,0,0,0,1,7,0,0,8
TX,TEXAS,4807780,ALEDO ISD,9500,MCANALLY INT,480778009500,No,RC80,0,0,0,5,20,0,0,25
TX,TEXAS,4807780,ALEDO ISD,11935,MCCALL EL,480778011935,No,RC39,0,0,0,2,4,1,0,7
TX,TEXAS,4807780,ALEDO ISD,11935,MCCALL EL,480778011935,No,RC79TO40,0,1,0,4,5,0,0,10
