LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_GT_IND,SCH_GTENR_HI_M,SCH_GTENR_HI_F,SCH_GTENR_AM_M,SCH_GTENR_AM_F,SCH_GTENR_AS_M,SCH_GTENR_AS_F,SCH_GTENR_HP_M,SCH_GTENR_HP_F,SCH_GTENR_BL_M,SCH_GTENR_BL_F,SCH_GTENR_WH_M,SCH_GTENR_WH_F,SCH_GTENR_TR_M,SCH_GTENR_TR_F,TOT_GTENR_M,TOT_GTENR_F,SCH_GTENR_LEP_M,SCH_GTENR_LEP_F,SCH_GTENR_IDEA_M,SCH_GTENR_IDEA_F
TX,Texas,4800264,Kipp Texas Public Schools,13535,Kipp Pleasant Grove Pri,480026413535,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,13594,Kipp Nexus Pri,480026413594,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,13628,Kipp Nexus Middle,480026413628,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,13674,Kipp Pleasant Grove Middle,480026413674,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,13754,Kipp Oak Cliff Academy,480026413754,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,13807,Kipp Connect H S,480026413807,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,13967,Kipp Journey Pri,480026413967,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,13986,Kipp Somos H S,480026413986,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,13990,Kipp Journey Collegiate School,480026413990,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,14121,Kipp East End H S,480026414121,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,14123,Kipp Paseo Preparatory School,480026414123,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,14126,Kipp Paseo Pri,480026414126,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,14128,Kipp Mosaic Academy School,480026414128,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800264,Kipp Texas Public Schools,14147,Kipp Mosaic Pri,480026414147,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800265,Austin Discovery School,11056,Austin Discovery Sch,480026511056,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800266,Harmony Science Acad (San Antonio),11126,Harmony Science Acad (San Antonio),480026611126,No,Yes,24,20,0,0,3,1,0,0,6,1,6,3,0,1,39,26,2,0,0,0
TX,Texas,4800266,Harmony Science Acad (San Antonio),12090,Harmony Science Academy - Laredo,480026612090,No,Yes,27,25,0,0,1,0,0,0,0,0,0,0,0,0,28,25,4,1,2,0
TX,Texas,4800266,Harmony Science Acad (San Antonio),12119,Harmony Science Academy - Brownsville,480026612119,No,Yes,7,5,0,0,1,0,0,0,0,0,1,1,0,0,9,6,3,0,0,1
TX,Texas,4800266,Harmony Science Acad (San Antonio),12580,Harmony School Of Innovation - San Antonio,480026612580,No,Yes,8,14,0,0,0,0,0,0,2,6,6,4,0,3,16,27,0,2,1,1
TX,Texas,4800266,Harmony Science Acad (San Antonio),13147,Harmony School Of Innovation - Laredo,480026613147,No,Yes,23,18,0,0,0,0,0,0,0,0,0,0,0,0,23,18,15,9,0,0
TX,Texas,4800266,Harmony Science Acad (San Antonio),13261,Harmony School Of Excellence - San Antonio,480026613261,No,Yes,8,3,0,0,0,0,0,0,0,1,2,0,0,0,10,4,0,1,0,0
TX,Texas,4800266,Harmony Science Acad (San Antonio),13421,Harmony School Of Innovation - Brownsville,480026613421,No,Yes,26,10,0,0,0,1,0,0,0,0,4,0,0,0,30,11,1,0,0,0
TX,Texas,4800266,Harmony Science Acad (San Antonio),13428,Harmony School Of Excellence - Laredo,480026613428,No,Yes,38,29,0,0,0,0,0,0,0,0,1,0,0,0,39,29,8,2,0,0
TX,Texas,4800268,Brooks Academies Of Texas,11128,Brooks Academy Of Science And Engineering,480026811128,No,Yes,58,42,0,0,0,3,0,0,2,0,7,6,2,0,69,51,0,3,4,0
TX,Texas,4800268,Brooks Academies Of Texas,13064,Brooks Collegiate Academy,480026813064,No,Yes,40,43,0,0,1,0,0,0,4,3,9,10,1,1,55,57,10,12,9,1
TX,Texas,4800268,Brooks Academies Of Texas,13121,Brooks Academy Lonestar,480026813121,No,Yes,6,4,0,0,0,0,0,0,0,0,1,0,0,1,7,5,0,3,4,0
TX,Texas,4800268,Brooks Academies Of Texas,13397,Brooks Academy Oaks,480026813397,No,Yes,8,5,0,0,1,0,0,1,0,2,1,1,0,3,10,12,0,0,0,0
TX,Texas,4800270,La Academia De Estrellas,11188,La Academia De Estrellas,480027011188,No,Yes,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,0,0
TX,Texas,4800270,La Academia De Estrellas,14069,La Academia De Estrellas Middle,480027014069,No,Yes,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,0,1
TX,Texas,4800271,Richland Collegiate High School,11189,Richland Collegiate H S Of Math Science Engineerin,480027111189,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800272,Harmony Science Acad (El Paso),11213,Harmony Science Acad (El Paso),480027211213,No,Yes,87,62,0,0,0,3,0,0,0,1,9,4,0,0,96,70,1,2,5,0
TX,Texas,4800272,Harmony Science Acad (El Paso),11497,Harmony Science Academy - Lubbock,480027211497,No,Yes,6,1,0,0,0,0,0,0,1,2,2,3,0,0,9,6,0,1,1,0
TX,Texas,4800272,Harmony Science Acad (El Paso),12339,Harmony School Of Innovation - El Paso,480027212339,No,Yes,38,27,0,0,1,2,0,0,1,2,6,6,4,1,50,38,3,1,1,0
TX,Texas,4800272,Harmony Science Acad (El Paso),12534,Harmony Science Academy - Odessa,480027212534,No,Yes,16,10,0,0,2,2,0,0,1,0,4,1,0,0,23,13,1,0,2,0
TX,Texas,4800272,Harmony Science Acad (El Paso),13391,Harmony School Of Excellence - El Paso,480027213391,No,Yes,30,56,0,0,1,2,0,0,1,0,2,3,1,0,35,61,10,15,2,4
TX,Texas,4800272,Harmony Science Acad (El Paso),13908,Harmony School Of Science - El Paso,480027213908,No,Yes,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0
TX,Texas,4800274,Harmony School Of Excellence,11244,Harmony School Of Excellence-Houston,480027411244,No,Yes,9,19,0,0,39,36,0,0,7,13,22,20,1,4,78,92,3,2,0,2
TX,Texas,4800274,Harmony School Of Excellence,12284,Harmony School Of Endeavor-Houston,480027412284,No,Yes,25,16,0,0,2,1,0,0,4,2,0,1,0,1,31,21,5,0,3,0
TX,Texas,4800274,Harmony School Of Excellence,12489,Harmony School Of Discovery - Houston,480027412489,No,Yes,25,25,0,0,27,19,0,0,22,18,11,13,4,1,89,76,4,3,1,1
TX,Texas,4800274,Harmony School Of Excellence,12490,Harmony School Of Technology-Houston,480027412490,No,Yes,44,23,0,0,15,13,0,0,8,10,7,3,0,1,74,50,10,3,2,1
TX,Texas,4800274,Harmony School Of Excellence,12494,Harmony School Of Advancement-Houston,480027412494,No,Yes,47,27,0,0,25,26,0,0,9,4,13,8,0,2,94,67,3,0,0,1
TX,Texas,4800274,Harmony School Of Excellence,12518,Harmony Science Academy - Bryan,480027412518,No,Yes,12,8,0,0,0,1,0,0,3,7,3,5,2,1,20,22,4,1,0,1
TX,Texas,4800274,Harmony School Of Excellence,13269,Harmony School Of Achievement - Houston,480027413269,No,Yes,7,5,0,0,21,11,0,0,10,8,4,5,1,0,43,29,11,3,0,0
TX,Texas,4800274,Harmony School Of Excellence,13460,Harmony School Of Enrichment - Houston,480027413460,No,Yes,28,28,0,0,8,8,0,0,10,13,8,8,1,4,55,61,19,16,5,0
TX,Texas,4800274,Harmony School Of Excellence,13842,Harmony Science Academy - Cypress,480027413842,No,Yes,5,7,0,0,4,2,0,0,4,6,1,3,0,0,14,18,2,1,0,0
TX,Texas,4800275,Step Charter School,11245,Step Charter El,480027511245,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800275,Step Charter School,13436,Step Charter Ii,480027513436,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800278,Crosstimbers Academy,11303,Crosstimbers Academy,480027811303,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800279,Corpus Christi Montessori School,11317,Corpus Christi Montessori School,480027911317,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800283,The Rhodes School,13323,The Rhodes School - Southeast,480028313323,No,Yes,1,1,0,0,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0
TX,Texas,4800283,The Rhodes School,13395,The Rhodes School - Humble,480028313395,No,Yes,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,8,0,0,0,0
TX,Texas,4800283,The Rhodes School,13400,The Rhodes School - Nw,480028313400,No,Yes,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0
TX,Texas,4800284,Ambassadors Preparatory Academy,11566,Ambassadors Preparatory Academy,480028411566,No,Yes,5,4,0,0,1,1,0,0,2,8,1,5,0,0,9,18,0,0,0,1
TX,Texas,4800286,La Fe Preparatory School,11410,La Fe Preparatory School,480028611410,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800287,Texas School Of The Arts,11567,Texas School Of The Arts,480028711567,No,Yes,17,53,0,0,5,8,0,0,15,40,19,51,4,12,60,164,6,27,2,6
TX,Texas,4800288,Cityscape Schools,11555,East Grand Preparatory Academy,480028811555,No,Yes,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0
TX,Texas,4800288,Cityscape Schools,13864,Buckner Preparatory,480028813864,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4800289,Seashore Charter Schools,7412,Seashore Learning Center,480028907412,No,Yes,2,1,0,0,1,0,0,0,0,0,5,0,0,0,8,1,0,0,0,0
TX,Texas,4800289,Seashore Charter Schools,11399,Seashore Middle Academy,480028911399,No,Yes,3,1,0,0,2,1,0,0,0,0,6,9,4,1,15,12,0,0,0,0
TX,Texas,4800292,Harmony Science Acad (Waco),11328,Harmony Science Academy- Fort Worth,480029211328,No,Yes,5,3,1,0,3,5,1,0,4,10,8,9,2,1,24,28,1,2,1,0
TX,Texas,4800292,Harmony Science Acad (Waco),11466,Harmony Science Acad (Waco),480029211466,No,Yes,8,9,1,0,0,0,0,0,0,0,7,2,0,0,16,11,1,4,1,1
TX,Texas,4800292,Harmony Science Acad (Waco),12050,Harmony Science Academy - Grand Prairie,480029212050,No,Yes,10,4,0,0,1,1,0,0,9,5,3,0,0,0,23,10,6,2,0,0
TX,Texas,4800292,Harmony Science Acad (Waco),12379,Harmony Science Academy - Euless,480029212379,No,Yes,7,3,1,0,29,17,0,0,12,15,17,11,1,1,67,47,10,2,4,1
TX,Texas,4800292,Harmony Science Acad (Waco),12536,Harmony Science Academy - Garland,480029212536,No,Yes,5,0,0,0,8,2,0,0,6,6,6,7,3,1,28,16,10,2,1,0
TX,Texas,4800292,Harmony Science Acad (Waco),12542,Harmony Science Academy - Dallas,480029212542,No,Yes,29,28,0,0,3,2,0,0,22,10,6,2,0,0,60,42,8,12,3,0
TX,Texas,4800292,Harmony Science Acad (Waco),12548,Harmony School Of Innovation - Carrollton,480029212548,No,Yes,5,2,0,0,17,18,0,0,7,1,3,1,0,0,32,22,2,4,0,0
TX,Texas,4800292,Harmony Science Acad (Waco),12606,Harmony School Of Excellence - Dallas,480029212606,No,Yes,15,8,0,0,2,4,0,0,9,5,5,1,0,1,31,19,4,0,1,0
TX,Texas,4800292,Harmony Science Acad (Waco),12847,Harmony School Of Innovation - Fort Worth,480029212847,No,Yes,23,18,0,0,24,17,0,1,8,7,16,12,2,8,73,63,1,2,2,0
TX,Texas,4800292,Harmony Science Acad (Waco),12871,Harmony School Of Innovation - Dallas,480029212871,No,Yes,16,4,0,0,9,7,0,0,7,5,6,5,2,1,40,22,4,3,1,0
TX,Texas,4800292,Harmony Science Acad (Waco),12939,Harmony School Of Innovation- Euless,480029212939,No,Yes,7,0,0,0,13,13,0,0,3,5,6,4,1,1,30,23,8,4,2,0
TX,Texas,4800292,Harmony Science Acad (Waco),13199,Harmony School Of Innovation - Garland,480029213199,No,Yes,8,5,0,0,4,6,0,0,10,5,15,8,4,1,41,25,1,1,2,0
TX,Texas,4800292,Harmony Science Acad (Waco),13362,Harmony Science Academy - Carrollton,480029213362,No,Yes,14,11,0,0,20,15,0,0,9,6,12,8,5,0,60,40,6,0,6,1
TX,Texas,4800292,Harmony Science Acad (Waco),13498,Harmony Science Academy - Plano,480029213498,No,Yes,2,8,0,0,3,6,0,0,6,8,4,5,1,0,16,27,0,6,1,0
TX,Texas,4800292,Harmony Science Acad (Waco),13499,Harmony School Of Innovation - Waco,480029213499,No,Yes,18,16,0,0,1,1,0,0,1,1,6,7,1,0,27,25,4,1,0,1
TX,Texas,4800292,Harmony Science Acad (Waco),13701,Harmony School Of Innovation - Grand Prairie,480029213701,No,Yes,2,3,0,0,2,1,0,0,2,2,0,0,0,0,6,6,4,1,0,0
TX,Texas,4801394,Vista Del Futuro Charter School,12121,Vista Del Futuro Charter School,480139412121,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801395,Stephen F Austin State University Charter School,12006,Stephen F Austin State University Charter School,480139512006,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801400,School Of Science And Technology Discovery,12140,School Of Science And Technology Discovery,480140012140,No,Yes,16,13,0,0,7,7,0,0,1,0,10,8,2,1,36,29,1,1,3,0
TX,Texas,4801400,School Of Science And Technology Discovery,12144,School Of Science And Technology Corpus Christi,480140012144,No,Yes,55,39,0,0,3,5,0,0,2,0,15,9,3,0,78,53,1,0,6,1
TX,Texas,4801400,School Of Science And Technology Discovery,13427,School Of Science And Technology Advancement,480140013427,No,Yes,6,4,0,0,2,0,0,0,21,13,4,2,1,1,34,20,5,3,0,0
TX,Texas,4801400,School Of Science And Technology Discovery,13693,School Of Science And Technology Sugarland,480140013693,No,Yes,3,1,0,0,10,8,0,0,19,12,1,2,0,2,33,25,10,4,1,0
TX,Texas,4801400,School Of Science And Technology Discovery,13844,School Of Science And Technology Northwest,480140013844,No,Yes,11,7,0,0,9,1,0,0,4,3,12,11,3,2,39,24,3,0,1,1
TX,Texas,4801400,School Of Science And Technology Discovery,13931,School Of Science And Technology Hill Country,480140013931,No,Yes,2,0,0,0,0,0,0,0,1,0,1,1,1,0,5,1,0,0,0,0
TX,Texas,4801404,Meadowland Charter District,12137,Oaks Academy,480140412137,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801404,Meadowland Charter District,13750,Stepping Stones Academy,480140413750,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801405,Harmony School Of Science - Houston,12025,Harmony Science Academy-Sugar Land,480140512025,No,Yes,11,4,0,0,42,37,0,0,7,12,21,17,0,0,81,70,35,19,2,1
TX,Texas,4801405,Harmony School Of Science - Houston,12741,Harmony School Of Innovation-Sugar Land,480140512741,No,Yes,4,8,0,0,46,20,0,0,4,14,21,17,2,1,77,60,2,1,0,0
TX,Texas,4801405,Harmony School Of Science - Houston,12934,Harmony Science Academy- Beaumont,480140512934,No,Yes,2,1,0,0,7,3,0,0,4,4,6,4,0,1,19,13,0,0,1,0
TX,Texas,4801405,Harmony School Of Science - Houston,13062,Harmony Science Academy-Katy,480140513062,No,Yes,5,0,0,1,8,11,0,0,13,12,5,7,0,2,31,33,2,4,2,1
TX,Texas,4801405,Harmony School Of Science - Houston,13420,Harmony School Of Excellence - Sugar Land,480140513420,No,Yes,6,5,0,0,38,35,0,0,11,11,9,12,3,1,67,64,2,0,3,0
TX,Texas,4801405,Harmony School Of Science - Houston,13426,Harmony School Of Innovation - Katy,480140513426,No,Yes,11,8,0,0,19,17,0,0,21,17,4,6,6,2,61,50,2,0,1,1
TX,Texas,4801407,Chapel Hill Academy,12082,Chapel Hill Academy,480140712082,No,Yes,11,7,1,0,3,1,0,0,13,14,6,6,3,2,37,30,4,1,3,0
TX,Texas,4801409,Texas Leadership Public Schools,12357,Texas Leadership Of San Angelo,480140912357,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801409,Texas Leadership Public Schools,12979,Texas Leadership Of Midland,480140912979,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801409,Texas Leadership Public Schools,13171,Texas Leadership Of Arlington,480140913171,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801409,Texas Leadership Public Schools,13213,Texas Leadership Of Abilene,480140913213,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801410,Bob Hope School,12450,Bob Hope School,480141012450,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801410,Bob Hope School,13465,Bob Hope School - El Campus,480141013465,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801410,Bob Hope School,13818,Bob Hope School Beaumont,480141013818,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801410,Bob Hope School,14096,Bob Hope H S,480141014096,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801412,Henry Ford Academy Alameda School For Art + Design,12313,Henry Ford Academy Alameda School For Art + Design,480141212313,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801414,Promesa Public Schools,12335,The East Austin College Prep At Southwest Key,480141412335,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801414,Promesa Public Schools,12881,The East Austin College Prep At Mlk,480141412881,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801414,Promesa Public Schools,13823,Promesa College Prep Brownsville,480141413823,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801414,Promesa Public Schools,13853,Promesa College Prep West Corpus Christi,480141413853,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801415,Manara Academy,12439,Manara Academy,480141512439,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801415,Manara Academy,13108,Manara Stem Academy - Arlington,480141513108,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801415,Manara Academy,13534,Manara Leadership Academy,480141513534,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801416,Arrow Academy,12563,Arrow Academy - Liberation Academy,480141612563,No,Yes,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,2,0,0,0,0
TX,Texas,4801416,Arrow Academy,12753,Arrow Academy - Save Our Streets Center,480141612753,No,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TX,Texas,4801416,Arrow Academy,12757,Arrow Academy - Harvest Preparatory Academy,480141612757,No,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TX,Texas,4801416,Arrow Academy,13152,Arrow Academy - Champions Academy,480141613152,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801417,Compass Academy Charter School,12503,Compass Academy Charter School,480141712503,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801418,The Lawson Academy,12485,The Lawson Academy,480141812485,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801420,Leadership Prep School,12633,Leadership Prep School,480142012633,No,Yes,2,1,0,0,20,19,0,0,0,2,2,4,2,1,26,27,1,0,3,0
TX,Texas,4801420,Leadership Prep School,13518,Leadership Prep School Secondary,480142013518,No,Yes,3,12,0,0,22,18,0,0,2,2,7,11,1,2,35,45,1,0,2,1
TX,Texas,4801421,Newman International Academy Of Arlington,12625,Newman International Academy Of Arlington,480142112625,No,Yes,5,12,0,0,2,6,1,0,11,11,18,17,2,1,39,47,2,4,1,0
TX,Texas,4801421,Newman International Academy Of Arlington,13295,Newman International At Cedar Hill,480142113295,No,Yes,4,0,0,0,2,0,0,0,2,8,3,1,2,0,13,9,0,1,0,0
TX,Texas,4801421,Newman International Academy Of Arlington,13502,Newman International Academy At Fort Worth,480142113502,No,Yes,0,1,0,0,0,0,0,0,5,1,0,1,1,1,6,4,0,0,0,0
TX,Texas,4801421,Newman International Academy Of Arlington,13511,Newman International Academy At Pioneer,480142113511,No,Yes,0,1,0,0,1,0,0,0,1,2,1,2,0,0,3,5,0,0,0,0
TX,Texas,4801421,Newman International Academy Of Arlington,13515,Newman International Academy Of Mansfield,480142113515,No,Yes,2,3,0,0,3,1,0,0,4,7,10,7,2,2,21,20,2,0,0,0
TX,Texas,4801421,Newman International Academy Of Arlington,13516,Newman International Academy Of Arlington Gibbins,480142113516,No,Yes,2,1,0,0,0,0,0,0,2,1,0,0,0,0,4,2,0,0,1,0
TX,Texas,4801422,Meridian World School Llc,12570,Meridian World School Llc,480142212570,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801425,Ume Preparatory Academy,12685,Ume Preparatory Academy,480142512685,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801425,Ume Preparatory Academy,13490,Ume Preparatory Academy - Duncanville,480142513490,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801427,Ut Tyler University Academy,12768,Ut Tyler University Academy At Tyler,480142712768,No,Yes,0,1,1,0,1,2,0,0,0,0,8,8,0,0,10,11,0,0,1,0
TX,Texas,4801427,Ut Tyler University Academy,12830,Ut Tyler University Academy At Longview,480142712830,No,Yes,2,0,0,0,0,1,0,0,0,0,13,16,1,1,16,18,0,0,0,0
TX,Texas,4801427,Ut Tyler University Academy,12863,Ut Tyler University Academy At Palestine,480142712863,No,Yes,0,1,0,0,0,0,0,0,0,0,3,6,2,0,5,7,0,0,0,0
TX,Texas,4801428,Legacy Preparatory,12649,Legacy Prep Charter Academy Mesquite West Campus,480142812649,No,Yes,25,13,1,1,0,0,0,0,6,10,1,1,0,0,33,25,11,3,1,1
TX,Texas,4801428,Legacy Preparatory,12855,Legacy Preparatory Charter Academy Plano,480142812855,No,Yes,6,0,0,0,0,0,0,0,3,5,5,3,0,0,14,8,2,0,0,0
TX,Texas,4801429,Imagine International Academy Of North Texas,12752,Imagine International Academy Of North Texas,480142912752,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801431,Austin Achieve Public Schools,12775,Austin Achieve Middle,480143112775,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801431,Austin Achieve Public Schools,13800,Austin Achieve El,480143113800,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801431,Austin Achieve Public Schools,13981,Austin Achieve H S,480143113981,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801432,Texas Juvenile Justice Department,8458,Lone Star H S West,480143208458,Yes,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801432,Texas Juvenile Justice Department,8500,Lone Star H S North,480143208500,Yes,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,Texas,4801432,Texas Juvenile Justice Department,8662,Lone Star H S South,480143208662,Yes,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
