LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_NONIDEA_A3,SCH_PSENR_NONIDEA_A4,SCH_PSENR_NONIDEA_A5,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_LEPPROGENR_IDEA_M,SCH_LEPPROGENR_IDEA_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,1692,SOUTHWEST OPEN CHARTER SCHOOL,080309001692,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8,10,18,17,1,0,0,0,0,0,49,39,1,2,77,68,3,2,7,2,11,11,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,7,3,0,0,0,0,0,0,4,8,0,0,11,11,1,0,1,2,1,0,0,0,0,0,0,0,5,0,0,0,7,2,0,0
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,6622,CHILDREN'S KIVA MONTESSORI SCHOOL,080309006622,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,2,9,8,0,0,0,0,0,0,36,26,5,0,56,36,1,1,0,1,11,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,3,1,0,0,0,0,0,0,6,2,0,0,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CO,COLORADO,0803120,Fremont RE-3,276,COTOPAXI ELEMENTARY SCHOOL,080312000276,No,Yes,Yes,Yes,1,1,0,0,0,0,0,0,0,0,7,6,0,0,8,7,0,0,0,1,5,7,1,0,0,0,0,0,0,1,36,39,1,2,43,49,0,1,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803120,Fremont RE-3,277,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,080312000277,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,7,0,0,1,2,0,0,0,1,58,47,2,1,62,58,0,1,1,0,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CO,COLORADO,0803150,Creede School District,279,CREEDE SCHOOL,080315000279,No,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,33,36,1,1,40,40,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803180,Cripple Creek-Victor School District No. Re-1,280,CRESSON ELEMENTARY SCHOOL,080318000280,No,Yes,Yes,Yes,0,1,0,0,0,0,0,0,3,0,12,12,1,0,16,13,0,0,0,0,5,7,2,0,0,0,1,0,4,0,89,76,1,1,102,84,0,0,0,3,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,6,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
CO,COLORADO,0803180,Cripple Creek-Victor School District No. Re-1,281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,080318000281,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,7,1,0,0,1,0,0,2,2,86,72,5,2,97,84,0,0,0,2,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,7,0,1,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
CO,COLORADO,0803210,Crowley County School District No. Re-1-J,282,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,080321000282,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,37,33,2,2,0,0,0,0,2,1,65,56,1,0,107,92,1,0,0,1,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,5,0,0,0,0,0,0,0,0,7,4,0,0,13,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CO,COLORADO,0803210,Crowley County School District No. Re-1-J,1519,CROWLEY COUNTY ELEMENTARY K-6,080321001519,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,86,90,1,2,0,0,0,0,5,1,24,27,2,3,118,123,1,0,0,0,19,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,7,0,0,0,0,0,0,0,0,5,4,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803240,De Beque Joint District No. 49 of the counties of Mesa and,286,DE BEQUE PK-12 SCHOOL DISTRICT 49JT,080324000286,No,Yes,Yes,Yes,2,1,0,0,0,0,0,0,0,0,8,8,0,0,10,9,0,0,4,1,8,9,0,0,1,1,0,0,0,0,78,68,0,0,87,78,1,1,2,0,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,14,2,0,0,17,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
CO,COLORADO,0803270,Deer Trail School District No. 26J,287,DEER TRAIL ELEMENTARY SCHOOL,080327000287,No,No,Yes,Yes,3,5,0,0,0,0,0,0,0,0,9,7,0,0,12,12,0,0,4,1,17,16,0,0,0,0,0,0,0,0,45,31,2,0,64,47,11,5,0,0,11,6,11,4,0,0,0,0,0,0,0,0,0,1,0,0,11,5,11,4,0,0,0,0,0,0,0,0,0,1,0,0,11,5,1,0,2,1,0,0,0,0,0,0,0,0,9,5,0,0,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803270,Deer Trail School District No. 26J,288,DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL,080327000288,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,16,0,0,0,0,0,0,0,0,31,35,0,2,40,53,6,10,2,1,8,6,6,10,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1,1,1,1,0,0,0,0,0,0,0,0,7,5,0,0,8,6,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
CO,COLORADO,0803300,Del Norte Consolidated School District No. C-7,289,DEL NORTE SCHOOLS K-8,080330000289,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,76,79,2,1,0,0,0,0,0,0,70,46,5,1,153,127,5,3,1,2,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,7,3,0,0,0,0,0,0,0,0,10,3,0,0,17,6,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
CO,COLORADO,0803300,Del Norte Consolidated School District No. C-7,290,DEL NORTE HIGH SCHOOL,080330000290,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,37,36,0,0,0,0,0,0,0,0,30,28,0,0,67,64,4,1,5,3,9,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,2,0,0,0,0,0,0,0,0,5,2,0,0,9,4,0,0,2,1,0,0,0,0,0,0,0,0,3,2,0,0,5,3,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,293,CEDAREDGE ELEMENTARY SCHOOL,080333000293,No,Yes,Yes,Yes,3,3,0,0,0,0,0,0,0,1,8,5,0,1,11,10,0,0,0,0,30,30,0,2,3,0,0,0,0,4,165,163,9,7,207,206,3,2,0,1,35,33,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,7,6,0,0,0,0,0,0,0,0,27,25,1,2,35,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,295,NORTH FORK MONTESSORI @ CRAWFORD,080333000295,No,Yes,Yes,Yes,0,2,0,0,0,0,0,0,0,0,5,7,0,0,5,9,0,0,0,1,4,11,1,0,0,0,0,0,0,0,58,65,3,2,66,78,0,2,0,0,7,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,9,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,296,DELTA MIDDLE SCHOOL,080333000296,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,97,76,1,1,3,5,1,0,0,2,149,159,8,8,259,251,24,17,10,5,45,30,21,12,0,0,3,4,0,0,0,1,0,0,0,0,24,17,22,12,0,0,3,4,0,0,0,1,0,0,0,0,25,17,6,5,15,13,0,0,0,0,0,0,0,0,28,17,2,0,45,30,6,5,3,0,0,0,0,0,0,0,0,0,7,5,0,0,10,5,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,297,DELTA HIGH SCHOOL,080333000297,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,78,81,5,2,7,5,0,0,0,0,194,189,6,6,290,283,19,12,10,7,42,20,13,11,0,0,6,1,0,0,0,0,0,0,0,0,19,12,13,11,0,0,6,1,0,0,0,0,0,0,0,0,19,12,4,1,14,6,0,0,0,0,0,0,0,0,28,13,0,1,42,20,4,1,1,1,0,0,0,0,0,0,0,0,9,6,0,0,10,7,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,298,GARNET MESA ELEMENTARY SCHOOL,080333000298,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,95,2,0,7,2,1,0,1,1,182,160,7,7,290,265,45,27,2,2,70,29,37,26,1,0,5,1,0,0,1,0,0,0,1,0,45,27,36,25,1,0,5,1,0,0,1,0,0,0,1,0,44,26,10,4,20,9,1,0,0,1,0,0,1,0,48,18,0,1,70,29,10,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,299,HOTCHKISS ELEMENTARY SCHOOL,080333000299,No,Yes,Yes,Yes,2,2,0,0,0,0,0,0,0,0,15,7,1,0,18,9,0,0,3,0,39,29,1,2,0,0,0,0,2,0,136,122,5,5,183,158,14,12,2,1,33,12,14,12,0,0,0,0,0,0,0,0,0,0,0,0,14,12,14,12,0,0,0,0,0,0,0,0,0,0,0,0,14,12,5,2,6,5,0,0,0,0,0,0,0,0,27,7,0,0,33,12,5,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,300,HOTCHKISS HIGH SCHOOL,080333000300,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,12,0,0,0,1,0,0,0,2,89,70,1,2,109,87,8,0,8,2,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,7,6,0,1,8,8,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,8,2,2,0
CO,COLORADO,0803330,Delta County Joint District No. 50,301,LINCOLN ELEMENTARY SCHOOL,080333000301,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,79,72,2,4,11,4,1,1,0,0,156,170,3,4,252,255,38,27,1,2,61,29,25,20,0,0,8,4,0,1,0,0,5,2,0,0,38,27,24,20,0,0,8,4,0,1,0,0,5,2,0,0,37,27,12,5,21,9,0,0,1,0,0,1,0,0,38,18,1,1,61,29,12,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,304,PAONIA HIGH SCHOOL,080333000304,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21,11,1,0,3,0,0,0,1,1,106,97,4,2,136,111,5,2,3,4,25,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,5,1,0,0,0,0,0,0,0,0,19,10,1,1,25,12,3,1,1,0,0,0,0,0,0,0,0,0,1,4,1,0,3,4,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,1334,CEDAREDGE MIDDLE SCHOOL,080333001334,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13,15,2,1,1,0,0,0,0,0,85,93,4,2,105,111,4,2,2,0,25,10,3,2,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,1,0,0,0,0,0,18,10,4,0,25,10,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,1335,CEDAREDGE HIGH SCHOOL,080333001335,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,18,2,1,1,1,0,0,0,0,118,123,7,5,148,148,2,1,1,2,17,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,14,7,1,0,17,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,1337,PAONIA ELEMENTARY SCHOOL,080333001337,No,Yes,Yes,Yes,4,3,0,0,0,0,0,0,1,0,10,8,0,1,15,12,0,0,0,0,16,14,1,0,0,0,0,0,2,3,89,73,0,6,108,96,7,5,0,1,23,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,2,2,3,1,0,0,0,0,0,0,1,20,3,0,0,23,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,1893,BACKPACK EARLY LEARNING ACADEMY,080333001893,No,Yes,Yes,Yes,42,50,0,0,3,3,0,0,1,0,67,63,4,1,117,117,0,0,25,13,42,50,0,0,1,3,0,0,1,0,67,63,4,1,115,117,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,18,8,0,1,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,1953,GRAND MESA CHOICE ACADEMY,080333001953,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,4,0,0,0,0,0,0,0,0,45,13,0,0,65,17,2,0,2,1,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,10,3,0,0,11,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,2001,DELTA ACADEMY OF APPLIED LEARNING,080333002001,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,0,0,0,0,0,0,0,0,12,5,0,1,13,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,2024,VISION CHARTER ACADEMY,080333002024,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,33,0,0,0,0,0,0,2,3,180,210,4,5,205,251,0,1,1,4,44,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,37,19,2,1,44,26,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,4,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,6667,NORTH FORK SCHOOL OF INTEGRATED STUDIES,080333006667,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,4,0,0,0,0,0,0,0,0,20,17,0,3,22,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803330,Delta County Joint District No. 50,6681,ACHIEVE BLENDED LEARNING ACADEMY,080333006681,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,3,0,0,0,0,0,0,0,0,6,8,1,0,7,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,COLORADO,0803360,School District No. 1 in the county of Denver and State of C,305,ABRAHAM LINCOLN HIGH SCHOOL,080336000305,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,457,400,2,2,30,16,0,0,17,13,14,11,6,1,526,443,309,248,4,8,70,46,277,233,1,0,21,13,0,0,7,1,2,1,1,0,309,248,277,233,1,0,21,13,0,0,7,1,2,1,1,0,309,248,38,29,60,39,0,0,0,3,0,0,5,1,4,3,1,0,70,46,38,29,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,5
CO,COLORADO,0803360,School District No. 1 in the county of Denver and State of C,306,AMESSE ELEMENTARY SCHOOL,080336000306,No,Yes,Yes,Yes,32,29,0,0,1,0,0,0,7,7,2,0,0,0,42,36,0,0,3,2,207,181,1,0,3,1,0,0,31,33,4,4,2,3,248,222,156,138,1,0,27,18,149,131,0,0,2,1,0,0,4,5,1,1,0,0,156,138,149,131,0,0,2,1,0,0,4,5,1,1,0,0,156,138,19,11,22,15,1,0,0,0,0,0,2,3,1,0,1,0,27,18,19,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CO,COLORADO,0803360,School District No. 1 in the county of Denver and State of C,307,ASBURY ELEMENTARY SCHOOL,080336000307,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,42,43,0,0,4,1,0,0,4,5,127,94,9,5,186,148,20,11,8,1,23,20,14,10,0,0,3,1,0,0,0,0,3,0,0,0,20,11,14,10,0,0,3,1,0,0,0,0,3,0,0,0,20,11,7,5,10,11,0,0,1,0,0,0,1,3,10,5,1,1,23,20,7,5,1,0,0,0,0,0,0,0,1,0,4,1,2,0,8,1,0,0
CO,COLORADO,0803360,School District No. 1 in the county of Denver and State of C,309,ASHLEY ELEMENTARY SCHOOL,080336000309,No,Yes,Yes,Yes,10,15,0,0,0,0,0,0,6,7,4,2,1,2,21,26,0,0,5,1,125,106,0,1,1,1,0,0,44,63,17,18,6,7,193,196,83,67,1,3,34,8,79,55,0,0,0,0,0,0,4,11,0,1,0,0,83,67,79,55,0,0,0,0,0,0,4,11,0,1,0,0,83,67,15,3,20,6,0,0,0,0,0,0,8,1,5,1,1,0,34,8,15,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,3,0,0
CO,COLORADO,0803360,School District No. 1 in the county of Denver and State of C,311,BARNUM ELEMENTARY SCHOOL,080336000311,No,No,Yes,Yes,13,14,0,0,0,1,0,0,1,0,0,0,0,0,14,15,0,0,3,0,208,222,1,1,1,2,0,0,6,13,10,12,3,1,229,251,131,142,0,2,46,17,128,134,0,0,1,0,0,0,0,5,2,3,0,0,131,142,128,134,0,0,2,0,0,0,0,5,2,3,0,0,132,142,24,11,45,14,0,0,0,0,0,0,0,0,0,3,1,0,46,17,24,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CO,COLORADO,0803360,School District No. 1 in the county of Denver and State of C,313,BEACH COURT ELEMENTARY SCHOOL,080336000313,No,Yes,Yes,Yes,16,18,0,0,0,0,0,0,0,0,1,1,0,0,17,19,0,0,0,0,122,121,0,0,0,0,0,0,1,1,10,8,0,0,133,130,53,57,2,1,19,7,53,57,0,0,0,0,0,0,0,0,0,0,0,0,53,57,53,57,0,0,0,0,0,0,0,0,0,0,0,0,53,57,13,2,19,7,0,0,0,0,0,0,0,0,0,0,0,0,19,7,13,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1
CO,COLORADO,0803360,School District No. 1 in the county of Denver and State of C,317,BRADLEY INTERNATIONAL SCHOOL,080336000317,No,Yes,Yes,Yes,14,4,0,0,2,10,0,0,6,8,32,22,3,4,57,48,0,0,21,6,57,49,0,2,12,16,0,0,39,43,164,136,20,30,292,276,34,25,8,6,60,24,14,11,0,0,7,5,0,0,4,3,7,4,2,2,34,25,14,11,0,0,7,5,0,0,4,3,7,4,2,2,34,25,5,5,17,3,0,0,1,3,0,0,13,4,27,9,2,5,60,24,5,5,2,0,0,0,0,0,0,0,0,1,6,4,0,1,8,6,0,0
CO,COLORADO,0803360,School District No. 1 in the county of Denver and State of C,318,BROMWELL ELEMENTARY SCHOOL,080336000318,No,No,Yes,Yes,1,2,0,0,0,0,0,0,0,1,6,7,1,1,8,11,0,0,0,0,16,23,0,1,7,7,0,0,4,5,105,122,13,10,145,168,6,7,9,3,8,3,2,1,0,0,2,2,0,0,0,1,1,3,1,0,6,7,2,1,0,0,2,2,0,0,0,1,1,3,1,0,6,7,1,0,1,0,0,0,0,1,0,0,0,0,5,1,2,1,8,3,1,0,2,0,0,0,0,0,0,0,0,0,5,3,2,0,9,3,0,0
