School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2020-2021,127,Suffolk City,240,Nansemond River High,"           1,688",,"           1,688"
2020-2021,127,Suffolk City,391,Northern Shores Elementary,             761,,             761
2020-2021,127,Suffolk City,70,Oakland Elementary,             416,,             416
2020-2021,127,Suffolk City,47,Pioneer Elementary,             558,,             558
2020-2021,90,Surry County,30,Luther P. Jackson Middle,             205,,             205
2020-2021,90,Surry County,10,Surry County High,             219,,             219
2020-2021,90,Surry County,20,Surry Elementary,             255,,             255
2020-2021,91,Sussex County,483,Sussex Central Elementary,             489,,             489
2020-2021,91,Sussex County,340,Sussex Central High,             303,,             303
2020-2021,91,Sussex County,482,Sussex Central Middle,             253,,             253
2020-2021,92,Tazewell County,1020,Abb's Valley-Boissevain Elementary,             151,,             151
2020-2021,92,Tazewell County,830,Cedar Bluff Elementary,             384,,             384
2020-2021,92,Tazewell County,750,Dudley Primary,             329,,             329
2020-2021,92,Tazewell County,940,Graham High,             505,,             505
2020-2021,92,Tazewell County,960,Graham Intermediate,             259,,             259
2020-2021,92,Tazewell County,10,Graham Middle,             400,,             400
2020-2021,92,Tazewell County,822,Richlands Elementary,             583,,             583
2020-2021,92,Tazewell County,821,Richlands High,             717,,             717
2020-2021,92,Tazewell County,823,Richlands Middle,             497,,             497
2020-2021,92,Tazewell County,890,Tazewell High,             509,,             509
2020-2021,92,Tazewell County,450,Tazewell Intermediate,             339,,             339
2020-2021,92,Tazewell County,100,Tazewell Middle,             373,,             373
2020-2021,92,Tazewell County,1030,Tazewell Primary,             386,,             386
2020-2021,128,Virginia Beach City,590,Alanton Elementary,             663,,             663
2020-2021,128,Virginia Beach City,550,Arrowhead Elementary,             536,,             536
2020-2021,128,Virginia Beach City,115,Bayside 6th Grade Campus,             404,,             404
2020-2021,128,Virginia Beach City,280,Bayside Elementary,             493,,             493
2020-2021,128,Virginia Beach City,530,Bayside High,"           1,959",,"           1,959"
2020-2021,128,Virginia Beach City,700,Bayside Middle,             796,,             796
2020-2021,128,Virginia Beach City,60,Birdneck Elementary,             611,,             611
2020-2021,128,Virginia Beach City,790,Brandon Middle,"           1,098",,"           1,098"
2020-2021,128,Virginia Beach City,630,Brookwood Elementary,             580,,             580
2020-2021,128,Virginia Beach City,40,Centerville Elementary,             661,,             661
2020-2021,128,Virginia Beach City,990,Christopher Farms Elementary,             613,,             613
2020-2021,128,Virginia Beach City,720,College Park Elementary,             489,,             489
2020-2021,128,Virginia Beach City,1041,Corporate Landing Elementary,             407,,             407
2020-2021,128,Virginia Beach City,980,Corporate Landing Middle,"           1,129",,"           1,129"
2020-2021,128,Virginia Beach City,230,Creeds Elementary,             284,,             284
2020-2021,128,Virginia Beach City,106,Diamond Springs Elementary,             565,,             565
2020-2021,128,Virginia Beach City,780,Fairfield Elementary,             491,,             491
2020-2021,128,Virginia Beach City,610,First Colonial High,"           1,808",,"           1,808"
2020-2021,128,Virginia Beach City,440,Floyd Kellam High,"           1,947",,"           1,947"
2020-2021,128,Virginia Beach City,30,Frank W. Cox High,"           1,805",,"           1,805"
2020-2021,128,Virginia Beach City,870,Glenwood Elementary,             963,,             963
2020-2021,128,Virginia Beach City,430,Great Neck Middle,"           1,072",,"           1,072"
2020-2021,128,Virginia Beach City,1050,Green Run Collegiate,             395,,             395
2020-2021,128,Virginia Beach City,770,Green Run Elementary,             325,,             325
2020-2021,128,Virginia Beach City,10,Green Run High,"           1,395",,"           1,395"
2020-2021,128,Virginia Beach City,540,Hermitage Elementary,             539,,             539
2020-2021,128,Virginia Beach City,600,Holland Elementary,             537,,             537
2020-2021,128,Virginia Beach City,740,Independence Middle,"           1,258",,"           1,258"
2020-2021,128,Virginia Beach City,800,Indian Lakes Elementary,             551,,             551
2020-2021,128,Virginia Beach City,360,John B. Dey Elementary,             728,,             728
2020-2021,128,Virginia Beach City,450,Kempsville Elementary,             433,,             433
2020-2021,128,Virginia Beach City,620,Kempsville High,"           1,822",,"           1,822"
2020-2021,128,Virginia Beach City,410,Kempsville Meadows Elementary,             474,,             474
2020-2021,128,Virginia Beach City,690,Kempsville Middle,             785,,             785
2020-2021,128,Virginia Beach City,420,King's Grant Elementary,             481,,             481
2020-2021,128,Virginia Beach City,580,Kingston Elementary,             389,,             389
2020-2021,128,Virginia Beach City,932,Landstown Elementary,             806,,             806
2020-2021,128,Virginia Beach City,1030,Landstown High,"           2,190",,"           2,190"
2020-2021,128,Virginia Beach City,931,Landstown Middle,"           1,357",,"           1,357"
2020-2021,128,Virginia Beach City,970,Larkspur Middle,"           1,560",,"           1,560"
2020-2021,128,Virginia Beach City,330,Linkhorn Park Elementary,             518,,             518
2020-2021,128,Virginia Beach City,460,Luxford Elementary,             496,,             496
2020-2021,128,Virginia Beach City,520,Lynnhaven Elementary,             385,,             385
2020-2021,128,Virginia Beach City,730,Lynnhaven Middle,             973,,             973
2020-2021,128,Virginia Beach City,500,Malibu Elementary,             370,,             370
2020-2021,128,Virginia Beach City,1020,New Castle Elementary,             720,,             720
2020-2021,128,Virginia Beach City,710,Newtown Elementary,             423,,             423
2020-2021,128,Virginia Beach City,760,North Landing Elementary,             442,,             442
2020-2021,128,Virginia Beach City,880,Ocean Lakes Elementary,             568,,             568
2020-2021,128,Virginia Beach City,960,Ocean Lakes High,"           1,990",,"           1,990"
2020-2021,128,Virginia Beach City,80,Old Donation School,"           1,327",,"           1,327"
2020-2021,128,Virginia Beach City,820,Parkway Elementary,             469,,             469
2020-2021,128,Virginia Beach City,490,Pembroke Elementary,             525,,             525
2020-2021,128,Virginia Beach City,660,Pembroke Meadows Elementary,             496,,             496
2020-2021,128,Virginia Beach City,640,Plaza Middle,"           1,029",,"           1,029"
2020-2021,128,Virginia Beach City,680,Point O' View Elementary,             698,,             698
2020-2021,128,Virginia Beach City,340,Princess Anne Elementary,             615,,             615
2020-2021,128,Virginia Beach City,321,Princess Anne High,"           1,741",,"           1,741"
2020-2021,128,Virginia Beach City,750,Princess Anne Middle,"           1,293",,"           1,293"
2020-2021,128,Virginia Beach City,692,Providence Elementary,             527,,             527
2020-2021,128,Virginia Beach City,900,Red Mill Elementary,             559,,             559
2020-2021,128,Virginia Beach City,810,Rosemont Elementary,             433,,             433
2020-2021,128,Virginia Beach City,840,Rosemont Forest Elementary,             446,,             446
2020-2021,128,Virginia Beach City,830,Salem Elementary,             476,,             476
2020-2021,128,Virginia Beach City,850,Salem High,"           1,749",,"           1,749"
2020-2021,128,Virginia Beach City,50,Salem Middle,"           1,114",,"           1,114"
2020-2021,128,Virginia Beach City,290,Seatack Elementary an Achievable Dream Academy,             385,,             385
2020-2021,128,Virginia Beach City,300,Shelton Park Elementary,             385,,             385
2020-2021,128,Virginia Beach City,940,Strawbridge Elementary,             563,,             563
2020-2021,128,Virginia Beach City,910,Tallwood Elementary,             580,,             580
2020-2021,128,Virginia Beach City,920,Tallwood High,"           1,901",,"           1,901"
2020-2021,128,Virginia Beach City,350,Thalia Elementary,             538,,             538
2020-2021,128,Virginia Beach City,400,Thoroughgood Elementary,             555,,             555
2020-2021,128,Virginia Beach City,100,Three Oaks Elementary,             639,,             639
2020-2021,128,Virginia Beach City,510,Trantwood Elementary,             446,,             446
2020-2021,128,Virginia Beach City,140,Virginia Beach Middle,             660,,             660
2020-2021,128,Virginia Beach City,130,W.T. Cooke Elementary,             479,,             479
2020-2021,128,Virginia Beach City,20,White Oaks Elementary,             646,,             646
2020-2021,128,Virginia Beach City,470,Williams Elementary,             480,,             480
2020-2021,128,Virginia Beach City,670,Windsor Oaks Elementary,             533,,             533
2020-2021,128,Virginia Beach City,560,Windsor Woods Elementary,             350,,             350
2020-2021,128,Virginia Beach City,390,Woodstock Elementary,             691,,             691
2020-2021,93,Warren County,90,A.S. Rhodes Elementary,             249,,             249
2020-2021,93,Warren County,140,E. Wilson Morrison Elementary,             457,,             457
2020-2021,93,Warren County,371,Hilda J. Barbour Elementary,             458,,             458
2020-2021,93,Warren County,20,Leslie Fox Keyser Elementary,             535,,             535
2020-2021,93,Warren County,240,Ressie Jeffries Elementary,             592,,             592
2020-2021,93,Warren County,250,Skyline High,             846,,             846
2020-2021,93,Warren County,260,Skyline Middle,             619,,             619
2020-2021,93,Warren County,230,Warren County High,             822,,             822
2020-2021,93,Warren County,280,Warren County Middle,             582,,             582
2020-2021,94,Washington County,1080,Abingdon Elementary,             428,,             428
2020-2021,94,Washington County,1030,Abingdon High,             876,               1,             877
2020-2021,94,Washington County,40,Damascus Middle,             193,,             193
2020-2021,94,Washington County,1110,E.B. Stanley Middle,             651,,             651
2020-2021,94,Washington County,1090,Glade Spring Middle,             309,,             309
2020-2021,94,Washington County,260,Greendale Elementary,             283,,             283
2020-2021,94,Washington County,1070,High Point Elementary,             526,,             526
2020-2021,94,Washington County,1060,Holston High,             259,,             259
2020-2021,94,Washington County,1040,John S. Battle High,             674,,             674
2020-2021,94,Washington County,20,Meadowview Elementary,             496,,             496
2020-2021,94,Washington County,1050,Patrick Henry High,             393,,             393
2020-2021,94,Washington County,50,Rhea Valley Elementary,             381,,             381
2020-2021,94,Washington County,1020,Valley Institute Elementary,             296,,             296
2020-2021,94,Washington County,620,Wallace Middle,             463,,             463
2020-2021,94,Washington County,70,Watauga Elementary,             531,,             531
2020-2021,130,Waynesboro City,650,Berkeley Glenn Elementary,             245,,             245
2020-2021,130,Waynesboro City,640,Kate Collins Middle,             698,,             698
2020-2021,130,Waynesboro City,620,Wayne Hills Center,             104,,             104
2020-2021,130,Waynesboro City,600,Waynesboro High,             897,               1,             898
2020-2021,130,Waynesboro City,580,Wenonah Elementary,             232,,             232
2020-2021,130,Waynesboro City,630,Westwood Hills Elementary,             353,,             353
2020-2021,130,Waynesboro City,751,William Perry Elementary,             384,,             384
2020-2021,207,West Point,280,West Point Elementary,             335,,             335
2020-2021,207,West Point,290,West Point Middle/High,             469,,             469
2020-2021,95,Westmoreland County,210,Cople Elementary,             377,,             377
2020-2021,95,Westmoreland County,300,Montross Middle,             336,,             336
2020-2021,95,Westmoreland County,120,Washington & Lee High,             487,,             487
2020-2021,95,Westmoreland County,310,Washington District Elementary,             348,,             348
2020-2021,131,Williamsburg-James City County,60,Berkeley Middle,             599,,             599
2020-2021,131,Williamsburg-James City County,40,Clara Byrd Baker Elementary,             472,              20,             492
2020-2021,131,Williamsburg-James City County,80,D.J. Montague Elementary,             464,              11,             475
2020-2021,131,Williamsburg-James City County,190,J. Blaine Blayton Elementary,             456,              53,             509
2020-2021,131,Williamsburg-James City County,25,James Blair Middle,             536,,             536
2020-2021,131,Williamsburg-James City County,201,James River Elementary,             429,,             429
2020-2021,131,Williamsburg-James City County,202,Jamestown High,"           1,271",,"           1,271"
2020-2021,131,Williamsburg-James City County,90,Lafayette High,"           1,133",,"           1,133"
2020-2021,131,Williamsburg-James City County,50,Laurel Lane Elementary,             448,              31,             479
2020-2021,131,Williamsburg-James City County,191,Lois Hornsby Middle,             798,,             798
2020-2021,131,Williamsburg-James City County,205,Matoaka Elementary,             679,,             679
2020-2021,131,Williamsburg-James City County,10,Matthew Whaley Elementary,             428,,             428
2020-2021,131,Williamsburg-James City County,70,Norge Elementary,             574,              51,             625
2020-2021,131,Williamsburg-James City County,203,Stonehouse Elementary,             720,,             720
2020-2021,131,Williamsburg-James City County,100,Toano Middle,             630,,             630
2020-2021,131,Williamsburg-James City County,204,Warhill High,"           1,349",,"           1,349"
2020-2021,132,Winchester City,75,Daniel Morgan Intermediate,             623,,             623
2020-2021,132,Winchester City,70,Daniel Morgan Middle School,             650,               1,             651
2020-2021,132,Winchester City,80,Frederick Douglass Elementary,             339,,             339
2020-2021,132,Winchester City,50,Garland R. Quarles Elementary,             386,,             386
2020-2021,132,Winchester City,40,John Handley High School,"           1,369",,"           1,369"
2020-2021,132,Winchester City,90,John Kerr Elementary,             513,,             513
2020-2021,132,Winchester City,20,Virginia Avenue Charlotte Dehart Elementary ,             388,,             388
2020-2021,96,Wise County,1000,Central High,             606,,             606
2020-2021,96,Wise County,651,Coeburn Middle,             340,,             340
2020-2021,96,Wise County,653,Coeburn Primary,             401,,             401
2020-2021,96,Wise County,652,Eastside High,             402,,             402
2020-2021,96,Wise County,73,J.W. Adams Combined,             450,,             450
2020-2021,96,Wise County,320,L.F. Addington Middle,             493,,             493
2020-2021,96,Wise County,871,St. Paul Elementary,             357,,             357
2020-2021,96,Wise County,1010,Union High,             534,,             534
2020-2021,96,Wise County,1013,Union Middle,             634,,             634
2020-2021,96,Wise County,1012,Union Primary School,             756,,             756
2020-2021,96,Wise County,1020,Wise Primary,             569,,             569
2020-2021,97,Wythe County,760,Fort Chiswell High,             470,,             470
2020-2021,97,Wythe County,1073,Fort Chiswell Middle,             313,,             313
2020-2021,97,Wythe County,721,George Wythe High,             451,               1,             452
2020-2021,97,Wythe County,730,Jackson Memorial Elementary,             200,,             200
2020-2021,97,Wythe County,100,Max Meadows Elementary,             199,,             199
2020-2021,97,Wythe County,201,Rural Retreat Elementary,             342,,             342
2020-2021,97,Wythe County,202,Rural Retreat High,             333,,             333
2020-2021,97,Wythe County,1074,Rural Retreat Middle,             233,,             233
2020-2021,97,Wythe County,1075,Scott Memorial Middle,             354,,             354
2020-2021,97,Wythe County,740,Sheffey Elementary,             239,,             239
2020-2021,97,Wythe County,440,Speedwell Elementary,             142,,             142
2020-2021,97,Wythe County,190,Spiller Elementary,             581,,             581
2020-2021,98,York County,180,Bethel Manor Elementary,             580,              27,             607
2020-2021,98,York County,20,Bruton High,             619,,             619
2020-2021,98,York County,90,Coventry Elementary,             695,              15,             710
2020-2021,98,York County,160,Dare Elementary,             358,              15,             373
2020-2021,98,York County,140,Grafton Bethel Elementary,             601,              16,             617
2020-2021,98,York County,332,Grafton High,"           1,141",,"           1,141"
2020-2021,98,York County,333,Grafton Middle,             882,,             882
2020-2021,98,York County,10,Magruder Elementary,             564,              24,             588
2020-2021,98,York County,80,Mount Vernon Elementary ,             529,               9,             538
2020-2021,98,York County,200,Queens Lake Middle,             522,,             522
2020-2021,98,York County,170,Seaford Elementary,             505,              14,             519
2020-2021,98,York County,50,Tabb Elementary,             588,              27,             615
2020-2021,98,York County,230,Tabb High,"           1,086",,"           1,086"
2020-2021,98,York County,190,Tabb Middle,             894,               1,             895
2020-2021,98,York County,220,Waller Mill Elementary,             322,              10,             332
2020-2021,98,York County,30,York High,"           1,145",,"           1,145"
2020-2021,98,York County,335,York River Academy,              58,,              58
2020-2021,98,York County,210,Yorktown Elementary,             577,               4,             581
2020-2021,98,York County,60,Yorktown Middle,             664,,             664
