LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSDISC_SINGOOS_HI_M,SCH_PSDISC_SINGOOS_HI_F,SCH_PSDISC_SINGOOS_AM_M,SCH_PSDISC_SINGOOS_AM_F,SCH_PSDISC_SINGOOS_AS_M,SCH_PSDISC_SINGOOS_AS_F,SCH_PSDISC_SINGOOS_HP_M,SCH_PSDISC_SINGOOS_HP_F,SCH_PSDISC_SINGOOS_BL_M,SCH_PSDISC_SINGOOS_BL_F,SCH_PSDISC_SINGOOS_WH_M,SCH_PSDISC_SINGOOS_WH_F,SCH_PSDISC_SINGOOS_TR_M,SCH_PSDISC_SINGOOS_TR_F,TOT_PSDISC_SINGOOS_M,TOT_PSDISC_SINGOOS_F,SCH_PSDISC_SINGOOS_LEP_M,SCH_PSDISC_SINGOOS_LEP_F,SCH_PSDISC_SINGOOS_IDEA_M,SCH_PSDISC_SINGOOS_IDEA_F,SCH_PSDISC_MULTOOS_HI_M,SCH_PSDISC_MULTOOS_HI_F,SCH_PSDISC_MULTOOS_AM_M,SCH_PSDISC_MULTOOS_AM_F,SCH_PSDISC_MULTOOS_AS_M,SCH_PSDISC_MULTOOS_AS_F,SCH_PSDISC_MULTOOS_HP_M,SCH_PSDISC_MULTOOS_HP_F,SCH_PSDISC_MULTOOS_BL_M,SCH_PSDISC_MULTOOS_BL_F,SCH_PSDISC_MULTOOS_WH_M,SCH_PSDISC_MULTOOS_WH_F,SCH_PSDISC_MULTOOS_TR_M,SCH_PSDISC_MULTOOS_TR_F,TOT_PSDISC_MULTOOS_M,TOT_PSDISC_MULTOOS_F,SCH_PSDISC_MULTOOS_LEP_M,SCH_PSDISC_MULTOOS_LEP_F,SCH_PSDISC_MULTOOS_IDEA_M,SCH_PSDISC_MULTOOS_IDEA_F,SCH_PSOOSINSTANCES_ALL,SCH_PSOOSINSTANCES_IDEA,SCH_DISCWODIS_ISS_HI_M,SCH_DISCWODIS_ISS_HI_F,SCH_DISCWODIS_ISS_AM_M,SCH_DISCWODIS_ISS_AM_F,SCH_DISCWODIS_ISS_AS_M,SCH_DISCWODIS_ISS_AS_F,SCH_DISCWODIS_ISS_HP_M,SCH_DISCWODIS_ISS_HP_F,SCH_DISCWODIS_ISS_BL_M,SCH_DISCWODIS_ISS_BL_F,SCH_DISCWODIS_ISS_WH_M,SCH_DISCWODIS_ISS_WH_F,SCH_DISCWODIS_ISS_TR_M,SCH_DISCWODIS_ISS_TR_F,TOT_DISCWODIS_ISS_M,TOT_DISCWODIS_ISS_F,SCH_DISCWODIS_ISS_LEP_M,SCH_DISCWODIS_ISS_LEP_F,SCH_DISCWODIS_SINGOOS_HI_M,SCH_DISCWODIS_SINGOOS_HI_F,SCH_DISCWODIS_SINGOOS_AM_M,SCH_DISCWODIS_SINGOOS_AM_F,SCH_DISCWODIS_SINGOOS_AS_M,SCH_DISCWODIS_SINGOOS_AS_F,SCH_DISCWODIS_SINGOOS_HP_M,SCH_DISCWODIS_SINGOOS_HP_F,SCH_DISCWODIS_SINGOOS_BL_M,SCH_DISCWODIS_SINGOOS_BL_F,SCH_DISCWODIS_SINGOOS_WH_M,SCH_DISCWODIS_SINGOOS_WH_F,SCH_DISCWODIS_SINGOOS_TR_M,SCH_DISCWODIS_SINGOOS_TR_F,TOT_DISCWODIS_SINGOOS_M,TOT_DISCWODIS_SINGOOS_F,SCH_DISCWODIS_SINGOOS_LEP_M,SCH_DISCWODIS_SINGOOS_LEP_F,SCH_DISCWODIS_MULTOOS_HI_M,SCH_DISCWODIS_MULTOOS_HI_F,SCH_DISCWODIS_MULTOOS_AM_M,SCH_DISCWODIS_MULTOOS_AM_F,SCH_DISCWODIS_MULTOOS_AS_M,SCH_DISCWODIS_MULTOOS_AS_F,SCH_DISCWODIS_MULTOOS_HP_M,SCH_DISCWODIS_MULTOOS_HP_F,SCH_DISCWODIS_MULTOOS_BL_M,SCH_DISCWODIS_MULTOOS_BL_F,SCH_DISCWODIS_MULTOOS_WH_M,SCH_DISCWODIS_MULTOOS_WH_F,SCH_DISCWODIS_MULTOOS_TR_M,SCH_DISCWODIS_MULTOOS_TR_F,TOT_DISCWODIS_MULTOOS_M,TOT_DISCWODIS_MULTOOS_F,SCH_DISCWODIS_MULTOOS_LEP_M,SCH_DISCWODIS_MULTOOS_LEP_F,SCH_DISCWDIS_ISS_IDEA_HI_M,SCH_DISCWDIS_ISS_IDEA_HI_F,SCH_DISCWDIS_ISS_IDEA_AM_M,SCH_DISCWDIS_ISS_IDEA_AM_F,SCH_DISCWDIS_ISS_IDEA_AS_M,SCH_DISCWDIS_ISS_IDEA_AS_F,SCH_DISCWDIS_ISS_IDEA_HP_M,SCH_DISCWDIS_ISS_IDEA_HP_F,SCH_DISCWDIS_ISS_IDEA_BL_M,SCH_DISCWDIS_ISS_IDEA_BL_F,SCH_DISCWDIS_ISS_IDEA_WH_M,SCH_DISCWDIS_ISS_IDEA_WH_F,SCH_DISCWDIS_ISS_IDEA_TR_M,SCH_DISCWDIS_ISS_IDEA_TR_F,TOT_DISCWDIS_ISS_IDEA_M,TOT_DISCWDIS_ISS_IDEA_F,SCH_DISCWDIS_ISS_LEP_M,SCH_DISCWDIS_ISS_LEP_F,SCH_DISCWDIS_ISS_504_M,SCH_DISCWDIS_ISS_504_F,SCH_DISCWDIS_SINGOOS_IDEA_HI_M,SCH_DISCWDIS_SINGOOS_IDEA_HI_F,SCH_DISCWDIS_SINGOOS_IDEA_AM_M,SCH_DISCWDIS_SINGOOS_IDEA_AM_F,SCH_DISCWDIS_SINGOOS_IDEA_AS_M,SCH_DISCWDIS_SINGOOS_IDEA_AS_F,SCH_DISCWDIS_SINGOOS_IDEA_HP_M,SCH_DISCWDIS_SINGOOS_IDEA_HP_F,SCH_DISCWDIS_SINGOOS_IDEA_BL_M,SCH_DISCWDIS_SINGOOS_IDEA_BL_F,SCH_DISCWDIS_SINGOOS_IDEA_WH_M,SCH_DISCWDIS_SINGOOS_IDEA_WH_F,SCH_DISCWDIS_SINGOOS_IDEA_TR_M,SCH_DISCWDIS_SINGOOS_IDEA_TR_F,TOT_DISCWDIS_SINGOOS_IDEA_M,TOT_DISCWDIS_SINGOOS_IDEA_F,SCH_DISCWDIS_SINGOOS_LEP_M,SCH_DISCWDIS_SINGOOS_LEP_F,SCH_DISCWDIS_SINGOOS_504_M,SCH_DISCWDIS_SINGOOS_504_F,SCH_DISCWDIS_MULTOOS_IDEA_HI_M,SCH_DISCWDIS_MULTOOS_IDEA_HI_F,SCH_DISCWDIS_MULTOOS_IDEA_AM_M,SCH_DISCWDIS_MULTOOS_IDEA_AM_F,SCH_DISCWDIS_MULTOOS_IDEA_AS_M,SCH_DISCWDIS_MULTOOS_IDEA_AS_F,SCH_DISCWDIS_MULTOOS_IDEA_HP_M,SCH_DISCWDIS_MULTOOS_IDEA_HP_F,SCH_DISCWDIS_MULTOOS_IDEA_BL_M,SCH_DISCWDIS_MULTOOS_IDEA_BL_F,SCH_DISCWDIS_MULTOOS_IDEA_WH_M,SCH_DISCWDIS_MULTOOS_IDEA_WH_F,SCH_DISCWDIS_MULTOOS_IDEA_TR_M,SCH_DISCWDIS_MULTOOS_IDEA_TR_F,TOT_DISCWDIS_MULTOOS_IDEA_M,TOT_DISCWDIS_MULTOOS_IDEA_F,SCH_DISCWDIS_MULTOOS_LEP_M,SCH_DISCWDIS_MULTOOS_LEP_F,SCH_DISCWDIS_MULTOOS_504_M,SCH_DISCWDIS_MULTOOS_504_F,SCH_OOSINSTANCES_WODIS,SCH_OOSINSTANCES_IDEA,SCH_OOSINSTANCES_504,SCH_DAYSMISSED_HI_M,SCH_DAYSMISSED_HI_F,SCH_DAYSMISSED_AM_M,SCH_DAYSMISSED_AM_F,SCH_DAYSMISSED_AS_M,SCH_DAYSMISSED_AS_F,SCH_DAYSMISSED_HP_M,SCH_DAYSMISSED_HP_F,SCH_DAYSMISSED_BL_M,SCH_DAYSMISSED_BL_F,SCH_DAYSMISSED_WH_M,SCH_DAYSMISSED_WH_F,SCH_DAYSMISSED_TR_M,SCH_DAYSMISSED_TR_F,TOT_DAYSMISSED_M,TOT_DAYSMISSED_F,SCH_DAYSMISSED_LEP_M,SCH_DAYSMISSED_LEP_F,SCH_DAYSMISSED_504_M,SCH_DAYSMISSED_504_F,SCH_DAYSMISSED_IDEA_M,SCH_DAYSMISSED_IDEA_F
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48013,DANIEL WEBSTER EL,481623001381,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,2,0,0,0,0,7,3,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,24,9,0,8,1,0,0,0,0,0,0,47,3,0,0,0,0,55,4,11,0,0,0,16,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48013,MARTIN WEISS EL,481623001382,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,6,2,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,5,2,9,0,0,0,0,0,0,0,9,5,1,0,0,0,19,5,7,0,2,0,6,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48013,W T WHITE H S,481623001383,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,8,0,0,0,0,0,0,5,2,0,0,0,0,14,10,4,3,35,18,0,0,2,0,0,0,8,5,1,0,1,0,47,23,23,4,11,3,0,0,0,0,0,0,3,1,0,0,1,0,15,4,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,5,0,2,0,0,0,0,0,2,0,1,0,1,0,11,0,7,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,2,0,145,25,17,166,44,3,0,4,0,0,0,68,13,3,0,8,0,252,57,102,10,22,5,46,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48013,WILLIAM M ANDERSON EL,481623001384,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,23,8,3,15,0,0,0,0,0,0,0,51,3,9,0,0,0,75,3,3,0,4,3,17,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48013,WILLIAM L CABELL EL,481623001385,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,9,0,0,0,0,0,0,0,0,2,0,0,0,1,9,3,1,0,1,1,3,1
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48013,SUDIE L WILLIAMS EL,481623001386,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,3,0,2,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48013,WOODROW WILSON H S,481623001387,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15,5,0,0,0,0,0,0,2,2,3,0,1,0,21,7,7,5,14,19,0,1,0,0,0,0,3,1,2,3,0,0,19,24,6,10,1,0,0,0,0,0,0,0,0,2,1,0,1,0,3,2,0,0,2,1,0,0,0,0,0,0,2,0,1,0,1,0,6,1,3,1,5,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,5,1,2,4,3,1,0,0,0,0,0,0,4,0,0,0,1,0,8,1,2,1,3,0,75,31,16,104,72,0,1,0,0,0,0,45,15,27,7,8,0,184,95,47,37,33,12,70,9
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48013,WINNETKA EL,481623001388,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48013,WHITNEY M YOUNG JR EL,481623001390,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,3,5,9,0,0,0,0,0,0,0,32,8,0,0,0,0,41,8,0,0,8,3,3,3
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48036,SCHOOL OF SCIENCE AND ENGINEERING,481623003641,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48054,ROSIE SORRELLS EDUCATION AND SOCIAL SERVICES H S,481623005441,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,2,0,0,0,0,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48054,J N ERVIN EL,481623005442,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,11,4,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,51,4,10,2,1,0,0,0,0,0,0,53,27,0,0,0,0,55,28,0,0,13,1,4,2
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48054,JUDGE BAREFOOT SANDERS LAW MAGNET,481623005444,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,3,3,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,3,0,0,0,0,0,0,6,9,0,0,0,0,15,12,2,0,0,0,0,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48054,LORENZO DE ZAVALA EL,481623005446,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,1,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48056,DALLAS ENVIRONMENTAL SCIENCE ACADEMY,481623005690,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48058,SARAH ZUMWALT MIDDLE,481623005864,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,0,0,0,0,0,0,0,21,11,0,0,0,0,21,11,0,0,3,0,3,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48058,SCHOOL FOR THE TALENTED AND GIFTED,481623005865,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48060,BENJAMIN FRANKLIN MIDDLE,481623006088,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,5,0,0,0,0,0,0,4,3,3,0,1,0,18,8,8,4,6,6,0,0,0,0,0,0,9,2,3,0,0,0,18,8,7,5,4,1,0,0,0,0,0,0,3,0,1,0,0,0,8,1,4,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,63,12,12,68,32,0,6,0,0,0,0,36,4,23,0,2,0,129,42,64,23,18,11,16,12
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48060,HENRY W LONGFELLOW CAREER EXPLORATION ACADEMY,481623006089,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,1,1,1,0,0,11,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,6,0,0,0,0,0,0,0,1,1,1,0,0,16,8,5,0,0,0,0,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48062,J P STARKS EL,481623006242,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,2,8,0,0,0,0,4,8,0,0,0,0,0,0
TX,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,48063,HOSPITAL/HOMEBOUND,481623006391,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
