DISTRICT,CS_NONPROF_ASSET,FISCALYR,CS_NONPROF_FUNC,CS_NONPROF_OBJ,FIN_UNIT,CS_NONPROF_PGMIN,BUDGAMT,DTUPDATE
071803,420,2018,23,6400,002,22,1464,31JAN2018
071803,420,2018,23,6400,002,24,1874,31JAN2018
071803,420,2018,23,6400,002,31,1068,31JAN2018
071803,420,2018,31,6100,001,24,33142,31JAN2018
071803,420,2018,31,6100,002,24,33142,31JAN2018
071803,420,2018,31,6200,002,23,5000,31JAN2018
071803,420,2018,31,6300,002,11,60,31JAN2018
071803,420,2018,31,6300,002,22,13,31JAN2018
071803,420,2018,31,6300,002,24,17,31JAN2018
071803,420,2018,31,6300,002,31,10,31JAN2018
071803,420,2018,32,6100,001,24,25797,31JAN2018
071803,420,2018,32,6100,002,24,27756,31JAN2018
071803,420,2018,33,6200,001,11,2615,31JAN2018
071803,420,2018,33,6200,001,25,135,31JAN2018
071803,420,2018,33,6200,001,31,250,31JAN2018
071803,420,2018,33,6200,002,11,2398,31JAN2018
071803,420,2018,33,6200,002,22,532,31JAN2018
071803,420,2018,33,6200,002,24,681,31JAN2018
071803,420,2018,33,6200,002,31,388,31JAN2018
071803,420,2018,34,6400,001,99,500,31JAN2018
071803,420,2018,34,6400,002,99,500,31JAN2018
071803,420,2018,35,6300,001,99,2000,31JAN2018
071803,420,2018,35,6300,002,99,2000,31JAN2018
071803,420,2018,41,6100,701,24,81563,31JAN2018
071803,420,2018,41,6100,701,99,42852,31JAN2018
071803,420,2018,41,6200,701,99,48513,31JAN2018
071803,420,2018,41,6300,701,99,3503,31JAN2018
071803,420,2018,41,6400,701,99,43817,31JAN2018
071803,420,2018,51,6100,001,99,9939,31JAN2018
071803,420,2018,51,6100,002,99,19892,31JAN2018
071803,420,2018,51,6200,001,99,139797,31JAN2018
071803,420,2018,51,6200,002,99,171464,31JAN2018
071803,420,2018,51,6200,701,99,28240,31JAN2018
071803,420,2018,51,6200,750,99,19987,31JAN2018
071803,420,2018,51,6300,001,99,3000,31JAN2018
071803,420,2018,51,6300,002,99,7200,31JAN2018
071803,420,2018,52,6200,001,99,22206,31JAN2018
071803,420,2018,52,6200,002,99,22206,31JAN2018
071803,420,2018,52,6200,701,99,106,31JAN2018
071803,420,2018,53,6100,750,99,52698,31JAN2018
071803,420,2018,53,6200,750,99,19534,31JAN2018
071803,420,2018,53,6300,750,99,3397,31JAN2018
071803,420,2018,53,6400,750,99,3822,31JAN2018
071803,420,2018,61,6400,001,24,200,31JAN2018
071803,420,2018,61,6400,002,24,200,31JAN2018
072801,240,2018,00,5921,000,00,185281,31JAN2018
072801,240,2018,00,5922,000,00,720295,31JAN2018
072801,240,2018,35,6300,001,99,38723,31JAN2018
072801,240,2018,35,6300,101,99,28130,31JAN2018
072801,240,2018,35,6300,102,99,30976,31JAN2018
072801,240,2018,35,6300,103,99,78813,31JAN2018
072801,240,2018,35,6300,104,99,51159,31JAN2018
072801,240,2018,35,6300,107,99,24360,31JAN2018
072801,240,2018,35,6300,108,99,29232,31JAN2018
072801,240,2018,35,6300,109,99,57245,31JAN2018
072801,240,2018,35,6300,110,99,19184,31JAN2018
072801,240,2018,35,6300,112,99,2132,31JAN2018
072801,240,2018,35,6300,113,99,34713,31JAN2018
072801,240,2018,35,6300,115,99,48778,31JAN2018
072801,240,2018,35,6300,116,99,53700,31JAN2018
072801,240,2018,35,6300,117,99,31668,31JAN2018
072801,240,2018,35,6300,118,99,18270,31JAN2018
072801,240,2018,35,6300,121,99,34286,31JAN2018
072801,240,2018,35,6300,128,99,20706,31JAN2018
072801,240,2018,35,6300,129,99,28855,31JAN2018
072801,240,2018,35,6300,130,99,61573,31JAN2018
072801,240,2018,35,6300,131,99,14921,31JAN2018
072801,240,2018,35,6300,135,99,11066,31JAN2018
072801,240,2018,35,6300,136,99,13398,31JAN2018
072801,240,2018,35,6300,137,99,7308,31JAN2018
072801,240,2018,35,6300,138,99,8831,31JAN2018
072801,240,2018,35,6300,139,99,14312,31JAN2018
072801,240,2018,35,6300,141,99,914,31JAN2018
072801,240,2018,35,6300,142,99,25274,31JAN2018
072801,240,2018,35,6300,143,99,29537,31JAN2018
072801,240,2018,35,6300,144,99,8526,31JAN2018
072801,240,2018,35,6300,146,99,47600,31JAN2018
072801,240,2018,35,6300,147,99,5481,31JAN2018
072801,240,2018,35,6300,148,99,21620,31JAN2018
072801,420,2018,00,5812,000,00,68790300,31JAN2018
072801,420,2018,11,6100,001,11,170284,31JAN2018
072801,420,2018,11,6100,001,23,18615,31JAN2018
072801,420,2018,11,6100,001,24,61188,31JAN2018
072801,420,2018,11,6100,001,25,389,31JAN2018
072801,420,2018,11,6100,101,11,319662,31JAN2018
072801,420,2018,11,6100,101,22,6842,31JAN2018
072801,420,2018,11,6100,101,23,71108,31JAN2018
072801,420,2018,11,6100,101,24,92392,31JAN2018
072801,420,2018,11,6100,102,11,166162,31JAN2018
072801,420,2018,11,6100,102,22,46460,31JAN2018
072801,420,2018,11,6100,102,23,58014,31JAN2018
072801,420,2018,11,6100,102,24,60575,31JAN2018
072801,420,2018,11,6100,102,25,9154,31JAN2018
072801,420,2018,11,6100,103,11,377282,31JAN2018
072801,420,2018,11,6100,103,22,107903,31JAN2018
072801,420,2018,11,6100,103,23,30125,31JAN2018
072801,420,2018,11,6100,103,24,102792,31JAN2018
072801,420,2018,11,6100,103,25,55749,31JAN2018
072801,420,2018,11,6100,104,11,341849,31JAN2018
072801,420,2018,11,6100,104,22,72998,31JAN2018
072801,420,2018,11,6100,104,23,9654,31JAN2018
072801,420,2018,11,6100,104,24,102182,31JAN2018
072801,420,2018,11,6100,104,25,60555,31JAN2018
072801,420,2018,11,6100,107,11,283310,31JAN2018
072801,420,2018,11,6100,107,22,28585,31JAN2018
072801,420,2018,11,6100,107,23,46237,31JAN2018
072801,420,2018,11,6100,107,24,56904,31JAN2018
072801,420,2018,11,6100,107,25,25681,31JAN2018
072801,420,2018,11,6100,108,11,305831,31JAN2018
072801,420,2018,11,6100,108,22,32176,31JAN2018
072801,420,2018,11,6100,108,23,43084,31JAN2018
072801,420,2018,11,6100,108,24,75871,31JAN2018
072801,420,2018,11,6100,108,25,10263,31JAN2018
072801,420,2018,11,6100,109,11,287694,31JAN2018
072801,420,2018,11,6100,109,22,30265,31JAN2018
072801,420,2018,11,6100,109,23,24070,31JAN2018
072801,420,2018,11,6100,109,24,77707,31JAN2018
072801,420,2018,11,6100,109,25,39831,31JAN2018
072801,420,2018,11,6100,110,11,251037,31JAN2018
072801,420,2018,11,6100,110,22,12809,31JAN2018
072801,420,2018,11,6100,110,23,32946,31JAN2018
072801,420,2018,11,6100,110,24,64246,31JAN2018
072801,420,2018,11,6100,112,11,343887,31JAN2018
072801,420,2018,11,6100,112,22,20122,31JAN2018
072801,420,2018,11,6100,112,23,11749,31JAN2018
072801,420,2018,11,6100,112,25,7692,31JAN2018
072801,420,2018,11,6100,113,11,437491,31JAN2018
072801,420,2018,11,6100,113,22,95216,31JAN2018
072801,420,2018,11,6100,113,23,61315,31JAN2018
072801,420,2018,11,6100,113,24,111358,31JAN2018
072801,420,2018,11,6100,113,25,13454,31JAN2018
072801,420,2018,11,6100,115,11,296720,31JAN2018
072801,420,2018,11,6100,115,22,27158,31JAN2018
072801,420,2018,11,6100,115,23,28071,31JAN2018
072801,420,2018,11,6100,115,24,104015,31JAN2018
072801,420,2018,11,6100,115,25,42704,31JAN2018
072801,420,2018,11,6100,116,11,342254,31JAN2018
072801,420,2018,11,6100,116,22,81853,31JAN2018
072801,420,2018,11,6100,116,23,18960,31JAN2018
072801,420,2018,11,6100,116,24,97897,31JAN2018
072801,420,2018,11,6100,116,25,53308,31JAN2018
072801,420,2018,11,6100,117,11,326083,31JAN2018
072801,420,2018,11,6100,117,22,23528,31JAN2018
072801,420,2018,11,6100,117,23,107298,31JAN2018
072801,420,2018,11,6100,117,24,81990,31JAN2018
072801,420,2018,11,6100,117,25,3542,31JAN2018
072801,420,2018,11,6100,118,11,247728,31JAN2018
072801,420,2018,11,6100,118,22,8401,31JAN2018
072801,420,2018,11,6100,118,23,48617,31JAN2018
072801,420,2018,11,6100,118,24,38548,31JAN2018
072801,420,2018,11,6100,118,25,7004,31JAN2018
072801,420,2018,11,6100,121,11,299035,31JAN2018
072801,420,2018,11,6100,121,22,24643,31JAN2018
072801,420,2018,11,6100,121,23,46441,31JAN2018
072801,420,2018,11,6100,121,24,82601,31JAN2018
072801,420,2018,11,6100,121,25,14934,31JAN2018
072801,420,2018,11,6100,128,11,256631,31JAN2018
072801,420,2018,11,6100,128,22,46266,31JAN2018
072801,420,2018,11,6100,128,23,41400,31JAN2018
072801,420,2018,11,6100,128,24,72200,31JAN2018
072801,420,2018,11,6100,128,25,6459,31JAN2018
072801,420,2018,11,6100,129,11,306957,31JAN2018
072801,420,2018,11,6100,129,22,16491,31JAN2018
072801,420,2018,11,6100,129,23,23637,31JAN2018
072801,420,2018,11,6100,129,24,89330,31JAN2018
072801,420,2018,11,6100,129,25,20408,31JAN2018
072801,420,2018,11,6100,130,11,317334,31JAN2018
072801,420,2018,11,6100,130,22,45535,31JAN2018
072801,420,2018,11,6100,130,23,15129,31JAN2018
072801,420,2018,11,6100,130,24,81990,31JAN2018
072801,420,2018,11,6100,130,25,51663,31JAN2018
072801,420,2018,11,6100,131,11,289804,31JAN2018
072801,420,2018,11,6100,131,22,8401,31JAN2018
072801,420,2018,11,6100,131,23,17726,31JAN2018
072801,420,2018,11,6100,131,24,36713,31JAN2018
072801,420,2018,11,6100,131,25,14282,31JAN2018
072801,420,2018,11,6100,135,11,154491,31JAN2018
072801,420,2018,11,6100,135,23,35500,31JAN2018
072801,420,2018,11,6100,135,24,40380,31JAN2018
072801,420,2018,11,6100,136,11,242057,31JAN2018
072801,420,2018,11,6100,136,22,8401,31JAN2018
072801,420,2018,11,6100,136,23,43925,31JAN2018
072801,420,2018,11,6100,136,24,56293,31JAN2018
072801,420,2018,11,6100,136,25,2872,31JAN2018
072801,420,2018,11,6100,137,11,275361,31JAN2018
072801,420,2018,11,6100,137,22,15948,31JAN2018
072801,420,2018,11,6100,137,23,58613,31JAN2018
072801,420,2018,11,6100,137,24,76481,31JAN2018
072801,420,2018,11,6100,137,25,461,31JAN2018
072801,420,2018,11,6100,138,11,143158,31JAN2018
072801,420,2018,11,6100,138,23,22288,31JAN2018
072801,420,2018,11,6100,138,24,36101,31JAN2018
072801,420,2018,11,6100,138,25,553,31JAN2018
072801,420,2018,11,6100,139,11,241748,31JAN2018
072801,420,2018,11,6100,139,22,8401,31JAN2018
072801,420,2018,11,6100,139,23,27335,31JAN2018
072801,420,2018,11,6100,139,24,42830,31JAN2018
072801,420,2018,11,6100,139,25,10052,31JAN2018
072801,420,2018,11,6100,141,11,240558,31JAN2018
072801,420,2018,11,6100,141,23,68008,31JAN2018
072801,420,2018,11,6100,141,24,44052,31JAN2018
072801,420,2018,11,6100,142,11,361249,31JAN2018
072801,420,2018,11,6100,142,23,45873,31JAN2018
072801,420,2018,11,6100,142,24,104628,31JAN2018
072801,420,2018,11,6100,142,25,4012,31JAN2018
072801,420,2018,11,6100,143,11,264400,31JAN2018
072801,420,2018,11,6100,143,23,21151,31JAN2018
072801,420,2018,11,6100,143,24,67917,31JAN2018
072801,420,2018,11,6100,143,25,14520,31JAN2018
072801,420,2018,11,6100,144,11,245108,31JAN2018
072801,420,2018,11,6100,144,22,8401,31JAN2018
072801,420,2018,11,6100,144,23,35335,31JAN2018
072801,420,2018,11,6100,144,24,60575,31JAN2018
072801,420,2018,11,6100,144,25,4127,31JAN2018
072801,420,2018,11,6100,145,11,677152,31JAN2018
072801,420,2018,11,6100,145,23,1972185,31JAN2018
072801,420,2018,11,6100,145,24,86163,31JAN2018
072801,420,2018,11,6100,146,11,359990,31JAN2018
072801,420,2018,11,6100,146,22,87322,31JAN2018
072801,420,2018,11,6100,146,23,28281,31JAN2018
072801,420,2018,11,6100,146,24,104015,31JAN2018
072801,420,2018,11,6100,146,25,29007,31JAN2018
072801,420,2018,11,6100,147,11,353984,31JAN2018
072801,420,2018,11,6100,147,23,38647,31JAN2018
072801,420,2018,11,6100,147,24,77707,31JAN2018
072801,420,2018,11,6100,147,25,6447,31JAN2018
072801,420,2018,11,6100,148,11,230197,31JAN2018
072801,420,2018,11,6100,148,23,27893,31JAN2018
072801,420,2018,11,6100,148,24,26311,31JAN2018
072801,420,2018,11,6100,149,11,290238,31JAN2018
072801,420,2018,11,6100,149,23,49099,31JAN2018
072801,420,2018,11,6100,149,25,10062,31JAN2018
072801,420,2018,11,6200,001,11,29610,31JAN2018
072801,420,2018,11,6200,101,11,1575,31JAN2018
072801,420,2018,11,6200,102,11,53216,31JAN2018
072801,420,2018,11,6200,103,11,1575,31JAN2018
072801,420,2018,11,6200,104,11,176024,31JAN2018
072801,420,2018,11,6200,107,11,8400,31JAN2018
072801,420,2018,11,6200,108,11,159291,31JAN2018
072801,420,2018,11,6200,109,11,1575,31JAN2018
072801,420,2018,11,6200,109,23,4458,31JAN2018
072801,420,2018,11,6200,110,11,213925,31JAN2018
072801,420,2018,11,6200,112,11,236194,31JAN2018
072801,420,2018,11,6200,112,22,31500,31JAN2018
072801,420,2018,11,6200,113,11,240479,31JAN2018
072801,420,2018,11,6200,113,23,1890,31JAN2018
072801,420,2018,11,6200,115,11,105197,31JAN2018
072801,420,2018,11,6200,116,11,211952,31JAN2018
072801,420,2018,11,6200,117,11,206934,31JAN2018
072801,420,2018,11,6200,117,23,171,31JAN2018
072801,420,2018,11,6200,118,11,1575,31JAN2018
072801,420,2018,11,6200,118,23,495,31JAN2018
072801,420,2018,11,6200,121,11,1575,31JAN2018
072801,420,2018,11,6200,128,11,333811,31JAN2018
072801,420,2018,11,6200,128,23,2518,31JAN2018
072801,420,2018,11,6200,129,11,141871,31JAN2018
072801,420,2018,11,6200,130,11,205880,31JAN2018
072801,420,2018,11,6200,131,11,157705,31JAN2018
072801,420,2018,11,6200,131,23,2084,31JAN2018
072801,420,2018,11,6200,135,11,56594,31JAN2018
072801,420,2018,11,6200,136,11,133218,31JAN2018
072801,420,2018,11,6200,136,23,465,31JAN2018
072801,420,2018,11,6200,137,11,148021,31JAN2018
072801,420,2018,11,6200,138,11,31518,31JAN2018
072801,420,2018,11,6200,139,11,66058,31JAN2018
072801,420,2018,11,6200,139,23,473,31JAN2018
072801,420,2018,11,6200,141,11,1575,31JAN2018
072801,420,2018,11,6200,141,23,1136,31JAN2018
072801,420,2018,11,6200,142,11,1575,31JAN2018
072801,420,2018,11,6200,143,11,240588,31JAN2018
072801,420,2018,11,6200,144,11,135387,31JAN2018
072801,420,2018,11,6200,145,11,21780503,31JAN2018
072801,420,2018,11,6200,145,23,5391,31JAN2018
072801,420,2018,11,6200,145,24,381866,31JAN2018
072801,420,2018,11,6200,146,11,7350,31JAN2018
072801,420,2018,11,6200,146,22,33826,31JAN2018
072801,420,2018,11,6200,147,11,110772,31JAN2018
072801,420,2018,11,6200,148,11,151145,31JAN2018
072801,420,2018,11,6200,149,11,177975,31JAN2018
072801,420,2018,11,6300,001,11,41928,31JAN2018
072801,420,2018,11,6300,001,23,761,31JAN2018
072801,420,2018,11,6300,001,25,25,31JAN2018
072801,420,2018,11,6300,101,11,61321,31JAN2018
072801,420,2018,11,6300,101,22,3150,31JAN2018
072801,420,2018,11,6300,101,23,147,31JAN2018
072801,420,2018,11,6300,102,11,30470,31JAN2018
072801,420,2018,11,6300,102,22,19012,31JAN2018
072801,420,2018,11,6300,102,23,599,31JAN2018
072801,420,2018,11,6300,102,25,485,31JAN2018
072801,420,2018,11,6300,103,11,66188,31JAN2018
072801,420,2018,11,6300,103,22,15271,31JAN2018
072801,420,2018,11,6300,103,23,681,31JAN2018
072801,420,2018,11,6300,103,25,2972,31JAN2018
072801,420,2018,11,6300,104,11,60440,31JAN2018
072801,420,2018,11,6300,104,22,7350,31JAN2018
072801,420,2018,11,6300,104,23,515,31JAN2018
072801,420,2018,11,6300,104,25,3228,31JAN2018
072801,420,2018,11,6300,107,11,50858,31JAN2018
072801,420,2018,11,6300,107,22,16800,31JAN2018
072801,420,2018,11,6300,107,25,1369,31JAN2018
072801,420,2018,11,6300,108,11,50858,31JAN2018
072801,420,2018,11,6300,108,22,6300,31JAN2018
072801,420,2018,11,6300,108,23,1038,31JAN2018
072801,420,2018,11,6300,108,25,500,31JAN2018
072801,420,2018,11,6300,109,11,50858,31JAN2018
072801,420,2018,11,6300,109,22,6300,31JAN2018
072801,420,2018,11,6300,109,23,562,31JAN2018
072801,420,2018,11,6300,109,25,2091,31JAN2018
072801,420,2018,11,6300,110,11,48941,31JAN2018
072801,420,2018,11,6300,110,22,6300,31JAN2018
072801,420,2018,11,6300,110,23,855,31JAN2018
072801,420,2018,11,6300,112,11,60440,31JAN2018
072801,420,2018,11,6300,112,22,14700,31JAN2018
072801,420,2018,11,6300,112,23,63,31JAN2018
072801,420,2018,11,6300,112,25,390,31JAN2018
072801,420,2018,11,6300,113,11,79295,31JAN2018
072801,420,2018,11,6300,113,22,16275,31JAN2018
072801,420,2018,11,6300,113,23,1198,31JAN2018
072801,420,2018,11,6300,113,25,713,31JAN2018
072801,420,2018,11,6300,115,11,53005,31JAN2018
072801,420,2018,11,6300,115,22,7350,31JAN2018
072801,420,2018,11,6300,115,23,542,31JAN2018
072801,420,2018,11,6300,115,25,2276,31JAN2018
072801,420,2018,11,6300,116,11,60440,31JAN2018
072801,420,2018,11,6300,116,22,15750,31JAN2018
072801,420,2018,11,6300,116,23,457,31JAN2018
072801,420,2018,11,6300,116,25,2842,31JAN2018
072801,420,2018,11,6300,117,11,52775,31JAN2018
072801,420,2018,11,6300,117,22,2100,31JAN2018
072801,420,2018,11,6300,117,23,788,31JAN2018
072801,420,2018,11,6300,117,25,169,31JAN2018
072801,420,2018,11,6300,118,11,48941,31JAN2018
072801,420,2018,11,6300,118,23,1201,31JAN2018
072801,420,2018,11,6300,118,25,414,31JAN2018
072801,420,2018,11,6300,121,11,54997,31JAN2018
072801,420,2018,11,6300,121,22,6090,31JAN2018
072801,420,2018,11,6300,121,23,377,31JAN2018
072801,420,2018,11,6300,121,25,813,31JAN2018
072801,420,2018,11,6300,128,11,50858,31JAN2018
072801,420,2018,11,6300,128,22,11550,31JAN2018
072801,420,2018,11,6300,128,23,1225,31JAN2018
072801,420,2018,11,6300,128,25,342,31JAN2018
072801,420,2018,11,6300,129,11,56606,31JAN2018
072801,420,2018,11,6300,129,22,3675,31JAN2018
072801,420,2018,11,6300,129,23,323,31JAN2018
072801,420,2018,11,6300,129,25,1117,31JAN2018
072801,420,2018,11,6300,130,11,56606,31JAN2018
072801,420,2018,11,6300,130,22,15750,31JAN2018
072801,420,2018,11,6300,130,23,165,31JAN2018
072801,420,2018,11,6300,130,25,2754,31JAN2018
072801,420,2018,11,6300,131,11,48941,31JAN2018
072801,420,2018,11,6300,131,23,250,31JAN2018
072801,420,2018,11,6300,131,25,695,31JAN2018
072801,420,2018,11,6300,135,11,31810,31JAN2018
072801,420,2018,11,6300,135,23,475,31JAN2018
072801,420,2018,11,6300,136,11,43461,31JAN2018
072801,420,2018,11,6300,136,22,2100,31JAN2018
072801,420,2018,11,6300,136,23,864,31JAN2018
072801,420,2018,11,6300,136,25,148,31JAN2018
072801,420,2018,11,6300,137,11,50858,31JAN2018
072801,420,2018,11,6300,137,22,6212,31JAN2018
072801,420,2018,11,6300,137,23,116,31JAN2018
072801,420,2018,11,6300,137,25,25,31JAN2018
072801,420,2018,11,6300,138,11,27978,31JAN2018
