LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SAL_TOTPERS_WOFED,SCH_FTE_TEACH_WOFED,SCH_SAL_TEACH_WOFED,SCH_NPE_WOFED,SCH_FTE_AID_WOFED,SCH_SAL_AID_WOFED,SCH_FTE_SUP_WOFED,SCH_SAL_SUP_WOFED,SCH_FTE_ADM_WOFED,SCH_SAL_ADM_WOFED,SCH_SAL_TEACH_WFED,SCH_FTE_AID_WFED,SCH_SAL_AID_WFED,SCH_FTE_SUP_WFED,SCH_SAL_SUP_WFED,SCH_FTE_ADM_WFED,SCH_SAL_ADM_WFED,SCH_SAL_TOTPERS_WFED,SCH_NPE_WFED
HI,HAWAII,1500030,Hawaii Department of Education,99,Mililani Mauka Elementary School,150003000099,No,3116894.49,55.0,2563755.87,549164.3,10.5,37159.43,0.0,-9.0,2.0,215250.44,3334648.26,11.5,335024.65,0.0,300728.75,2.0,215250.44,4185652.1,550805.63
HI,HAWAII,1500030,Hawaii Department of Education,100,Castle High School,150003000100,No,3445999.77,80.5,2427612.11,1019299.46,21.75,74517.59,0.0,-9.0,5.0,507076.7,3931901.16,21.75,562386.25,0.0,436793.37,5.0,507076.7,5438157.48,1124621.21
HI,HAWAII,1500030,Hawaii Department of Education,101,Aikahi Elementary School,150003000101,No,1399666.98,30.0,1083646.83,269696.86,3.75,0.0,0.0,-9.0,2.0,167425.79,1383597.7,3.75,128659.56,0.0,148594.36,2.0,167425.79,1828277.41,282710.22
HI,HAWAII,1500030,Hawaii Department of Education,102,Mililani High School,150003000102,No,7439477.81,147.5,6019298.75,1833394.84,21.0,70439.62,0.0,-9.0,6.0,635678.81,8101124.73,22.0,730544.33,0.0,714060.63,6.0,635678.81,10181408.5,1907459.33
HI,HAWAII,1500030,Hawaii Department of Education,103,Moanalua High School,150003000103,No,6220826.8,119.0,5107342.84,1096868.18,12.5,52144.02,0.0,-9.0,5.0,541717.95,6563576.31,12.5,362224.47,0.0,519621.99,5.0,541717.95,7987140.72,1154294.03
HI,HAWAII,1500030,Hawaii Department of Education,104,Moanalua Elementary School,150003000104,No,1976746.0,35.0,1580183.91,315196.5,4.0,0.0,0.0,-9.0,2.0,164728.37,1770969.83,5.0,142932.69,0.0,231833.72,2.0,164728.37,2310464.61,316069.77
HI,HAWAII,1500030,Hawaii Department of Education,105,Mililani Waena Elementary School,150003000105,No,2673125.22,48.0,2127543.58,542408.37,7.0,55481.57,0.0,-9.0,3.0,290330.86,2500445.0,9.0,237576.94,0.0,199769.21,3.0,290330.86,3228122.01,544671.09
HI,HAWAII,1500030,Hawaii Department of Education,106,Mililani Uka Elementary School,150003000106,No,2277581.84,41.0,1702640.85,217678.17,9.5,108955.96,0.0,-9.0,2.0,233805.91,2179003.68,10.5,345382.69,0.0,232179.12,2.0,233805.91,2990371.4,217678.17
HI,HAWAII,1500030,Hawaii Department of Education,107,Makalapa Elementary School,150003000107,No,2129921.56,37.0,1674333.75,545169.61,7.0,35187.32,0.0,-9.0,2.0,218093.49,2023463.41,7.0,253988.47,0.0,202307.0,2.0,218093.49,2697852.37,638145.72
HI,HAWAII,1500030,Hawaii Department of Education,108,Leilehua High School,150003000108,No,5577942.4,112.0,4219860.9,1091565.22,24.0,106755.82,0.0,-9.0,4.0,489161.37,6414765.54,24.0,767728.92,0.0,762164.31,4.0,489161.37,8433820.14,1364429.56
HI,HAWAII,1500030,Hawaii Department of Education,109,Waiau Elementary School,150003000109,No,1917134.17,39.0,1512083.11,111211.7,7.0,37428.79,0.0,-9.0,2.0,205772.92,1849326.4,7.0,282182.06,0.0,161849.35,2.0,205772.92,2499130.73,126310.18
HI,HAWAII,1500030,Hawaii Department of Education,110,Waianae High School,150003000110,No,5611816.76,120.0,3998817.57,1027543.36,30.0,104880.52,0.0,-9.0,7.0,747339.68,6251596.33,30.0,960798.97,0.0,769221.86,7.0,747339.68,8728956.84,1675655.86
HI,HAWAII,1500030,Hawaii Department of Education,111,Waianae Elementary School,150003000111,No,1549428.63,37.0,1191232.2,220254.68,11.0,36847.63,0.0,-9.0,2.0,186447.78,1998078.3,12.0,445746.41,0.0,189909.69,2.0,186447.78,2820182.18,509152.26
HI,HAWAII,1500030,Hawaii Department of Education,112,Pohakea Elementary School,150003000112,No,1644908.53,35.5,1293519.23,371805.61,5.0,10840.43,0.0,-9.0,2.0,208318.45,1600047.24,5.0,117076.36,0.0,158012.86,2.0,208318.45,2083454.91,423028.39
HI,HAWAII,1500030,Hawaii Department of Education,113,Pearl City Highlands School,150003000113,No,1673467.85,32.0,1212278.73,394531.22,8.0,98940.78,0.0,-9.0,2.0,203338.43,1547927.47,8.0,265257.02,0.0,158909.91,2.0,203338.43,2175432.83,403539.6
HI,HAWAII,1500030,Hawaii Department of Education,114,Pearl City High School,150003000114,No,4844416.33,106.0,3835250.37,886441.06,25.0,27023.91,0.0,-9.0,4.0,433992.73,5650642.18,25.0,796600.27,0.0,548149.32,4.0,433992.73,7429384.5,1050810.41
HI,HAWAII,1500030,Hawaii Department of Education,115,Pearl City Elementary School,150003000115,No,1269477.12,27.0,962031.39,391976.63,7.0,35875.02,0.0,-9.0,1.0,142038.14,1469556.83,7.0,269499.79,0.0,129532.57,1.0,142038.14,2010627.33,503940.56
HI,HAWAII,1500030,Hawaii Department of Education,116,Palisades Elementary School,150003000116,No,1585334.59,28.0,1267466.96,229327.57,5.5,20100.24,0.0,-9.0,2.0,215679.17,1526142.49,5.5,165805.15,0.0,82088.22,2.0,215679.17,1989715.03,244443.03
HI,HAWAII,1500030,Hawaii Department of Education,117,Nanakuli High & Intermediate School,150003000117,No,3226892.09,83.0,2269383.38,541836.23,24.5,37047.63,0.0,-9.0,4.0,429936.15,4221808.6,24.5,809420.94,0.0,496815.93,4.0,429936.15,5957981.62,933726.6
HI,HAWAII,1500030,Hawaii Department of Education,118,Nanakuli Elementary School,150003000118,No,1231649.84,28.0,832446.36,426332.37,9.0,27965.76,0.0,-9.0,2.0,225878.06,1184938.26,9.0,293442.37,0.0,145359.66,2.0,225878.06,1849618.35,505192.55
HI,HAWAII,1500030,Hawaii Department of Education,119,Nanaikapono Elementary School,150003000119,No,2571053.72,58.0,2009099.14,422367.01,14.0,31904.37,0.0,-9.0,3.0,286359.19,2860356.07,14.0,468582.38,0.0,243691.02,3.0,286359.19,3858988.66,774483.9
HI,HAWAII,1500030,Hawaii Department of Education,120,Momilani Elementary School,150003000120,No,1487726.31,22.0,1076574.94,265026.55,2.0,0.0,0.0,-9.0,2.0,234716.21,1201660.42,2.0,59333.4,0.0,176435.16,2.0,234716.21,1672145.19,280435.55
HI,HAWAII,1500030,Hawaii Department of Education,121,Mauka Lani Elementary School,150003000121,No,2175520.28,47.0,1739944.25,315427.26,11.0,55006.1,0.0,-9.0,2.0,192382.89,2455500.29,11.0,350800.34,0.0,188187.04,2.0,192382.89,3186870.56,435880.25
HI,HAWAII,1500030,Hawaii Department of Education,122,Manana Elementary School,150003000122,No,1384714.07,27.0,977124.27,158992.36,5.0,37298.92,0.0,-9.0,2.0,210978.84,1240652.88,5.0,169405.25,0.0,159312.04,2.0,210978.84,1780349.01,160768.7
HI,HAWAII,1500030,Hawaii Department of Education,123,Makakilo Elementary School,150003000123,No,1749754.21,31.5,1332735.34,326376.37,6.5,56252.02,0.0,-9.0,2.0,202097.91,1675596.14,6.5,208838.03,0.0,158668.94,2.0,202097.91,2245201.02,335851.15
HI,HAWAII,1500030,Hawaii Department of Education,124,Makaha Elementary School,150003000124,No,2156357.4,48.5,1582598.72,305931.43,10.0,37228.66,0.0,-9.0,3.0,321484.53,2460497.24,11.0,346331.84,0.0,215045.49,3.0,321484.53,3343359.1,444446.9
HI,HAWAII,1500030,Hawaii Department of Education,125,Maili Elementary School,150003000125,No,2759671.39,58.0,2005449.23,502747.95,20.0,238330.85,0.0,-9.0,4.0,388903.81,3145182.87,20.0,659563.63,0.0,126987.5,4.0,388903.81,4320637.81,664054.79
HI,HAWAII,1500030,Hawaii Department of Education,126,Lehua Elementary School,150003000126,No,993900.04,25.0,705108.37,110549.39,8.0,31904.37,0.0,-9.0,1.0,109550.79,1165942.35,8.0,203690.06,0.0,147336.51,1.0,109550.79,1626519.71,194547.68
HI,HAWAII,1500030,Hawaii Department of Education,127,Kaimiloa Elementary School,150003000127,No,2418135.75,45.0,1797855.32,462502.12,8.0,92208.68,0.0,-9.0,3.0,322052.45,2470841.71,8.0,301409.78,0.0,206019.3,3.0,322052.45,3300323.24,580472.06
HI,HAWAII,1500030,Hawaii Department of Education,128,Iroquois Point Elementary School,150003000128,No,2274415.95,48.0,1846328.64,653770.69,8.0,37298.92,0.0,-9.0,2.0,211200.06,2458736.75,8.0,321968.9,0.0,179588.33,2.0,211200.06,3171494.04,663732.01
HI,HAWAII,1500030,Hawaii Department of Education,129,Ilima Intermediate School,150003000129,No,2926679.67,58.0,2355243.12,335936.78,8.0,70826.7,0.0,-9.0,3.0,276053.65,2900997.38,8.0,238306.53,0.0,224556.2,3.0,276053.65,3639913.76,434185.01
HI,HAWAII,1500030,Hawaii Department of Education,130,Honowai Elementary School,150003000130,No,2647396.88,47.0,1898027.88,291343.48,11.0,121260.81,0.0,-9.0,4.0,390387.05,2467929.84,11.0,387675.01,0.0,237721.14,4.0,390387.05,3483713.04,413894.88
HI,HAWAII,1500030,Hawaii Department of Education,131,Highlands Intermediate School,150003000131,No,3016593.22,59.0,2339865.61,702101.91,8.0,0.0,0.0,-9.0,3.0,325366.92,3114829.24,8.0,252889.92,0.0,351360.69,3.0,325366.92,4044446.77,775651.47
HI,HAWAII,1500030,Hawaii Department of Education,132,Ewa Beach Elementary School,150003000132,No,2330394.78,49.0,1780711.11,352480.82,12.5,21185.92,0.0,-9.0,3.0,315013.93,2296464.94,12.5,442181.46,0.0,213483.82,3.0,315013.93,3267144.15,356468.05
HI,HAWAII,1500030,Hawaii Department of Education,133,Ewa Elementary School,150003000133,No,4064576.12,70.0,3274351.78,322583.95,9.0,98958.02,0.0,-9.0,2.0,256188.55,3823557.76,9.0,274952.47,0.0,435077.77,2.0,256188.55,4789776.55,375285.15
HI,HAWAII,1500030,Hawaii Department of Education,134,James Campbell High School,150003000134,No,9456010.27,188.0,7661665.27,2653982.17,27.5,90854.27,0.0,-9.0,9.0,903248.09,10019512.19,27.5,939725.79,0.0,800242.64,9.0,903248.09,12662728.71,2785695.11
HI,HAWAII,1500030,Hawaii Department of Education,135,Barbers Point Elementary School,150003000135,No,1707758.85,33.0,1212315.83,299368.5,8.0,135523.47,0.0,-9.0,2.0,187378.4,1614670.22,8.0,327351.23,0.0,172541.15,2.0,187378.4,2301941.0,408904.93
HI,HAWAII,1500030,Hawaii Department of Education,136,August Ahrens Elementary School,150003000136,No,4484748.02,79.5,3806069.05,831538.93,9.0,20083.14,0.0,-9.0,3.0,346911.78,4666896.66,9.0,319358.17,0.0,311684.05,3.0,346911.78,5644850.66,934678.9
HI,HAWAII,1500030,Hawaii Department of Education,137,Major Sheldon Wheeler Middle School,150003000137,No,2573196.9,55.5,2052911.56,485825.57,8.0,0.0,0.0,-9.0,3.0,338773.11,2649354.08,8.0,245482.2,0.0,181512.23,3.0,338773.11,3415121.62,493565.57
HI,HAWAII,1500030,Hawaii Department of Education,138,Major Sheldon Wheeler Elementary School,150003000138,No,2745689.09,50.5,2214796.5,525237.69,9.0,0.0,0.0,-9.0,1.0,163569.6,2877544.46,9.0,305224.34,0.0,367322.99,1.0,163569.6,3713661.39,602635.63
HI,HAWAII,1500030,Hawaii Department of Education,139,Gustav H Webling Elementary School,150003000139,No,1531598.35,30.5,1173165.94,274630.63,5.0,35875.02,0.0,-9.0,2.0,187233.78,1396034.52,6.0,158905.99,0.0,135323.61,2.0,187233.78,1877497.9,276355.13
HI,HAWAII,1500030,Hawaii Department of Education,140,Waimalu Elementary School,150003000140,No,1578576.59,34.0,1069676.33,192421.47,10.5,44907.65,0.0,-9.0,2.0,203756.71,1729978.44,11.5,320384.66,0.0,260235.9,2.0,203756.71,2514355.71,239284.35
HI,HAWAII,1500030,Hawaii Department of Education,141,Waialua High & Intermediate School,150003000141,No,2154702.0,42.0,1500566.0,663953.96,10.0,67020.52,0.0,-9.0,3.0,299283.08,2085935.57,11.0,344766.56,0.0,287832.4,3.0,299283.08,3017817.61,711688.58
HI,HAWAII,1500030,Hawaii Department of Education,142,Waialua Elementary School,150003000142,No,1733099.41,34.0,1296415.31,166383.45,7.0,27576.71,0.0,-9.0,2.0,209648.23,1601267.76,7.0,206112.71,0.0,199459.16,2.0,209648.23,2216487.86,207391.3
HI,HAWAII,1500030,Hawaii Department of Education,143,Wahiawa Middle School,150003000143,No,2812433.27,62.0,2252192.48,434368.2,15.0,30650.86,0.0,-9.0,3.0,293081.96,3338743.52,16.0,501671.9,0.0,236507.97,3.0,293081.96,4370005.35,633323.24
HI,HAWAII,1500030,Hawaii Department of Education,144,Wahiawa Elementary School,150003000144,No,1640384.46,36.0,1231941.59,256729.53,9.0,24281.38,0.0,-9.0,2.0,205386.39,1644686.67,9.0,304620.46,0.0,178775.1,2.0,205386.39,2333468.62,335034.26
HI,HAWAII,1500030,Hawaii Department of Education,145,Sergeant Samuel K Solomon Elementary School,150003000145,No,3111985.77,61.5,2302368.36,341577.57,11.0,56186.34,0.0,-9.0,4.0,388021.65,3258508.38,11.0,387804.11,0.0,365409.42,4.0,388021.65,4399743.56,398426.98
HI,HAWAII,1500030,Hawaii Department of Education,146,Major General William R Shafter Elementary School,150003000146,No,1668715.33,29.0,1059099.97,414203.66,12.5,234951.36,0.0,-9.0,2.0,207147.33,1526681.69,12.5,419847.75,0.0,167516.67,2.0,207147.33,2321193.44,415476.95
HI,HAWAII,1500030,Hawaii Department of Education,147,Alvah A Scott Elementary School,150003000147,No,1626298.63,33.0,1173868.21,245555.21,8.0,79036.65,0.0,-9.0,2.0,210631.1,1536166.23,8.0,249815.0,0.0,162762.67,2.0,210631.1,2159375.0,364932.32
HI,HAWAII,1500030,Hawaii Department of Education,148,Salt Lake Elementary School,150003000148,No,2436035.23,48.0,1984835.45,546797.55,9.75,64248.72,0.0,-9.0,2.0,192478.6,2490954.61,9.75,343636.92,0.0,194472.46,2.0,192478.6,3221542.59,672048.29
HI,HAWAII,1500030,Hawaii Department of Education,149,Red Hill Elementary School,150003000149,No,1202169.5,28.5,843966.41,423173.45,8.0,62154.88,0.0,-9.0,1.0,109064.79,1275143.58,8.0,277746.47,0.0,186983.42,1.0,109064.79,1848938.26,425222.43
HI,HAWAII,1500030,Hawaii Department of Education,150,Admiral Arthur W Radford High School,150003000150,No,4032873.72,77.0,3103836.78,900955.9,13.0,71801.61,0.0,-9.0,4.0,419613.03,3964311.03,14.0,426226.19,0.0,437622.3,4.0,419613.03,5247772.55,950709.74
HI,HAWAII,1500030,Hawaii Department of Education,151,Pearl Ridge Elementary School,150003000151,No,1798142.92,32.0,1334646.26,233945.1,7.5,80751.18,0.0,-9.0,2.0,182903.86,1609149.14,7.5,217269.11,0.0,199841.62,2.0,182903.86,2209163.73,235316.42
HI,HAWAII,1500030,Hawaii Department of Education,152,Pearl Harbor Kai Elementary School,150003000152,No,1731851.97,37.5,1308933.12,391472.45,9.0,0.0,0.0,-9.0,2.0,215967.97,2027263.8,11.0,280216.76,0.0,206950.88,2.0,215967.97,2730399.41,396082.78
HI,HAWAII,1500030,Hawaii Department of Education,153,Pearl Harbor Elementary School,150003000153,No,2073812.14,41.5,1564457.75,284655.52,11.0,45878.88,0.0,-9.0,2.0,199332.97,2108067.71,12.0,345925.88,0.0,264142.54,2.0,199332.97,2917469.1,368136.19
HI,HAWAII,1500030,Hawaii Department of Education,154,Admiral Chester W Nimitz Elementary School,150003000154,No,2093159.55,43.5,1662732.34,454672.01,9.0,53888.02,0.0,-9.0,2.0,170128.91,2284480.14,9.0,294467.96,0.0,206410.28,2.0,170128.91,2955487.29,454713.71
HI,HAWAII,1500030,Hawaii Department of Education,155,Mokulele Elementary School,150003000155,No,1156738.62,26.0,837003.37,137656.67,6.0,0.0,0.0,-9.0,1.0,107116.57,1300774.97,6.0,193208.53,0.0,212618.68,1.0,107116.57,1813718.75,140140.81
HI,HAWAII,1500030,Hawaii Department of Education,156,Moanalua Middle School,150003000156,No,2616370.39,47.5,2147301.87,513179.63,7.0,47277.02,0.0,-9.0,3.0,291173.71,2618824.83,7.0,251251.05,0.0,130617.79,3.0,291173.71,3291867.38,513928.83
HI,HAWAII,1500030,Hawaii Department of Education,157,Ahuimanu Elementary School,150003000157,No,973577.15,21.5,754794.76,139267.93,5.5,0.0,0.0,-9.0,1.0,109064.79,1025788.55,5.5,84481.51,0.0,109717.6,1.0,109064.79,1329052.45,139381.93
HI,HAWAII,1500030,Hawaii Department of Education,158,Waipahu Intermediate School,150003000158,No,4522490.33,77.0,3529723.19,1191165.05,13.5,48064.02,0.0,-9.0,4.0,435007.66,4651275.99,13.5,436025.97,0.0,509695.46,4.0,435007.66,6032005.08,1335060.58
HI,HAWAII,1500030,Hawaii Department of Education,159,Waipahu Elementary School,150003000159,No,4347187.42,77.0,3674039.23,624834.58,11.0,73871.76,0.0,-9.0,3.0,297692.4,4358411.83,11.0,403413.45,0.0,301584.03,3.0,297692.4,5361101.71,916770.63
HI,HAWAII,1500030,Hawaii Department of Education,160,Kalihi Kai Elementary School,150003000160,No,2457019.72,44.0,1970618.08,242423.65,9.0,90111.78,0.0,-9.0,2.0,207147.33,2520254.8,9.0,289520.57,0.0,190473.55,2.0,207147.33,3207396.25,479117.57
HI,HAWAII,1500030,Hawaii Department of Education,161,Waipahu High School,150003000161,No,8431207.87,158.0,6855415.11,1980461.45,23.75,46479.95,0.0,-9.0,7.0,723724.87,8959603.46,23.75,752844.4,0.0,805587.94,7.0,723724.87,11241760.67,2794129.65
HI,HAWAII,1500030,Hawaii Department of Education,162,Kalihi Elementary School,150003000162,No,970423.92,22.0,656530.09,54705.28,3.5,38564.34,0.0,-9.0,2.0,183133.16,953423.28,3.5,127795.09,0.0,92196.33,2.0,183133.16,1356547.86,108730.82
HI,HAWAII,1500030,Hawaii Department of Education,163,Kalani High School,150003000163,No,4601058.04,81.0,3483178.07,885780.17,12.0,0.0,0.0,-9.0,5.0,558756.62,4364569.1,13.75,442684.76,0.0,559123.35,5.0,558756.62,5925133.83,891148.67
HI,HAWAII,1500030,Hawaii Department of Education,164,King David Kalakaua Middle School,150003000164,No,3817332.47,63.0,2956110.7,519302.85,7.5,33096.61,0.0,-9.0,4.0,433152.72,3404865.45,7.5,227448.46,0.0,394972.44,4.0,433152.72,4460439.07,706596.76
HI,HAWAII,1500030,Hawaii Department of Education,165,Princess Victoria Kaiulani Elementary School,150003000165,No,1237730.85,25.0,863476.1,315635.9,3.0,0.0,0.0,-9.0,2.0,206874.99,1082066.17,3.0,104946.44,0.0,167379.76,2.0,206874.99,1561267.36,421898.74
HI,HAWAII,1500030,Hawaii Department of Education,166,Kapolei Elementary School,150003000166,No,3189225.3,63.0,2638774.21,432819.29,8.0,27715.15,0.0,-9.0,2.0,233536.71,3375492.85,8.0,277879.13,0.0,289199.23,2.0,233536.71,4176107.92,441211.09
HI,HAWAII,1500030,Hawaii Department of Education,167,Kipapa Elementary School,150003000167,No,2231418.69,44.0,1702621.7,240296.01,12.5,88272.12,0.0,-9.0,2.0,211924.41,2355381.85,15.5,429369.87,0.0,228600.46,2.0,211924.41,3225276.59,253006.64
HI,HAWAII,1500030,Hawaii Department of Education,168,Kaala Elementary School,150003000168,No,1477879.97,30.0,1005569.33,211811.69,8.0,40509.77,0.0,-9.0,2.0,193278.95,1445478.49,8.0,290759.5,0.0,238521.92,2.0,193278.95,2168038.86,289472.24
HI,HAWAII,1500030,Hawaii Department of Education,169,Iliahi Elementary School,150003000169,No,1408333.19,26.0,985018.5,204848.05,5.0,0.0,0.0,-9.0,2.0,201616.63,1367508.16,8.0,161468.14,0.0,221698.06,2.0,201616.63,1952290.99,284333.13
HI,HAWAII,1500030,Hawaii Department of Education,170,Lt Col Horrace Meek Hickam Elementary School,150003000170,No,1560047.23,34.0,1318097.29,433737.3,4.0,4574.56,0.0,-9.0,1.0,109064.79,1712657.79,4.0,122080.47,0.0,128310.59,1.0,109064.79,2072113.64,434626.13
HI,HAWAII,1500030,Hawaii Department of Education,171,Helemano Elementary School,150003000171,No,2310218.71,44.5,1834003.73,393790.89,9.5,28153.72,0.0,-9.0,1.0,125331.62,2503842.78,11.5,316893.28,0.0,322729.64,1.0,125331.62,3268797.32,435470.47
HI,HAWAII,1500030,Hawaii Department of Education,172,Haleiwa Elementary School,150003000172,No,790110.04,17.0,438064.26,129014.76,4.0,5255.39,0.0,-9.0,1.0,115301.75,760267.73,4.0,160873.74,0.0,231488.64,1.0,115301.75,1267931.86,152044.45
HI,HAWAII,1500030,Hawaii Department of Education,173,Daniel K Inouye Elementary School,150003000173,No,2633596.38,57.5,2130742.54,276548.03,9.0,0.0,0.0,-9.0,2.0,221686.6,3019921.67,10.0,318751.85,0.0,281167.24,2.0,221686.6,3841527.36,306835.3
HI,HAWAII,1500030,Hawaii Department of Education,174,Aliamanu Middle School,150003000174,No,2101870.46,43.0,1623136.19,627215.93,8.0,0.0,0.0,-9.0,3.0,293634.56,2129320.8,10.0,225315.74,0.0,185099.71,3.0,293634.56,2833370.81,640407.42
HI,HAWAII,1500030,Hawaii Department of Education,175,Aliamanu Elementary School,150003000175,No,1984225.13,42.0,1478095.49,512037.09,12.0,49507.21,0.0,-9.0,2.0,192333.65,2194802.9,13.0,428229.41,0.0,264288.78,2.0,192333.65,3079654.74,519688.58
HI,HAWAII,1500030,Hawaii Department of Education,176,Aiea Intermediate School,150003000176,No,1939428.82,38.0,1394740.68,643419.27,8.0,77596.71,0.0,-9.0,2.0,236946.72,1907202.11,9.0,286310.75,0.0,230144.71,2.0,236946.72,2660604.29,802518.24
HI,HAWAII,1500030,Hawaii Department of Education,177,Aiea High School,150003000177,No,3620745.59,65.5,2842806.74,595365.65,10.0,0.0,0.0,-9.0,3.0,288012.98,3526975.12,11.0,306867.96,0.0,489925.87,3.0,288012.98,4611781.93,828136.78
HI,HAWAII,1500030,Hawaii Department of Education,178,Aiea Elementary School,150003000178,No,1119955.14,26.0,681000.69,253222.23,10.0,120801.47,0.0,-9.0,1.0,125331.62,1164018.9,10.0,368780.49,0.0,192821.36,1.0,125331.62,1850952.37,344180.45
HI,HAWAII,1500030,Hawaii Department of Education,179,Mayor John H Wilson Elementary School,150003000179,No,3438139.68,39.0,2624576.95,616111.4,4.75,0.0,0.0,-9.0,1.0,436477.23,3343038.39,5.75,236482.16,0.0,377085.5,1.0,436477.23,4393083.28,664295.06
HI,HAWAII,1500030,Hawaii Department of Education,180,President George Washington Middle School,150003000180,No,2054908.45,53.0,1665530.08,245568.37,6.5,26985.07,0.0,-9.0,3.0,123602.95,1993720.15,6.5,182025.33,0.0,238790.35,3.0,123602.95,2538138.78,253044.61
HI,HAWAII,1500030,Hawaii Department of Education,182,Waikiki Elementary School,150003000182,No,1852826.03,33.5,1489152.4,234946.64,4.5,57872.45,0.0,-9.0,2.0,227569.5,1670076.8,4.5,147877.75,0.0,78231.68,2.0,227569.5,2123755.73,234946.64
HI,HAWAII,1500030,Hawaii Department of Education,183,Waialae Elementary - PCS,150003000183,No,3022793.99,36.0,2088344.28,987799.3,6.5,145956.21,13.75,425827.67,4.0,362665.83,2114363.54,8.5,214602.97,13.75,425827.67,4.0,362665.83,3117460.01,1490076.47
HI,HAWAII,1500030,Hawaii Department of Education,184,Robert Louis Stevenson Middle School,150003000184,No,2196376.15,45.0,1631165.15,255186.38,6.25,39016.81,0.0,-9.0,2.0,220280.95,2350198.68,6.25,234545.05,0.0,305913.24,2.0,220280.95,3110937.92,355428.51
HI,HAWAII,1500030,Hawaii Department of Education,185,Royal Elementary School,150003000185,No,1286693.5,24.0,889880.7,261032.46,6.75,25877.66,0.0,-9.0,2.0,202155.53,1122250.98,6.75,218187.41,0.0,168779.61,2.0,202155.53,1711373.53,262137.85
HI,HAWAII,1500030,Hawaii Department of Education,186,President Theodore Roosevelt High School,150003000186,No,4401037.47,78.0,3396511.55,953882.42,12.0,8721.3,0.0,-9.0,4.0,412903.81,4310671.86,12.0,435936.04,0.0,582900.81,4.0,412903.81,5742412.52,955557.22
HI,HAWAII,1500030,Hawaii Department of Education,187,Puuhale Elementary School,150003000187,No,866963.21,18.5,587406.3,179352.74,2.0,3637.77,0.0,-9.0,1.0,127086.72,755419.8,2.0,85019.16,0.0,148832.42,1.0,127086.72,1116358.1,226181.19
HI,HAWAII,1500030,Hawaii Department of Education,188,Pauoa Elementary School,150003000188,No,1303095.66,21.0,1038990.5,160473.54,4.5,0.0,0.0,-9.0,1.0,118553.53,1235137.91,4.5,149238.52,0.0,145551.63,1.0,118553.53,1648481.59,186942.38
HI,HAWAII,1500030,Hawaii Department of Education,189,Palolo Elementary School,150003000189,No,1059800.71,21.5,822753.41,193099.81,3.5,0.0,0.0,-9.0,1.0,120212.33,1134542.87,3.5,100762.12,0.0,116834.97,1.0,120212.33,1472352.29,276219.97
HI,HAWAII,1500030,Hawaii Department of Education,190,Nuuanu Elementary School,150003000190,No,1274603.21,24.0,941685.32,210447.98,3.0,45365.59,0.0,-9.0,1.0,133375.7,1152112.49,3.0,96854.64,0.0,154176.6,1.0,133375.7,1536519.43,210805.88
HI,HAWAII,1500030,Hawaii Department of Education,191,Noelani Elementary School,150003000191,No,1373112.0,26.0,1071494.39,337694.91,2.75,34502.69,0.0,-9.0,1.0,118553.53,1256529.82,2.75,96637.52,0.0,148561.39,1.0,118553.53,1620282.26,338773.86
HI,HAWAII,1500030,Hawaii Department of Education,192,Niu Valley Middle School,150003000192,No,2355178.08,50.0,1800585.94,787253.18,6.75,0.0,0.0,-9.0,4.0,415850.34,2312705.6,6.75,216702.14,0.0,138741.8,4.0,415850.34,3083999.88,787253.18
HI,HAWAII,1500030,Hawaii Department of Education,193,President William McKinley High School,150003000193,No,4885894.81,95.5,3668594.48,1201834.43,16.0,74347.35,0.0,-9.0,5.0,553644.55,5239140.17,17.0,546522.07,0.0,589308.43,5.0,553644.55,6928615.22,1551203.62
HI,HAWAII,1500030,Hawaii Department of Education,194,Manoa Elementary School,150003000194,No,1976139.43,35.0,1514886.65,261564.92,6.0,50483.11,0.0,-9.0,2.0,198846.13,1768136.7,6.75,239384.5,0.0,211923.54,2.0,198846.13,2418290.87,263525.07
HI,HAWAII,1500030,Hawaii Department of Education,195,King William Lunalilo Elementary School,150003000195,No,1453535.52,25.0,1059197.4,208903.04,5.0,35875.02,0.0,-9.0,2.0,207147.33,1413672.04,5.0,175317.51,0.0,151315.77,2.0,207147.33,1947452.65,213773.52
HI,HAWAII,1500030,Hawaii Department of Education,196,Maemae Elementary School,150003000196,No,2501072.12,40.0,2048387.86,435391.77,4.5,37157.47,0.0,-9.0,2.0,201822.03,2254436.18,5.5,155418.16,0.0,213704.76,2.0,201822.03,2825381.13,435391.77
HI,HAWAII,1500030,Hawaii Department of Education,197,President Abraham Lincoln Elementary School,150003000197,No,1272993.28,24.0,930334.99,292407.81,4.75,992.16,0.0,-9.0,2.0,181516.96,1291800.84,4.75,154709.83,0.0,160149.17,2.0,181516.96,1788176.8,337966.98
HI,HAWAII,1500030,Hawaii Department of Education,198,Linapuni Elementary School,150003000198,No,744916.45,15.0,399765.6,167051.12,4.5,45737.86,0.0,-9.0,1.0,142038.14,720381.12,4.5,150343.84,0.0,157374.85,1.0,142038.14,1170137.95,177312.13
