LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,DISABILITY_CATEGORY,CF_M,HH_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,SS_F,PPPS_M,RF_F,TOTAL_STUDENTS_REPORTED
HI,HAWAII,1500030,Hawaii Department of Education,51,Waiakea Elementary School,150003000051,No,DD,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,12
HI,HAWAII,1500030,Hawaii Department of Education,51,Waiakea Elementary School,150003000051,No,EMN,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,51,Waiakea Elementary School,150003000051,No,MD,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,51,Waiakea Elementary School,150003000051,No,MR,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,51,Waiakea Elementary School,150003000051,No,OHI,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,8
HI,HAWAII,1500030,Hawaii Department of Education,51,Waiakea Elementary School,150003000051,No,OI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,51,Waiakea Elementary School,150003000051,No,SLD,0,0,0,1,24,0,0,0,0,0,0,0,13,0,0,0,38
HI,HAWAII,1500030,Hawaii Department of Education,51,Waiakea Elementary School,150003000051,No,SLI,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,52,Waiakea High School,150003000052,No,AUT,0,0,7,2,5,0,0,0,0,0,0,1,0,0,0,0,15
HI,HAWAII,1500030,Hawaii Department of Education,52,Waiakea High School,150003000052,No,EMN,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,52,Waiakea High School,150003000052,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,52,Waiakea High School,150003000052,No,MD,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,52,Waiakea High School,150003000052,No,MR,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,52,Waiakea High School,150003000052,No,OHI,0,0,2,3,9,0,0,0,0,0,1,0,0,0,0,0,15
HI,HAWAII,1500030,Hawaii Department of Education,52,Waiakea High School,150003000052,No,OI,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,52,Waiakea High School,150003000052,No,SLD,0,0,2,11,28,0,0,0,0,0,0,3,17,0,0,0,61
HI,HAWAII,1500030,Hawaii Department of Education,52,Waiakea High School,150003000052,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,53,Waiakea Intermediate School,150003000053,No,AUT,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,10
HI,HAWAII,1500030,Hawaii Department of Education,53,Waiakea Intermediate School,150003000053,No,DB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,53,Waiakea Intermediate School,150003000053,No,EMN,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,4
HI,HAWAII,1500030,Hawaii Department of Education,53,Waiakea Intermediate School,150003000053,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,53,Waiakea Intermediate School,150003000053,No,MD,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,4
HI,HAWAII,1500030,Hawaii Department of Education,53,Waiakea Intermediate School,150003000053,No,MR,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,53,Waiakea Intermediate School,150003000053,No,OHI,0,0,0,1,6,0,0,0,0,0,0,0,3,0,0,0,10
HI,HAWAII,1500030,Hawaii Department of Education,53,Waiakea Intermediate School,150003000053,No,SLD,0,0,6,10,24,0,0,0,0,0,2,4,11,0,0,0,57
HI,HAWAII,1500030,Hawaii Department of Education,53,Waiakea Intermediate School,150003000053,No,SLI,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,54,Waiakeawaena Elementary School,150003000054,No,AUT,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6
HI,HAWAII,1500030,Hawaii Department of Education,54,Waiakeawaena Elementary School,150003000054,No,DD,0,0,0,12,0,0,0,0,0,0,1,2,0,0,0,0,15
HI,HAWAII,1500030,Hawaii Department of Education,54,Waiakeawaena Elementary School,150003000054,No,MD,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,54,Waiakeawaena Elementary School,150003000054,No,OHI,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,54,Waiakeawaena Elementary School,150003000054,No,SLD,0,0,1,18,6,0,0,0,0,0,0,6,2,0,0,0,33
HI,HAWAII,1500030,Hawaii Department of Education,55,Waimea Elementary School,150003000055,No,AUT,0,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,10
HI,HAWAII,1500030,Hawaii Department of Education,55,Waimea Elementary School,150003000055,No,DD,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,55,Waimea Elementary School,150003000055,No,EMN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,55,Waimea Elementary School,150003000055,No,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,55,Waimea Elementary School,150003000055,No,MR,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,55,Waimea Elementary School,150003000055,No,OHI,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,12
HI,HAWAII,1500030,Hawaii Department of Education,55,Waimea Elementary School,150003000055,No,SLD,0,0,0,1,7,0,0,0,0,0,0,1,4,0,0,0,13
HI,HAWAII,1500030,Hawaii Department of Education,55,Waimea Elementary School,150003000055,No,SLI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,56,Henry Perrine Baldwin High School,150003000056,No,AUT,0,0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,56,Henry Perrine Baldwin High School,150003000056,No,EMN,0,0,2,1,2,2,0,0,0,0,1,0,1,0,0,0,9
HI,HAWAII,1500030,Hawaii Department of Education,56,Henry Perrine Baldwin High School,150003000056,No,HI,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,56,Henry Perrine Baldwin High School,150003000056,No,MD,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,56,Henry Perrine Baldwin High School,150003000056,No,MR,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,10
HI,HAWAII,1500030,Hawaii Department of Education,56,Henry Perrine Baldwin High School,150003000056,No,OHI,0,2,2,13,6,0,0,0,0,0,2,3,2,0,0,0,30
HI,HAWAII,1500030,Hawaii Department of Education,56,Henry Perrine Baldwin High School,150003000056,No,SLD,0,0,7,29,12,0,0,0,0,0,3,20,9,0,0,0,80
HI,HAWAII,1500030,Hawaii Department of Education,56,Henry Perrine Baldwin High School,150003000056,No,TBI,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,57,Haiku Elementary School,150003000057,No,AUT,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,57,Haiku Elementary School,150003000057,No,DD,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,57,Haiku Elementary School,150003000057,No,EMN,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,57,Haiku Elementary School,150003000057,No,MR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,57,Haiku Elementary School,150003000057,No,OHI,0,0,0,1,7,0,0,0,0,0,1,0,2,0,0,0,11
HI,HAWAII,1500030,Hawaii Department of Education,57,Haiku Elementary School,150003000057,No,OI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,57,Haiku Elementary School,150003000057,No,SLD,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,9
HI,HAWAII,1500030,Hawaii Department of Education,57,Haiku Elementary School,150003000057,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,58,Hana High & Elementary School,150003000058,No,AUT,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,58,Hana High & Elementary School,150003000058,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,58,Hana High & Elementary School,150003000058,No,OHI,0,0,1,1,6,0,0,0,0,0,0,0,1,0,0,0,9
HI,HAWAII,1500030,Hawaii Department of Education,58,Hana High & Elementary School,150003000058,No,SLD,0,0,1,2,20,0,0,0,0,0,0,0,8,0,0,0,31
HI,HAWAII,1500030,Hawaii Department of Education,58,Hana High & Elementary School,150003000058,No,VI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,59,Iao Intermediate School,150003000059,No,AUT,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,0,8
HI,HAWAII,1500030,Hawaii Department of Education,59,Iao Intermediate School,150003000059,No,EMN,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,59,Iao Intermediate School,150003000059,No,MD,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,59,Iao Intermediate School,150003000059,No,MR,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,0,9
HI,HAWAII,1500030,Hawaii Department of Education,59,Iao Intermediate School,150003000059,No,OHI,0,0,2,14,3,0,0,0,0,0,0,0,2,0,0,0,21
HI,HAWAII,1500030,Hawaii Department of Education,59,Iao Intermediate School,150003000059,No,SLD,0,0,1,29,11,0,0,0,0,0,0,15,6,0,0,0,62
HI,HAWAII,1500030,Hawaii Department of Education,59,Iao Intermediate School,150003000059,No,VI,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,AUT,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,DD,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,MD,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,MR,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,OHI,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,6
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,OI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,SLD,0,0,0,1,9,0,0,0,0,0,0,0,2,0,0,0,12
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,60,Kahului Elementary School,150003000060,No,VI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,61,King Kamehameha III Elementary School,150003000061,No,AUT,0,0,1,1,8,0,0,0,0,0,0,1,2,0,0,0,13
HI,HAWAII,1500030,Hawaii Department of Education,61,King Kamehameha III Elementary School,150003000061,No,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,61,King Kamehameha III Elementary School,150003000061,No,MD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,61,King Kamehameha III Elementary School,150003000061,No,OHI,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,6
HI,HAWAII,1500030,Hawaii Department of Education,61,King Kamehameha III Elementary School,150003000061,No,SLD,0,0,0,0,11,0,0,0,0,0,0,1,6,0,0,0,18
HI,HAWAII,1500030,Hawaii Department of Education,61,King Kamehameha III Elementary School,150003000061,No,SLI,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,6
HI,HAWAII,1500030,Hawaii Department of Education,62,Kaunakakai Elementary School,150003000062,No,AUT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,62,Kaunakakai Elementary School,150003000062,No,DD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,62,Kaunakakai Elementary School,150003000062,No,EMN,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,62,Kaunakakai Elementary School,150003000062,No,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,62,Kaunakakai Elementary School,150003000062,No,MD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,62,Kaunakakai Elementary School,150003000062,No,MR,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,62,Kaunakakai Elementary School,150003000062,No,OHI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,62,Kaunakakai Elementary School,150003000062,No,SLD,0,0,0,7,4,0,0,0,0,0,0,3,1,0,0,0,15
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,AUT,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,DD,0,0,0,6,1,0,0,0,0,0,0,3,1,0,0,0,11
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,EMN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,MD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,MR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,OHI,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,8
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,SLD,0,0,0,0,6,0,0,0,0,0,0,2,4,0,0,0,12
HI,HAWAII,1500030,Hawaii Department of Education,64,Kihei Elementary School,150003000064,No,SLI,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,65,Kilohana Elementary School,150003000065,No,AUT,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,4
HI,HAWAII,1500030,Hawaii Department of Education,65,Kilohana Elementary School,150003000065,No,OHI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,65,Kilohana Elementary School,150003000065,No,SLD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,66,Kualapuu School - Public Conversion Charter,150003000066,No,AUT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,66,Kualapuu School - Public Conversion Charter,150003000066,No,DD,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,66,Kualapuu School - Public Conversion Charter,150003000066,No,MR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,66,Kualapuu School - Public Conversion Charter,150003000066,No,OHI,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,8
HI,HAWAII,1500030,Hawaii Department of Education,66,Kualapuu School - Public Conversion Charter,150003000066,No,SLD,0,0,0,1,8,0,0,0,0,0,0,0,4,0,0,0,13
HI,HAWAII,1500030,Hawaii Department of Education,66,Kualapuu School - Public Conversion Charter,150003000066,No,SLI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,AUT,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,DD,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,MD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,MR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,OHI,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,SLD,0,0,0,4,3,0,0,0,0,0,0,3,3,0,0,0,13
HI,HAWAII,1500030,Hawaii Department of Education,67,Kula Elementary School,150003000067,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,AUT,0,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,9
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,EMN,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,MR,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,OHI,0,0,0,5,3,0,0,0,0,0,0,2,0,0,0,0,10
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,SLD,0,0,0,10,13,0,0,0,0,0,0,1,5,0,0,0,29
HI,HAWAII,1500030,Hawaii Department of Education,68,Lahaina Intermediate School,150003000068,No,SLI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,AUT,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,EMN,0,0,0,4,1,0,0,0,0,0,1,1,2,0,0,0,9
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,MD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,MR,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,OHI,0,0,1,3,5,0,0,0,0,0,0,4,3,0,0,0,16
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,SLD,0,0,1,14,22,0,0,0,0,0,0,7,11,0,0,0,55
HI,HAWAII,1500030,Hawaii Department of Education,69,Lahainaluna High School,150003000069,No,SLI,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,70,Lanai High & Elementary School,150003000070,No,AUT,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,7
HI,HAWAII,1500030,Hawaii Department of Education,70,Lanai High & Elementary School,150003000070,No,DD,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,70,Lanai High & Elementary School,150003000070,No,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,70,Lanai High & Elementary School,150003000070,No,OHI,0,0,2,3,4,0,0,0,0,0,1,1,4,0,0,0,15
HI,HAWAII,1500030,Hawaii Department of Education,70,Lanai High & Elementary School,150003000070,No,SLD,0,0,2,10,28,0,0,0,0,0,3,7,9,0,0,0,59
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,AUT,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,DD,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,EMN,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,HI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,MD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,MR,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,OHI,0,0,1,2,1,0,0,0,0,0,1,2,1,0,0,0,8
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,SLD,0,0,3,13,0,0,0,0,0,0,1,5,0,0,0,0,22
HI,HAWAII,1500030,Hawaii Department of Education,71,Lihikai Elementary School,150003000071,No,VI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,AUT,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,6
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,DD,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,5
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,EMN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,HI,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,MD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,OHI,0,0,0,7,2,0,0,0,0,1,0,2,0,0,0,0,12
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,SLD,0,0,0,5,4,0,0,0,0,0,0,2,3,0,1,0,15
HI,HAWAII,1500030,Hawaii Department of Education,72,Makawao Elementary School,150003000072,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,6
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,AUT,0,0,8,7,3,0,0,0,0,0,1,0,0,0,0,0,19
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,EMN,0,1,3,4,1,0,0,0,1,0,0,4,1,0,0,0,15
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,HI,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,4
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,MD,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,8
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,MR,0,0,6,3,0,0,0,0,1,0,9,0,0,0,0,0,19
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,OHI,0,0,8,20,7,0,0,0,0,0,4,4,0,0,0,0,43
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,OI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,SLD,0,0,8,30,9,1,0,0,0,0,4,21,5,0,0,0,78
HI,HAWAII,1500030,Hawaii Department of Education,73,Maui High School,150003000073,No,VI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,74,Maunaloa Elementary School,150003000074,No,AUT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,74,Maunaloa Elementary School,150003000074,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,74,Maunaloa Elementary School,150003000074,No,OHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,74,Maunaloa Elementary School,150003000074,No,SLD,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
HI,HAWAII,1500030,Hawaii Department of Education,74,Maunaloa Elementary School,150003000074,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,75,Molokai High School,150003000075,No,AUT,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3
HI,HAWAII,1500030,Hawaii Department of Education,75,Molokai High School,150003000075,No,EMN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HI,HAWAII,1500030,Hawaii Department of Education,75,Molokai High School,150003000075,No,HI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
